filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_38000_38000_15940978_avg420_std0.02_random_g14.mtx	38000	38000	15940978	1.1039	182.575
synthetic_38000_38000_15940978_avg420_std0.2_random_g14.mtx	38000	38000	15940978	1.1039	182.575
synthetic_38000_38000_15940964_avg420_std0.64_random_g14.mtx	38000	38000	15940964	1.1039	182.575
synthetic_38000_38000_15940885_avg420_std0.84_random_g14.mtx	38000	38000	15940885	1.1039	182.574
synthetic_38000_38000_15940958_avg420_std1.6_random_g14.mtx	38000	38000	15940958	1.1039	182.575
synthetic_38000_38000_15940867_avg420_std2.25_random_g14.mtx	38000	38000	15940867	1.1039	182.574
synthetic_38000_38000_15940830_avg420_std2.5_random_g14.mtx	38000	38000	15940830	1.1039	182.573
synthetic_38000_38000_15940879_avg420_std3_random_g14.mtx	38000	38000	15940879	1.1039	182.574
synthetic_38000_38000_15940591_avg420_std8_random_g14.mtx	38000	38000	15940591	1.1039	182.571
synthetic_38000_38000_15940384_avg420_std13_random_g14.mtx	38000	38000	15940384	1.1039	182.568
synthetic_38000_38000_15935933_avg420_std125_random_g14.mtx	38000	38000	15935933	1.1036	182.517
synthetic_47000_47000_19716464_avg420_std0.02_random_g14.mtx	47000	47000	19716464	0.8926	225.816
synthetic_47000_47000_19716464_avg420_std0.2_random_g14.mtx	47000	47000	19716464	0.8926	225.816
synthetic_47000_47000_19716460_avg420_std0.64_random_g14.mtx	47000	47000	19716460	0.8926	225.816
synthetic_47000_47000_19716310_avg420_std0.84_random_g14.mtx	47000	47000	19716310	0.8925	225.815
synthetic_47000_47000_19716326_avg420_std1.6_random_g14.mtx	47000	47000	19716326	0.8925	225.815
synthetic_47000_47000_19716261_avg420_std2.25_random_g14.mtx	47000	47000	19716261	0.8925	225.814
synthetic_47000_47000_19716163_avg420_std2.5_random_g14.mtx	47000	47000	19716163	0.8925	225.813
synthetic_47000_47000_19716273_avg420_std3_random_g14.mtx	47000	47000	19716273	0.8925	225.814
synthetic_47000_47000_19715729_avg420_std8_random_g14.mtx	47000	47000	19715729	0.8925	225.808
synthetic_47000_47000_19715286_avg420_std13_random_g14.mtx	47000	47000	19715286	0.8925	225.803
synthetic_47000_47000_19707342_avg420_std125_random_g14.mtx	47000	47000	19707342	0.8921	225.712
synthetic_64000_64000_14047995_avg220_std0.02_random_g14.mtx	64000	64000	14047995	0.343	161.011
synthetic_64000_64000_14047991_avg220_std0.2_random_g14.mtx	64000	64000	14047991	0.343	161.011
synthetic_64000_64000_14048013_avg220_std0.64_random_g14.mtx	64000	64000	14048013	0.343	161.011
synthetic_64000_64000_14047864_avg220_std0.84_random_g14.mtx	64000	64000	14047864	0.343	161.009
synthetic_64000_64000_14047915_avg220_std1.6_random_g14.mtx	64000	64000	14047915	0.343	161.01
synthetic_64000_64000_14047911_avg220_std2.25_random_g14.mtx	64000	64000	14047911	0.343	161.01
synthetic_64000_64000_14047907_avg220_std2.5_random_g14.mtx	64000	64000	14047907	0.343	161.01
synthetic_64000_64000_14048012_avg220_std3_random_g14.mtx	64000	64000	14048012	0.343	161.011
synthetic_64000_64000_14047952_avg220_std8_random_g14.mtx	64000	64000	14047952	0.343	161.01
synthetic_64000_64000_14047938_avg220_std13_random_g14.mtx	64000	64000	14047938	0.343	161.01
synthetic_64000_64000_14054497_avg220_std125_random_g14.mtx	64000	64000	14054497	0.3431	161.085
synthetic_68000_68000_14925953_avg220_std0.02_random_g14.mtx	68000	68000	14925953	0.3228	171.073
synthetic_68000_68000_14925948_avg220_std0.2_random_g14.mtx	68000	68000	14925948	0.3228	171.073
synthetic_68000_68000_14925944_avg220_std0.64_random_g14.mtx	68000	68000	14925944	0.3228	171.073
synthetic_68000_68000_14925790_avg220_std0.84_random_g14.mtx	68000	68000	14925790	0.3228	171.072
synthetic_68000_68000_14925793_avg220_std1.6_random_g14.mtx	68000	68000	14925793	0.3228	171.072
synthetic_68000_68000_14925703_avg220_std2.25_random_g14.mtx	68000	68000	14925703	0.3228	171.071
synthetic_68000_68000_14925712_avg220_std2.5_random_g14.mtx	68000	68000	14925712	0.3228	171.071
synthetic_68000_68000_14925763_avg220_std3_random_g14.mtx	68000	68000	14925763	0.3228	171.071
synthetic_68000_68000_14925294_avg220_std8_random_g14.mtx	68000	68000	14925294	0.3228	171.066
synthetic_68000_68000_14924920_avg220_std13_random_g14.mtx	68000	68000	14924920	0.3228	171.062
synthetic_68000_68000_14923572_avg220_std125_random_g14.mtx	68000	68000	14923572	0.3227	171.046
synthetic_83000_83000_18218499_avg220_std0.02_random_g14.mtx	83000	83000	18218499	0.2645	208.811
synthetic_83000_83000_18218494_avg220_std0.2_random_g14.mtx	83000	83000	18218494	0.2645	208.811
synthetic_83000_83000_18218505_avg220_std0.64_random_g14.mtx	83000	83000	18218505	0.2645	208.811
synthetic_83000_83000_18218394_avg220_std0.84_random_g14.mtx	83000	83000	18218394	0.2645	208.81
synthetic_83000_83000_18218402_avg220_std1.6_random_g14.mtx	83000	83000	18218402	0.2645	208.81
synthetic_83000_83000_18218366_avg220_std2.25_random_g14.mtx	83000	83000	18218366	0.2645	208.809
synthetic_83000_83000_18218431_avg220_std2.5_random_g14.mtx	83000	83000	18218431	0.2645	208.81
synthetic_83000_83000_18218440_avg220_std3_random_g14.mtx	83000	83000	18218440	0.2645	208.81
synthetic_83000_83000_18218357_avg220_std8_random_g14.mtx	83000	83000	18218357	0.2645	208.809
synthetic_83000_83000_18218324_avg220_std13_random_g14.mtx	83000	83000	18218324	0.2645	208.809
synthetic_83000_83000_18225990_avg220_std125_random_g14.mtx	83000	83000	18225990	0.2646	208.897
synthetic_121000_121000_12644548_avg105_std0.02_random_g14.mtx	121000	121000	12644548	0.0864	145.167
synthetic_121000_121000_12644531_avg105_std0.2_random_g14.mtx	121000	121000	12644531	0.0864	145.167
synthetic_121000_121000_12644659_avg105_std0.64_random_g14.mtx	121000	121000	12644659	0.0864	145.168
synthetic_121000_121000_12644565_avg105_std0.84_random_g14.mtx	121000	121000	12644565	0.0864	145.167
synthetic_121000_121000_12644698_avg105_std1.6_random_g14.mtx	121000	121000	12644698	0.0864	145.169
synthetic_121000_121000_12644792_avg105_std2.25_random_g14.mtx	121000	121000	12644792	0.0864	145.17
synthetic_121000_121000_12645007_avg105_std2.5_random_g14.mtx	121000	121000	12645007	0.0864	145.172
synthetic_121000_121000_12645113_avg105_std3_random_g14.mtx	121000	121000	12645113	0.0864	145.173
synthetic_121000_121000_12646328_avg105_std8_random_g14.mtx	121000	121000	12646328	0.0864	145.187
synthetic_121000_121000_12647476_avg105_std13_random_g14.mtx	121000	121000	12647476	0.0864	145.2
synthetic_121000_121000_12666286_avg105_std125_random_g14.mtx	121000	121000	12666286	0.0865	145.416
synthetic_141000_141000_14734598_avg105_std0.02_random_g14.mtx	141000	141000	14734598	0.0741	169.162
synthetic_141000_141000_14734577_avg105_std0.2_random_g14.mtx	141000	141000	14734577	0.0741	169.162
synthetic_141000_141000_14734736_avg105_std0.64_random_g14.mtx	141000	141000	14734736	0.0741	169.164
synthetic_141000_141000_14734630_avg105_std0.84_random_g14.mtx	141000	141000	14734630	0.0741	169.162
synthetic_141000_141000_14734745_avg105_std1.6_random_g14.mtx	141000	141000	14734745	0.0741	169.164
synthetic_141000_141000_14734889_avg105_std2.25_random_g14.mtx	141000	141000	14734889	0.0741	169.165
synthetic_141000_141000_14735049_avg105_std2.5_random_g14.mtx	141000	141000	14735049	0.0741	169.167
synthetic_141000_141000_14735137_avg105_std3_random_g14.mtx	141000	141000	14735137	0.0741	169.168
synthetic_141000_141000_14736576_avg105_std8_random_g14.mtx	141000	141000	14736576	0.0741	169.185
synthetic_141000_141000_14737764_avg105_std13_random_g14.mtx	141000	141000	14737764	0.0741	169.198
synthetic_141000_141000_14760665_avg105_std125_random_g14.mtx	141000	141000	14760665	0.0742	169.46
synthetic_161000_161000_11189532_avg70_std0.02_random_g14.mtx	161000	161000	11189532	0.0432	128.668
synthetic_161000_161000_11189491_avg70_std0.2_random_g14.mtx	161000	161000	11189491	0.0432	128.668
synthetic_161000_161000_11189657_avg70_std0.64_random_g14.mtx	161000	161000	11189657	0.0432	128.67
synthetic_161000_161000_11189539_avg70_std0.84_random_g14.mtx	161000	161000	11189539	0.0432	128.668
synthetic_161000_161000_11189427_avg70_std1.6_random_g14.mtx	161000	161000	11189427	0.0432	128.667
synthetic_161000_161000_11189504_avg70_std2.25_random_g14.mtx	161000	161000	11189504	0.0432	128.668
synthetic_161000_161000_11189563_avg70_std2.5_random_g14.mtx	161000	161000	11189563	0.0432	128.669
synthetic_161000_161000_11189608_avg70_std3_random_g14.mtx	161000	161000	11189608	0.0432	128.669
synthetic_161000_161000_11190191_avg70_std8_random_g14.mtx	161000	161000	11190191	0.0432	128.676
synthetic_161000_161000_11190334_avg70_std13_random_g14.mtx	161000	161000	11190334	0.0432	128.677
synthetic_161000_161000_11219773_avg70_std125_random_g14.mtx	161000	161000	11219773	0.0433	129.014
synthetic_161000_161000_16824533_avg105_std0.02_random_g14.mtx	161000	161000	16824533	0.0649	193.156
synthetic_161000_161000_16824509_avg105_std0.2_random_g14.mtx	161000	161000	16824509	0.0649	193.155
synthetic_161000_161000_16824658_avg105_std0.64_random_g14.mtx	161000	161000	16824658	0.0649	193.157
synthetic_161000_161000_16824518_avg105_std0.84_random_g14.mtx	161000	161000	16824518	0.0649	193.155
synthetic_161000_161000_16824435_avg105_std1.6_random_g14.mtx	161000	161000	16824435	0.0649	193.155
synthetic_161000_161000_16824526_avg105_std2.25_random_g14.mtx	161000	161000	16824526	0.0649	193.156
synthetic_161000_161000_16824557_avg105_std2.5_random_g14.mtx	161000	161000	16824557	0.0649	193.156
synthetic_161000_161000_16824610_avg105_std3_random_g14.mtx	161000	161000	16824610	0.0649	193.157
synthetic_161000_161000_16825303_avg105_std8_random_g14.mtx	161000	161000	16825303	0.0649	193.164
synthetic_161000_161000_16825757_avg105_std13_random_g14.mtx	161000	161000	16825757	0.0649	193.17
synthetic_161000_161000_16846675_avg105_std125_random_g14.mtx	161000	161000	16846675	0.065	193.409
synthetic_171000_171000_11884548_avg70_std0.02_random_g14.mtx	171000	171000	11884548	0.0406	136.66
synthetic_171000_171000_11884504_avg70_std0.2_random_g14.mtx	171000	171000	11884504	0.0406	136.66
synthetic_171000_171000_11884603_avg70_std0.64_random_g14.mtx	171000	171000	11884603	0.0406	136.661
synthetic_171000_171000_11884417_avg70_std0.84_random_g14.mtx	171000	171000	11884417	0.0406	136.659
synthetic_171000_171000_11884311_avg70_std1.6_random_g14.mtx	171000	171000	11884311	0.0406	136.657
synthetic_171000_171000_11884266_avg70_std2.25_random_g14.mtx	171000	171000	11884266	0.0406	136.657
synthetic_171000_171000_11884259_avg70_std2.5_random_g14.mtx	171000	171000	11884259	0.0406	136.657
synthetic_171000_171000_11884242_avg70_std3_random_g14.mtx	171000	171000	11884242	0.0406	136.657
synthetic_171000_171000_11884284_avg70_std8_random_g14.mtx	171000	171000	11884284	0.0406	136.657
synthetic_171000_171000_11884347_avg70_std13_random_g14.mtx	171000	171000	11884347	0.0406	136.658
synthetic_171000_171000_11920709_avg70_std125_random_g14.mtx	171000	171000	11920709	0.0408	137.074
synthetic_171000_171000_17869549_avg105_std0.02_random_g14.mtx	171000	171000	17869549	0.0611	205.153
synthetic_171000_171000_17869522_avg105_std0.2_random_g14.mtx	171000	171000	17869522	0.0611	205.153
synthetic_171000_171000_17869603_avg105_std0.64_random_g14.mtx	171000	171000	17869603	0.0611	205.154
synthetic_171000_171000_17869405_avg105_std0.84_random_g14.mtx	171000	171000	17869405	0.0611	205.151
synthetic_171000_171000_17869313_avg105_std1.6_random_g14.mtx	171000	171000	17869313	0.0611	205.15
synthetic_171000_171000_17869294_avg105_std2.25_random_g14.mtx	171000	171000	17869294	0.0611	205.15
synthetic_171000_171000_17869249_avg105_std2.5_random_g14.mtx	171000	171000	17869249	0.0611	205.15
synthetic_171000_171000_17869226_avg105_std3_random_g14.mtx	171000	171000	17869226	0.0611	205.149
synthetic_171000_171000_17869578_avg105_std8_random_g14.mtx	171000	171000	17869578	0.0611	205.153
synthetic_171000_171000_17869382_avg105_std13_random_g14.mtx	171000	171000	17869382	0.0611	205.151
synthetic_171000_171000_17899528_avg105_std125_random_g14.mtx	171000	171000	17899528	0.0612	205.496
synthetic_186000_186000_12927023_avg70_std0.02_random_g14.mtx	186000	186000	12927023	0.0374	148.648
synthetic_186000_186000_12926975_avg70_std0.2_random_g14.mtx	186000	186000	12926975	0.0374	148.647
synthetic_186000_186000_12927097_avg70_std0.64_random_g14.mtx	186000	186000	12927097	0.0374	148.648
synthetic_186000_186000_12926881_avg70_std0.84_random_g14.mtx	186000	186000	12926881	0.0374	148.646
synthetic_186000_186000_12926761_avg70_std1.6_random_g14.mtx	186000	186000	12926761	0.0374	148.645
synthetic_186000_186000_12926597_avg70_std2.25_random_g14.mtx	186000	186000	12926597	0.0374	148.643
synthetic_186000_186000_12926519_avg70_std2.5_random_g14.mtx	186000	186000	12926519	0.0374	148.642
synthetic_186000_186000_12926574_avg70_std3_random_g14.mtx	186000	186000	12926574	0.0374	148.642
synthetic_186000_186000_12926310_avg70_std8_random_g14.mtx	186000	186000	12926310	0.0374	148.639
synthetic_186000_186000_12926175_avg70_std13_random_g14.mtx	186000	186000	12926175	0.0374	148.638
synthetic_186000_186000_12940060_avg70_std125_random_g14.mtx	186000	186000	12940060	0.0374	148.797
synthetic_186000_186000_19437025_avg105_std0.02_random_g14.mtx	186000	186000	19437025	0.0562	223.149
synthetic_186000_186000_19436993_avg105_std0.2_random_g14.mtx	186000	186000	19436993	0.0562	223.148
synthetic_186000_186000_19437094_avg105_std0.64_random_g14.mtx	186000	186000	19437094	0.0562	223.149
synthetic_186000_186000_19436864_avg105_std0.84_random_g14.mtx	186000	186000	19436864	0.0562	223.147
synthetic_186000_186000_19436759_avg105_std1.6_random_g14.mtx	186000	186000	19436759	0.0562	223.146
synthetic_186000_186000_19436630_avg105_std2.25_random_g14.mtx	186000	186000	19436630	0.0562	223.144
synthetic_186000_186000_19436494_avg105_std2.5_random_g14.mtx	186000	186000	19436494	0.0562	223.143
synthetic_186000_186000_19436591_avg105_std3_random_g14.mtx	186000	186000	19436591	0.0562	223.144
synthetic_186000_186000_19436512_avg105_std8_random_g14.mtx	186000	186000	19436512	0.0562	223.143
synthetic_186000_186000_19436161_avg105_std13_random_g14.mtx	186000	186000	19436161	0.0562	223.139
synthetic_186000_186000_19460204_avg105_std125_random_g14.mtx	186000	186000	19460204	0.0562	223.414
synthetic_207000_207000_14386486_avg70_std0.02_random_g14.mtx	207000	207000	14386486	0.0336	165.43
synthetic_207000_207000_14386426_avg70_std0.2_random_g14.mtx	207000	207000	14386426	0.0336	165.429
synthetic_207000_207000_14386587_avg70_std0.64_random_g14.mtx	207000	207000	14386587	0.0336	165.431
synthetic_207000_207000_14386380_avg70_std0.84_random_g14.mtx	207000	207000	14386380	0.0336	165.429
synthetic_207000_207000_14386325_avg70_std1.6_random_g14.mtx	207000	207000	14386325	0.0336	165.428
synthetic_207000_207000_14386220_avg70_std2.25_random_g14.mtx	207000	207000	14386220	0.0336	165.427
synthetic_207000_207000_14386065_avg70_std2.5_random_g14.mtx	207000	207000	14386065	0.0336	165.425
synthetic_207000_207000_14386223_avg70_std3_random_g14.mtx	207000	207000	14386223	0.0336	165.427
synthetic_207000_207000_14386134_avg70_std8_random_g14.mtx	207000	207000	14386134	0.0336	165.426
synthetic_207000_207000_14385976_avg70_std13_random_g14.mtx	207000	207000	14385976	0.0336	165.424
synthetic_207000_207000_14397522_avg70_std125_random_g14.mtx	207000	207000	14397522	0.0336	165.556
synthetic_207000_207000_21631489_avg105_std0.02_random_g14.mtx	207000	207000	21631489	0.0505	248.342
synthetic_207000_207000_21631453_avg105_std0.2_random_g14.mtx	207000	207000	21631453	0.0505	248.342
synthetic_207000_207000_21631578_avg105_std0.64_random_g14.mtx	207000	207000	21631578	0.0505	248.343
synthetic_207000_207000_21631363_avg105_std0.84_random_g14.mtx	207000	207000	21631363	0.0505	248.341
synthetic_207000_207000_21631338_avg105_std1.6_random_g14.mtx	207000	207000	21631338	0.0505	248.341
synthetic_207000_207000_21631251_avg105_std2.25_random_g14.mtx	207000	207000	21631251	0.0505	248.34
synthetic_207000_207000_21631051_avg105_std2.5_random_g14.mtx	207000	207000	21631051	0.0505	248.337
synthetic_207000_207000_21631221_avg105_std3_random_g14.mtx	207000	207000	21631221	0.0505	248.339
synthetic_207000_207000_21631306_avg105_std8_random_g14.mtx	207000	207000	21631306	0.0505	248.34
synthetic_207000_207000_21631071_avg105_std13_random_g14.mtx	207000	207000	21631071	0.0505	248.338
synthetic_207000_207000_21636947_avg105_std125_random_g14.mtx	207000	207000	21636947	0.0505	248.405
synthetic_218000_218000_15151080_avg70_std0.02_random_g14.mtx	218000	218000	15151080	0.0319	174.222
synthetic_218000_218000_15151017_avg70_std0.2_random_g14.mtx	218000	218000	15151017	0.0319	174.221
synthetic_218000_218000_15151191_avg70_std0.64_random_g14.mtx	218000	218000	15151191	0.0319	174.223
