filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_21000_21000_54589564_avg2600_std0.02_random_g14.mtx	21000	21000	54589564	12.3786	624.808
synthetic_21000_21000_54589564_avg2600_std0.2_random_g14.mtx	21000	21000	54589564	12.3786	624.808
synthetic_21000_21000_54589547_avg2600_std0.64_random_g14.mtx	21000	21000	54589547	12.3786	624.808
synthetic_21000_21000_54589490_avg2600_std0.84_random_g14.mtx	21000	21000	54589490	12.3786	624.807
synthetic_21000_21000_54589542_avg2600_std1.6_random_g14.mtx	21000	21000	54589542	12.3786	624.808
synthetic_21000_21000_54589558_avg2600_std2.25_random_g14.mtx	21000	21000	54589558	12.3786	624.808
synthetic_21000_21000_54589579_avg2600_std2.5_random_g14.mtx	21000	21000	54589579	12.3786	624.808
synthetic_21000_21000_54589584_avg2600_std3_random_g14.mtx	21000	21000	54589584	12.3786	624.808
synthetic_21000_21000_54589801_avg2600_std8_random_g14.mtx	21000	21000	54589801	12.3786	624.811
synthetic_21000_21000_54589966_avg2600_std13_random_g14.mtx	21000	21000	54589966	12.3787	624.813
synthetic_21000_21000_54594541_avg2600_std125_random_g14.mtx	21000	21000	54594541	12.3797	624.865
synthetic_121000_121000_50759551_avg420_std0.02_random_g14.mtx	121000	121000	50759551	0.3467	581.359
synthetic_121000_121000_50759546_avg420_std0.2_random_g14.mtx	121000	121000	50759546	0.3467	581.358
synthetic_121000_121000_50759655_avg420_std0.64_random_g14.mtx	121000	121000	50759655	0.3467	581.36
synthetic_121000_121000_50759584_avg420_std0.84_random_g14.mtx	121000	121000	50759584	0.3467	581.359
synthetic_121000_121000_50759705_avg420_std1.6_random_g14.mtx	121000	121000	50759705	0.3467	581.36
synthetic_121000_121000_50759814_avg420_std2.25_random_g14.mtx	121000	121000	50759814	0.3467	581.362
synthetic_121000_121000_50759995_avg420_std2.5_random_g14.mtx	121000	121000	50759995	0.3467	581.364
synthetic_121000_121000_50760129_avg420_std3_random_g14.mtx	121000	121000	50760129	0.3467	581.365
synthetic_121000_121000_50761192_avg420_std8_random_g14.mtx	121000	121000	50761192	0.3467	581.377
synthetic_121000_121000_50762454_avg420_std13_random_g14.mtx	121000	121000	50762454	0.3467	581.392
synthetic_121000_121000_50784562_avg420_std125_random_g14.mtx	121000	121000	50784562	0.3469	581.645
synthetic_141000_141000_59149601_avg420_std0.02_random_g14.mtx	141000	141000	59149601	0.2975	677.451
synthetic_141000_141000_59149595_avg420_std0.2_random_g14.mtx	141000	141000	59149595	0.2975	677.451
synthetic_141000_141000_59149730_avg420_std0.64_random_g14.mtx	141000	141000	59149730	0.2975	677.453
synthetic_141000_141000_59149643_avg420_std0.84_random_g14.mtx	141000	141000	59149643	0.2975	677.452
synthetic_141000_141000_59149737_avg420_std1.6_random_g14.mtx	141000	141000	59149737	0.2975	677.453
synthetic_141000_141000_59149933_avg420_std2.25_random_g14.mtx	141000	141000	59149933	0.2975	677.455
synthetic_141000_141000_59150039_avg420_std2.5_random_g14.mtx	141000	141000	59150039	0.2975	677.456
