filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_4000_4000_405026_avg3.1_std125_random_n14.mtx	4000	4000	405026	2.5314	4.65
synthetic_4000_4000_405166_avg4_std125_random_n14.mtx	4000	4000	405166	2.5323	4.652
synthetic_4000_4000_405496_avg6_std125_random_n14.mtx	4000	4000	405496	2.5344	4.656
synthetic_4000_4000_406377_avg10_std125_random_n14.mtx	4000	4000	406377	2.5399	4.666
synthetic_4000_4000_409960_avg20_std125_random_n14.mtx	4000	4000	409960	2.5622	4.707
synthetic_4000_4000_429589_avg45_std125_random_n14.mtx	4000	4000	429589	2.6849	4.932
synthetic_4000_4000_463431_avg70_std125_random_n14.mtx	4000	4000	463431	2.8964	5.319
synthetic_4000_4000_418010_avg105_std0.02_random_n14.mtx	4000	4000	418010	2.6126	4.799
synthetic_4000_4000_418010_avg105_std0.2_random_n14.mtx	4000	4000	418010	2.6126	4.799
synthetic_4000_4000_418007_avg105_std0.64_random_n14.mtx	4000	4000	418007	2.6125	4.799
synthetic_4000_4000_417997_avg105_std0.84_random_n14.mtx	4000	4000	417997	2.6125	4.799
synthetic_4000_4000_417943_avg105_std1.6_random_n14.mtx	4000	4000	417943	2.6121	4.798
synthetic_4000_4000_417950_avg105_std2.25_random_n14.mtx	4000	4000	417950	2.6122	4.798
synthetic_4000_4000_417912_avg105_std2.5_random_n14.mtx	4000	4000	417912	2.612	4.798
synthetic_4000_4000_417918_avg105_std3_random_n14.mtx	4000	4000	417918	2.612	4.798
synthetic_4000_4000_417735_avg105_std8_random_n14.mtx	4000	4000	417735	2.6108	4.796
synthetic_4000_4000_417565_avg105_std13_random_n14.mtx	4000	4000	417565	2.6098	4.794
synthetic_4000_4000_532966_avg105_std125_random_n14.mtx	4000	4000	532966	3.331	6.115
synthetic_21000_21000_409547_avg20_std0.02_random_n14.mtx	21000	21000	409547	0.0929	4.767
synthetic_21000_21000_409547_avg20_std0.2_random_n14.mtx	21000	21000	409547	0.0929	4.767
synthetic_21000_21000_409570_avg20_std0.64_random_n14.mtx	21000	21000	409570	0.0929	4.767
synthetic_21000_21000_409579_avg20_std0.84_random_n14.mtx	21000	21000	409579	0.0929	4.767
synthetic_21000_21000_409545_avg20_std1.6_random_n14.mtx	21000	21000	409545	0.0929	4.767
synthetic_21000_21000_409569_avg20_std2.25_random_n14.mtx	21000	21000	409569	0.0929	4.767
synthetic_21000_21000_409618_avg20_std2.5_random_n14.mtx	21000	21000	409618	0.0929	4.768
synthetic_21000_21000_409680_avg20_std3_random_n14.mtx	21000	21000	409680	0.0929	4.769
synthetic_21000_21000_410613_avg20_std8_random_n14.mtx	21000	21000	410613	0.0931	4.779
synthetic_21000_21000_424819_avg20_std13_random_n14.mtx	21000	21000	424819	0.0963	4.942
synthetic_38000_38000_387044_avg3.1_std13_random_n14.mtx	38000	38000	387044	0.0268	4.574
synthetic_38000_38000_394350_avg4_std13_random_n14.mtx	38000	38000	394350	0.0273	4.658
synthetic_38000_38000_416849_avg6_std13_random_n14.mtx	38000	38000	416849	0.0289	4.915
synthetic_38000_38000_361037_avg10_std0.02_random_n14.mtx	38000	38000	361037	0.025	4.277
synthetic_38000_38000_361037_avg10_std0.2_random_n14.mtx	38000	38000	361037	0.025	4.277
synthetic_38000_38000_361092_avg10_std0.64_random_n14.mtx	38000	38000	361092	0.025	4.277
synthetic_38000_38000_361008_avg10_std0.84_random_n14.mtx	38000	38000	361008	0.025	4.276
synthetic_38000_38000_360927_avg10_std1.6_random_n14.mtx	38000	38000	360927	0.025	4.275
synthetic_38000_38000_360879_avg10_std2.25_random_n14.mtx	38000	38000	360879	0.025	4.275
synthetic_38000_38000_360963_avg10_std2.5_random_n14.mtx	38000	38000	360963	0.025	4.276
synthetic_38000_38000_360950_avg10_std3_random_n14.mtx	38000	38000	360950	0.025	4.276
synthetic_38000_38000_391421_avg10_std8_random_n14.mtx	38000	38000	391421	0.0271	4.624
synthetic_38000_38000_486050_avg10_std13_random_n14.mtx	38000	38000	486050	0.0337	5.707
synthetic_47000_47000_478238_avg3.1_std13_random_n14.mtx	47000	47000	478238	0.0216	5.652
synthetic_47000_47000_487240_avg4_std13_random_n14.mtx	47000	47000	487240	0.0221	5.755
synthetic_47000_47000_356865_avg6_std8_random_n14.mtx	47000	47000	356865	0.0162	4.263
synthetic_47000_47000_515039_avg6_std13_random_n14.mtx	47000	47000	515039	0.0233	6.073
synthetic_47000_47000_446530_avg10_std0.02_random_n14.mtx	47000	47000	446530	0.0202	5.289
synthetic_47000_47000_446530_avg10_std0.2_random_n14.mtx	47000	47000	446530	0.0202	5.289
synthetic_47000_47000_446579_avg10_std0.64_random_n14.mtx	47000	47000	446579	0.0202	5.29
synthetic_47000_47000_446523_avg10_std0.84_random_n14.mtx	47000	47000	446523	0.0202	5.289
synthetic_47000_47000_446500_avg10_std1.6_random_n14.mtx	47000	47000	446500	0.0202	5.289
synthetic_47000_47000_446376_avg10_std2.25_random_n14.mtx	47000	47000	446376	0.0202	5.288
synthetic_47000_47000_446497_avg10_std2.5_random_n14.mtx	47000	47000	446497	0.0202	5.289
synthetic_47000_47000_446512_avg10_std3_random_n14.mtx	47000	47000	446512	0.0202	5.289
synthetic_47000_47000_484142_avg10_std8_random_n14.mtx	47000	47000	484142	0.0219	5.72
synthetic_47000_47000_600890_avg10_std13_random_n14.mtx	47000	47000	600890	0.0272	7.056
synthetic_64000_64000_405923_avg3.1_std8_random_n14.mtx	64000	64000	405923	0.0099	4.89
synthetic_64000_64000_649359_avg3.1_std13_random_n14.mtx	64000	64000	649359	0.0159	7.675
synthetic_64000_64000_425447_avg4_std8_random_n14.mtx	64000	64000	425447	0.0104	5.113
synthetic_64000_64000_661507_avg4_std13_random_n14.mtx	64000	64000	661507	0.0162	7.814
synthetic_64000_64000_351993_avg6_std0.02_random_n14.mtx	64000	64000	351993	0.0086	4.272
synthetic_64000_64000_351993_avg6_std0.2_random_n14.mtx	64000	64000	351993	0.0086	4.272
synthetic_64000_64000_352108_avg6_std0.64_random_n14.mtx	64000	64000	352108	0.0086	4.274
synthetic_64000_64000_351983_avg6_std0.84_random_n14.mtx	64000	64000	351983	0.0086	4.272
synthetic_64000_64000_351977_avg6_std1.6_random_n14.mtx	64000	64000	351977	0.0086	4.272
synthetic_64000_64000_352272_avg6_std2.25_random_n14.mtx	64000	64000	352272	0.0086	4.276
synthetic_64000_64000_352885_avg6_std2.5_random_n14.mtx	64000	64000	352885	0.0086	4.283
synthetic_64000_64000_355331_avg6_std3_random_n14.mtx	64000	64000	355331	0.0087	4.311
synthetic_64000_64000_485024_avg6_std8_random_n14.mtx	64000	64000	485024	0.0118	5.795
synthetic_64000_64000_607993_avg10_std0.02_random_n14.mtx	64000	64000	607993	0.0148	7.202
synthetic_64000_64000_607993_avg10_std0.2_random_n14.mtx	64000	64000	607993	0.0148	7.202
synthetic_64000_64000_608108_avg10_std0.64_random_n14.mtx	64000	64000	608108	0.0148	7.203
synthetic_64000_64000_607983_avg10_std0.84_random_n14.mtx	64000	64000	607983	0.0148	7.202
synthetic_64000_64000_607973_avg10_std1.6_random_n14.mtx	64000	64000	607973	0.0148	7.202
synthetic_64000_64000_607847_avg10_std2.25_random_n14.mtx	64000	64000	607847	0.0148	7.2
synthetic_64000_64000_607878_avg10_std2.5_random_n14.mtx	64000	64000	607878	0.0148	7.201
