filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_4000_4000_1678010_avg420_std0.02_random_n14.mtx	4000	4000	1678010	10.4876	19.219
synthetic_4000_4000_1678010_avg420_std0.2_random_n14.mtx	4000	4000	1678010	10.4876	19.219
synthetic_4000_4000_1678007_avg420_std0.64_random_n14.mtx	4000	4000	1678007	10.4875	19.219
synthetic_4000_4000_1677997_avg420_std0.84_random_n14.mtx	4000	4000	1677997	10.4875	19.218
synthetic_4000_4000_1677943_avg420_std1.6_random_n14.mtx	4000	4000	1677943	10.4871	19.218
synthetic_4000_4000_1677950_avg420_std2.25_random_n14.mtx	4000	4000	1677950	10.4872	19.218
synthetic_4000_4000_1677912_avg420_std2.5_random_n14.mtx	4000	4000	1677912	10.487	19.217
synthetic_4000_4000_1677918_avg420_std3_random_n14.mtx	4000	4000	1677918	10.487	19.218
synthetic_4000_4000_1677735_avg420_std8_random_n14.mtx	4000	4000	1677735	10.4858	19.215
synthetic_4000_4000_1677565_avg420_std13_random_n14.mtx	4000	4000	1677565	10.4848	19.213
synthetic_4000_4000_1673883_avg420_std125_random_n14.mtx	4000	4000	1673883	10.4618	19.171
synthetic_21000_21000_2088323_avg3.1_std125_random_n14.mtx	21000	21000	2088323	0.4735	23.979
synthetic_21000_21000_2088908_avg4_std125_random_n14.mtx	21000	21000	2088908	0.4737	23.986
synthetic_21000_21000_2090451_avg6_std125_random_n14.mtx	21000	21000	2090451	0.474	24.003
synthetic_21000_21000_2095077_avg10_std125_random_n14.mtx	21000	21000	2095077	0.4751	24.056
synthetic_21000_21000_2115839_avg20_std125_random_n14.mtx	21000	21000	2115839	0.4798	24.294
synthetic_21000_21000_2224438_avg45_std125_random_n14.mtx	21000	21000	2224438	0.5044	25.537
synthetic_21000_21000_1459547_avg70_std0.02_random_n14.mtx	21000	21000	1459547	0.331	16.783
synthetic_21000_21000_1459547_avg70_std0.2_random_n14.mtx	21000	21000	1459547	0.331	16.783
synthetic_21000_21000_1459570_avg70_std0.64_random_n14.mtx	21000	21000	1459570	0.331	16.784
synthetic_21000_21000_1459579_avg70_std0.84_random_n14.mtx	21000	21000	1459579	0.331	16.784
synthetic_21000_21000_1459545_avg70_std1.6_random_n14.mtx	21000	21000	1459545	0.331	16.783
synthetic_21000_21000_1459569_avg70_std2.25_random_n14.mtx	21000	21000	1459569	0.331	16.784
synthetic_21000_21000_1459618_avg70_std2.5_random_n14.mtx	21000	21000	1459618	0.331	16.784
synthetic_21000_21000_1459680_avg70_std3_random_n14.mtx	21000	21000	1459680	0.331	16.785
synthetic_21000_21000_1459874_avg70_std8_random_n14.mtx	21000	21000	1459874	0.331	16.787
synthetic_21000_21000_1460033_avg70_std13_random_n14.mtx	21000	21000	1460033	0.3311	16.789
synthetic_21000_21000_2408530_avg70_std125_random_n14.mtx	21000	21000	2408530	0.5462	27.644
synthetic_21000_21000_2194547_avg105_std0.02_random_n14.mtx	21000	21000	2194547	0.4976	25.195
synthetic_21000_21000_2194547_avg105_std0.2_random_n14.mtx	21000	21000	2194547	0.4976	25.195
synthetic_21000_21000_2194570_avg105_std0.64_random_n14.mtx	21000	21000	2194570	0.4976	25.195
synthetic_21000_21000_2194579_avg105_std0.84_random_n14.mtx	21000	21000	2194579	0.4976	25.195
synthetic_21000_21000_2194545_avg105_std1.6_random_n14.mtx	21000	21000	2194545	0.4976	25.195
synthetic_21000_21000_2194569_avg105_std2.25_random_n14.mtx	21000	21000	2194569	0.4976	25.195
synthetic_21000_21000_2194618_avg105_std2.5_random_n14.mtx	21000	21000	2194618	0.4976	25.196
synthetic_21000_21000_2194680_avg105_std3_random_n14.mtx	21000	21000	2194680	0.4977	25.196
synthetic_21000_21000_2194874_avg105_std8_random_n14.mtx	21000	21000	2194874	0.4977	25.198
synthetic_21000_21000_2195033_avg105_std13_random_n14.mtx	21000	21000	2195033	0.4977	25.2
synthetic_21000_21000_2783601_avg105_std125_random_n14.mtx	21000	21000	2783601	0.6312	31.936
synthetic_38000_38000_1691037_avg45_std0.02_random_n14.mtx	38000	38000	1691037	0.1171	19.497
synthetic_38000_38000_1691037_avg45_std0.2_random_n14.mtx	38000	38000	1691037	0.1171	19.497
synthetic_38000_38000_1691092_avg45_std0.64_random_n14.mtx	38000	38000	1691092	0.1171	19.498
synthetic_38000_38000_1691008_avg45_std0.84_random_n14.mtx	38000	38000	1691008	0.1171	19.497
synthetic_38000_38000_1690927_avg45_std1.6_random_n14.mtx	38000	38000	1690927	0.1171	19.496
synthetic_38000_38000_1690879_avg45_std2.25_random_n14.mtx	38000	38000	1690879	0.1171	19.496
synthetic_38000_38000_1690963_avg45_std2.5_random_n14.mtx	38000	38000	1690963	0.1171	19.496
synthetic_38000_38000_1690922_avg45_std3_random_n14.mtx	38000	38000	1690922	0.1171	19.496
synthetic_38000_38000_1690724_avg45_std8_random_n14.mtx	38000	38000	1690724	0.1171	19.494
synthetic_38000_38000_1690568_avg45_std13_random_n14.mtx	38000	38000	1690568	0.1171	19.492
synthetic_38000_38000_2641037_avg70_std0.02_random_n14.mtx	38000	38000	2641037	0.1829	30.369
synthetic_38000_38000_2641037_avg70_std0.2_random_n14.mtx	38000	38000	2641037	0.1829	30.369
synthetic_38000_38000_2641092_avg70_std0.64_random_n14.mtx	38000	38000	2641092	0.1829	30.37
synthetic_38000_38000_2641008_avg70_std0.84_random_n14.mtx	38000	38000	2641008	0.1829	30.369
synthetic_38000_38000_2640927_avg70_std1.6_random_n14.mtx	38000	38000	2640927	0.1829	30.368
synthetic_38000_38000_2640879_avg70_std2.25_random_n14.mtx	38000	38000	2640879	0.1829	30.367
synthetic_38000_38000_2640963_avg70_std2.5_random_n14.mtx	38000	38000	2640963	0.1829	30.368
synthetic_38000_38000_2640922_avg70_std3_random_n14.mtx	38000	38000	2640922	0.1829	30.368
synthetic_38000_38000_2640724_avg70_std8_random_n14.mtx	38000	38000	2640724	0.1829	30.366
synthetic_38000_38000_2640509_avg70_std13_random_n14.mtx	38000	38000	2640509	0.1829	30.363
synthetic_47000_47000_2091530_avg45_std0.02_random_n14.mtx	47000	47000	2091530	0.0947	24.115
synthetic_47000_47000_2091530_avg45_std0.2_random_n14.mtx	47000	47000	2091530	0.0947	24.115
synthetic_47000_47000_2091579_avg45_std0.64_random_n14.mtx	47000	47000	2091579	0.0947	24.116
synthetic_47000_47000_2091523_avg45_std0.84_random_n14.mtx	47000	47000	2091523	0.0947	24.115
synthetic_47000_47000_2091500_avg45_std1.6_random_n14.mtx	47000	47000	2091500	0.0947	24.115
synthetic_47000_47000_2091376_avg45_std2.25_random_n14.mtx	47000	47000	2091376	0.0947	24.113
synthetic_47000_47000_2091497_avg45_std2.5_random_n14.mtx	47000	47000	2091497	0.0947	24.115
synthetic_47000_47000_2091480_avg45_std3_random_n14.mtx	47000	47000	2091480	0.0947	24.114
synthetic_47000_47000_2091349_avg45_std8_random_n14.mtx	47000	47000	2091349	0.0947	24.113
synthetic_47000_47000_2091354_avg45_std13_random_n14.mtx	47000	47000	2091354	0.0947	24.113
synthetic_83000_83000_1618499_avg20_std0.02_random_n14.mtx	83000	83000	1618499	0.0235	18.839
synthetic_83000_83000_1618499_avg20_std0.2_random_n14.mtx	83000	83000	1618499	0.0235	18.839
synthetic_83000_83000_1618598_avg20_std0.64_random_n14.mtx	83000	83000	1618598	0.0235	18.84
synthetic_83000_83000_1618438_avg20_std0.84_random_n14.mtx	83000	83000	1618438	0.0235	18.838
synthetic_83000_83000_1618461_avg20_std1.6_random_n14.mtx	83000	83000	1618461	0.0235	18.838
synthetic_83000_83000_1618356_avg20_std2.25_random_n14.mtx	83000	83000	1618356	0.0235	18.837
synthetic_83000_83000_1618334_avg20_std2.5_random_n14.mtx	83000	83000	1618334	0.0235	18.837
synthetic_83000_83000_1618430_avg20_std3_random_n14.mtx	83000	83000	1618430	0.0235	18.838
synthetic_83000_83000_1621021_avg20_std8_random_n14.mtx	83000	83000	1621021	0.0235	18.868
synthetic_83000_83000_1675637_avg20_std13_random_n14.mtx	83000	83000	1675637	0.0243	19.493
synthetic_121000_121000_1546839_avg10_std13_random_n14.mtx	121000	121000	1546839	0.0106	18.164
synthetic_121000_121000_2359459_avg20_std0.02_random_n14.mtx	121000	121000	2359459	0.0161	27.463
synthetic_121000_121000_2359459_avg20_std0.2_random_n14.mtx	121000	121000	2359459	0.0161	27.463
synthetic_121000_121000_2359457_avg20_std0.64_random_n14.mtx	121000	121000	2359457	0.0161	27.463
synthetic_121000_121000_2359291_avg20_std0.84_random_n14.mtx	121000	121000	2359291	0.0161	27.462
synthetic_121000_121000_2359119_avg20_std1.6_random_n14.mtx	121000	121000	2359119	0.0161	27.46
synthetic_121000_121000_2358865_avg20_std2.25_random_n14.mtx	121000	121000	2358865	0.0161	27.457
synthetic_121000_121000_2358853_avg20_std2.5_random_n14.mtx	121000	121000	2358853	0.0161	27.457
synthetic_121000_121000_2358873_avg20_std3_random_n14.mtx	121000	121000	2358873	0.0161	27.457
synthetic_121000_121000_2361908_avg20_std8_random_n14.mtx	121000	121000	2361908	0.0161	27.491
synthetic_121000_121000_2442348_avg20_std13_random_n14.mtx	121000	121000	2442348	0.0167	28.412
synthetic_141000_141000_1431815_avg3.1_std13_random_n14.mtx	141000	141000	1431815	0.0072	16.924
synthetic_141000_141000_1458916_avg4_std13_random_n14.mtx	141000	141000	1458916	0.0073	17.234
synthetic_141000_141000_1543025_avg6_std13_random_n14.mtx	141000	141000	1543025	0.0078	18.196
synthetic_141000_141000_1452920_avg10_std8_random_n14.mtx	141000	141000	1452920	0.0073	17.165
synthetic_141000_141000_1802169_avg10_std13_random_n14.mtx	141000	141000	1802169	0.0091	21.162
synthetic_141000_141000_2749040_avg20_std2.25_random_n14.mtx	141000	141000	2749040	0.0138	31.998
synthetic_141000_141000_2749082_avg20_std2.5_random_n14.mtx	141000	141000	2749082	0.0138	31.999
synthetic_141000_141000_2749030_avg20_std3_random_n14.mtx	141000	141000	2749030	0.0138	31.998
synthetic_161000_161000_1634648_avg3.1_std13_random_n14.mtx	161000	161000	1634648	0.0063	19.321
synthetic_161000_161000_1665563_avg4_std13_random_n14.mtx	161000	161000	1665563	0.0064	19.675
synthetic_161000_161000_1761825_avg6_std13_random_n14.mtx	161000	161000	1761825	0.0068	20.777
synthetic_161000_161000_1529454_avg10_std0.02_random_n14.mtx	161000	161000	1529454	0.0059	18.117
synthetic_161000_161000_1529454_avg10_std0.2_random_n14.mtx	161000	161000	1529454	0.0059	18.117
synthetic_161000_161000_1529436_avg10_std0.64_random_n14.mtx	161000	161000	1529436	0.0059	18.117
synthetic_161000_161000_1529380_avg10_std0.84_random_n14.mtx	161000	161000	1529380	0.0059	18.117
synthetic_161000_161000_1529253_avg10_std1.6_random_n14.mtx	161000	161000	1529253	0.0059	18.115
synthetic_161000_161000_1528982_avg10_std2.25_random_n14.mtx	161000	161000	1528982	0.0059	18.112
synthetic_161000_161000_1528976_avg10_std2.5_random_n14.mtx	161000	161000	1528976	0.0059	18.112
synthetic_161000_161000_1529047_avg10_std3_random_n14.mtx	161000	161000	1529047	0.0059	18.113
synthetic_161000_161000_1659483_avg10_std8_random_n14.mtx	161000	161000	1659483	0.0064	19.605
synthetic_161000_161000_2058322_avg10_std13_random_n14.mtx	161000	161000	2058322	0.0079	24.17
synthetic_171000_171000_1737765_avg3.1_std13_random_n14.mtx	171000	171000	1737765	0.0059	20.539
synthetic_171000_171000_1770603_avg4_std13_random_n14.mtx	171000	171000	1770603	0.0061	20.915
synthetic_171000_171000_1872868_avg6_std13_random_n14.mtx	171000	171000	1872868	0.0064	22.086
synthetic_171000_171000_1624470_avg10_std0.02_random_n14.mtx	171000	171000	1624470	0.0056	19.243
synthetic_171000_171000_1624470_avg10_std0.2_random_n14.mtx	171000	171000	1624470	0.0056	19.243
synthetic_171000_171000_1624453_avg10_std0.64_random_n14.mtx	171000	171000	1624453	0.0056	19.243
synthetic_171000_171000_1624393_avg10_std0.84_random_n14.mtx	171000	171000	1624393	0.0056	19.242
synthetic_171000_171000_1624328_avg10_std1.6_random_n14.mtx	171000	171000	1624328	0.0056	19.241
synthetic_171000_171000_1624006_avg10_std2.25_random_n14.mtx	171000	171000	1624006	0.0056	19.238
synthetic_171000_171000_1624048_avg10_std2.5_random_n14.mtx	171000	171000	1624048	0.0056	19.238
synthetic_171000_171000_1624135_avg10_std3_random_n14.mtx	171000	171000	1624135	0.0056	19.239
synthetic_171000_171000_1763274_avg10_std8_random_n14.mtx	171000	171000	1763274	0.006	20.831
synthetic_171000_171000_2187772_avg10_std13_random_n14.mtx	171000	171000	2187772	0.0075	25.689
synthetic_186000_186000_1890398_avg3.1_std13_random_n14.mtx	186000	186000	1890398	0.0055	22.343
synthetic_186000_186000_1926283_avg4_std13_random_n14.mtx	186000	186000	1926283	0.0056	22.754
synthetic_186000_186000_1413845_avg6_std8_random_n14.mtx	186000	186000	1413845	0.0041	16.89
synthetic_186000_186000_2037724_avg6_std13_random_n14.mtx	186000	186000	2037724	0.0059	24.029
synthetic_186000_186000_1767024_avg10_std0.02_random_n14.mtx	186000	186000	1767024	0.0051	20.932
synthetic_186000_186000_1767024_avg10_std0.2_random_n14.mtx	186000	186000	1767024	0.0051	20.932
synthetic_186000_186000_1767047_avg10_std0.64_random_n14.mtx	186000	186000	1767047	0.0051	20.932
