filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_21000_21000_54589547_avg2600_std0.02_random_n14.mtx	21000	21000	54589547	12.3786	624.808
synthetic_21000_21000_54589547_avg2600_std0.2_random_n14.mtx	21000	21000	54589547	12.3786	624.808
synthetic_21000_21000_54589570_avg2600_std0.64_random_n14.mtx	21000	21000	54589570	12.3786	624.808
synthetic_21000_21000_54589579_avg2600_std0.84_random_n14.mtx	21000	21000	54589579	12.3786	624.808
synthetic_21000_21000_54589545_avg2600_std1.6_random_n14.mtx	21000	21000	54589545	12.3786	624.808
synthetic_21000_21000_54589569_avg2600_std2.25_random_n14.mtx	21000	21000	54589569	12.3786	624.808
synthetic_21000_21000_54589618_avg2600_std2.5_random_n14.mtx	21000	21000	54589618	12.3786	624.809
synthetic_21000_21000_54589680_avg2600_std3_random_n14.mtx	21000	21000	54589680	12.3786	624.809
synthetic_21000_21000_54589874_avg2600_std8_random_n14.mtx	21000	21000	54589874	12.3787	624.812
synthetic_21000_21000_54590033_avg2600_std13_random_n14.mtx	21000	21000	54590033	12.3787	624.813
synthetic_21000_21000_54594718_avg2600_std125_random_n14.mtx	21000	21000	54594718	12.3798	624.867
synthetic_121000_121000_50759459_avg420_std0.02_random_n14.mtx	121000	121000	50759459	0.3467	581.357
synthetic_121000_121000_50759459_avg420_std0.2_random_n14.mtx	121000	121000	50759459	0.3467	581.357
synthetic_121000_121000_50759457_avg420_std0.64_random_n14.mtx	121000	121000	50759457	0.3467	581.357
synthetic_121000_121000_50759291_avg420_std0.84_random_n14.mtx	121000	121000	50759291	0.3467	581.356
synthetic_121000_121000_50759119_avg420_std1.6_random_n14.mtx	121000	121000	50759119	0.3467	581.354
synthetic_121000_121000_50758865_avg420_std2.25_random_n14.mtx	121000	121000	50758865	0.3467	581.351
synthetic_121000_121000_50758853_avg420_std2.5_random_n14.mtx	121000	121000	50758853	0.3467	581.351
synthetic_121000_121000_50758873_avg420_std3_random_n14.mtx	121000	121000	50758873	0.3467	581.351
synthetic_121000_121000_50757636_avg420_std8_random_n14.mtx	121000	121000	50757636	0.3467	581.337
synthetic_121000_121000_50756601_avg420_std13_random_n14.mtx	121000	121000	50756601	0.3467	581.325
synthetic_121000_121000_50733086_avg420_std125_random_n14.mtx	121000	121000	50733086	0.3465	581.056
synthetic_141000_141000_59149515_avg420_std0.02_random_n14.mtx	141000	141000	59149515	0.2975	677.45
synthetic_141000_141000_59149515_avg420_std0.2_random_n14.mtx	141000	141000	59149515	0.2975	677.45
synthetic_141000_141000_59149512_avg420_std0.64_random_n14.mtx	141000	141000	59149512	0.2975	677.45
synthetic_141000_141000_59149435_avg420_std0.84_random_n14.mtx	141000	141000	59149435	0.2975	677.449
synthetic_141000_141000_59149294_avg420_std1.6_random_n14.mtx	141000	141000	59149294	0.2975	677.448
synthetic_141000_141000_59149040_avg420_std2.25_random_n14.mtx	141000	141000	59149040	0.2975	677.445
synthetic_141000_141000_59149082_avg420_std2.5_random_n14.mtx	141000	141000	59149082	0.2975	677.445
synthetic_141000_141000_59149030_avg420_std3_random_n14.mtx	141000	141000	59149030	0.2975	677.445
synthetic_141000_141000_59148247_avg420_std8_random_n14.mtx	141000	141000	59148247	0.2975	677.436
synthetic_141000_141000_59147656_avg420_std13_random_n14.mtx	141000	141000	59147656	0.2975	677.429
synthetic_141000_141000_59133192_avg420_std125_random_n14.mtx	141000	141000	59133192	0.2974	677.264
synthetic_161000_161000_67539454_avg420_std0.02_random_n14.mtx	161000	161000	67539454	0.2606	773.542
synthetic_161000_161000_67539454_avg420_std0.2_random_n14.mtx	161000	161000	67539454	0.2606	773.542
synthetic_161000_161000_67539436_avg420_std0.64_random_n14.mtx	161000	161000	67539436	0.2606	773.542
synthetic_161000_161000_67539380_avg420_std0.84_random_n14.mtx	161000	161000	67539380	0.2606	773.541
synthetic_161000_161000_67539253_avg420_std1.6_random_n14.mtx	161000	161000	67539253	0.2606	773.54
synthetic_161000_161000_67538982_avg420_std2.25_random_n14.mtx	161000	161000	67538982	0.2606	773.536
synthetic_161000_161000_67538973_avg420_std2.5_random_n14.mtx	161000	161000	67538973	0.2606	773.536
synthetic_161000_161000_67538925_avg420_std3_random_n14.mtx	161000	161000	67538925	0.2606	773.536
synthetic_161000_161000_67538193_avg420_std8_random_n14.mtx	161000	161000	67538193	0.2606	773.527
synthetic_161000_161000_67537661_avg420_std13_random_n14.mtx	161000	161000	67537661	0.2606	773.521
synthetic_161000_161000_67523210_avg420_std125_random_n14.mtx	161000	161000	67523210	0.2605	773.356
synthetic_171000_171000_71734470_avg420_std0.02_random_n14.mtx	171000	171000	71734470	0.2453	821.588
synthetic_171000_171000_71734470_avg420_std0.2_random_n14.mtx	171000	171000	71734470	0.2453	821.588
synthetic_171000_171000_71734453_avg420_std0.64_random_n14.mtx	171000	171000	71734453	0.2453	821.588
synthetic_171000_171000_71734393_avg420_std0.84_random_n14.mtx	171000	171000	71734393	0.2453	821.587
synthetic_171000_171000_71734328_avg420_std1.6_random_n14.mtx	171000	171000	71734328	0.2453	821.587
synthetic_171000_171000_71734006_avg420_std2.25_random_n14.mtx	171000	171000	71734006	0.2453	821.583
synthetic_171000_171000_71734045_avg420_std2.5_random_n14.mtx	171000	171000	71734045	0.2453	821.583
synthetic_171000_171000_71734005_avg420_std3_random_n14.mtx	171000	171000	71734005	0.2453	821.583
synthetic_171000_171000_71733453_avg420_std8_random_n14.mtx	171000	171000	71733453	0.2453	821.577
synthetic_171000_171000_71733027_avg420_std13_random_n14.mtx	171000	171000	71733027	0.2453	821.572
synthetic_171000_171000_71721805_avg420_std125_random_n14.mtx	171000	171000	71721805	0.2453	821.443
synthetic_186000_186000_78027024_avg420_std0.02_random_n14.mtx	186000	186000	78027024	0.2255	893.658
synthetic_186000_186000_78027024_avg420_std0.2_random_n14.mtx	186000	186000	78027024	0.2255	893.658
synthetic_186000_186000_78027047_avg420_std0.64_random_n14.mtx	186000	186000	78027047	0.2255	893.658
synthetic_186000_186000_78026933_avg420_std0.84_random_n14.mtx	186000	186000	78026933	0.2255	893.657
synthetic_186000_186000_78026868_avg420_std1.6_random_n14.mtx	186000	186000	78026868	0.2255	893.656
