filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_38000_38000_98781037_avg2600_std0.02_random_n14.mtx	38000	38000	98781037	6.8408	753.784
synthetic_38000_38000_98781037_avg2600_std0.2_random_n14.mtx	38000	38000	98781037	6.8408	753.784
synthetic_38000_38000_98781092_avg2600_std0.64_random_n14.mtx	38000	38000	98781092	6.8408	753.785
synthetic_38000_38000_98781008_avg2600_std0.84_random_n14.mtx	38000	38000	98781008	6.8408	753.784
synthetic_38000_38000_98780927_avg2600_std1.6_random_n14.mtx	38000	38000	98780927	6.8408	753.784
synthetic_38000_38000_98780879_avg2600_std2.25_random_n14.mtx	38000	38000	98780879	6.8408	753.783
synthetic_38000_38000_98780963_avg2600_std2.5_random_n14.mtx	38000	38000	98780963	6.8408	753.784
synthetic_38000_38000_98780922_avg2600_std3_random_n14.mtx	38000	38000	98780922	6.8408	753.784
synthetic_38000_38000_98780724_avg2600_std8_random_n14.mtx	38000	38000	98780724	6.8408	753.782
synthetic_38000_38000_98780509_avg2600_std13_random_n14.mtx	38000	38000	98780509	6.8408	753.78
synthetic_38000_38000_98776295_avg2600_std125_random_n14.mtx	38000	38000	98776295	6.8405	753.748
synthetic_47000_47000_122176530_avg2600_std0.02_random_n14.mtx	47000	47000	122176530	5.5309	932.312
synthetic_47000_47000_122176530_avg2600_std0.2_random_n14.mtx	47000	47000	122176530	5.5309	932.312
synthetic_47000_47000_122176579_avg2600_std0.64_random_n14.mtx	47000	47000	122176579	5.5309	932.313
synthetic_47000_47000_122176523_avg2600_std0.84_random_n14.mtx	47000	47000	122176523	5.5309	932.312
synthetic_47000_47000_122176500_avg2600_std1.6_random_n14.mtx	47000	47000	122176500	5.5309	932.312
synthetic_47000_47000_122176376_avg2600_std2.25_random_n14.mtx	47000	47000	122176376	5.5308	932.311
synthetic_47000_47000_122176497_avg2600_std2.5_random_n14.mtx	47000	47000	122176497	5.5309	932.312
synthetic_47000_47000_122176480_avg2600_std3_random_n14.mtx	47000	47000	122176480	5.5309	932.312
synthetic_47000_47000_122176349_avg2600_std8_random_n14.mtx	47000	47000	122176349	5.5308	932.311
synthetic_47000_47000_122176285_avg2600_std13_random_n14.mtx	47000	47000	122176285	5.5308	932.31
synthetic_47000_47000_122174552_avg2600_std125_random_n14.mtx	47000	47000	122174552	5.5308	932.297
synthetic_161000_161000_67539454_avg420_std0.02_random_n14.mtx	161000	161000	67539454	0.2606	515.899
synthetic_161000_161000_67539454_avg420_std0.2_random_n14.mtx	161000	161000	67539454	0.2606	515.899
synthetic_161000_161000_67539436_avg420_std0.64_random_n14.mtx	161000	161000	67539436	0.2606	515.899
synthetic_161000_161000_67539380_avg420_std0.84_random_n14.mtx	161000	161000	67539380	0.2606	515.899
synthetic_161000_161000_67539253_avg420_std1.6_random_n14.mtx	161000	161000	67539253	0.2606	515.898
synthetic_161000_161000_67538982_avg420_std2.25_random_n14.mtx	161000	161000	67538982	0.2606	515.896
synthetic_161000_161000_67538973_avg420_std2.5_random_n14.mtx	161000	161000	67538973	0.2606	515.896
synthetic_161000_161000_67538925_avg420_std3_random_n14.mtx	161000	161000	67538925	0.2606	515.895
synthetic_161000_161000_67538193_avg420_std8_random_n14.mtx	161000	161000	67538193	0.2606	515.89
synthetic_161000_161000_67537661_avg420_std13_random_n14.mtx	161000	161000	67537661	0.2606	515.886
synthetic_161000_161000_67523210_avg420_std125_random_n14.mtx	161000	161000	67523210	0.2605	515.775
synthetic_171000_171000_71734470_avg420_std0.02_random_n14.mtx	171000	171000	71734470	0.2453	547.943
synthetic_171000_171000_71734470_avg420_std0.2_random_n14.mtx	171000	171000	71734470	0.2453	547.943
synthetic_171000_171000_71734453_avg420_std0.64_random_n14.mtx	171000	171000	71734453	0.2453	547.943
synthetic_171000_171000_71734393_avg420_std0.84_random_n14.mtx	171000	171000	71734393	0.2453	547.942
synthetic_171000_171000_71734328_avg420_std1.6_random_n14.mtx	171000	171000	71734328	0.2453	547.942
synthetic_171000_171000_71734006_avg420_std2.25_random_n14.mtx	171000	171000	71734006	0.2453	547.939
synthetic_171000_171000_71734045_avg420_std2.5_random_n14.mtx	171000	171000	71734045	0.2453	547.94
synthetic_171000_171000_71734005_avg420_std3_random_n14.mtx	171000	171000	71734005	0.2453	547.939
synthetic_171000_171000_71733453_avg420_std8_random_n14.mtx	171000	171000	71733453	0.2453	547.935
synthetic_171000_171000_71733027_avg420_std13_random_n14.mtx	171000	171000	71733027	0.2453	547.932
synthetic_171000_171000_71721805_avg420_std125_random_n14.mtx	171000	171000	71721805	0.2453	547.846
synthetic_186000_186000_78027024_avg420_std0.02_random_n14.mtx	186000	186000	78027024	0.2255	596.008
synthetic_186000_186000_78027024_avg420_std0.2_random_n14.mtx	186000	186000	78027024	0.2255	596.008
synthetic_186000_186000_78027047_avg420_std0.64_random_n14.mtx	186000	186000	78027047	0.2255	596.009
synthetic_186000_186000_78026933_avg420_std0.84_random_n14.mtx	186000	186000	78026933	0.2255	596.008
synthetic_186000_186000_78026868_avg420_std1.6_random_n14.mtx	186000	186000	78026868	0.2255	596.007
synthetic_186000_186000_78026523_avg420_std2.25_random_n14.mtx	186000	186000	78026523	0.2255	596.005
synthetic_186000_186000_78026634_avg420_std2.5_random_n14.mtx	186000	186000	78026634	0.2255	596.006
synthetic_186000_186000_78026609_avg420_std3_random_n14.mtx	186000	186000	78026609	0.2255	596.005
synthetic_186000_186000_78026195_avg420_std8_random_n14.mtx	186000	186000	78026195	0.2255	596.002
synthetic_186000_186000_78025863_avg420_std13_random_n14.mtx	186000	186000	78025863	0.2255	596.0
synthetic_186000_186000_78017939_avg420_std125_random_n14.mtx	186000	186000	78017939	0.2255	595.939
synthetic_207000_207000_86836474_avg420_std0.02_random_n14.mtx	207000	207000	86836474	0.2027	663.299
synthetic_207000_207000_86836474_avg420_std0.2_random_n14.mtx	207000	207000	86836474	0.2027	663.299
synthetic_207000_207000_86836439_avg420_std0.64_random_n14.mtx	207000	207000	86836439	0.2027	663.299
synthetic_207000_207000_86836407_avg420_std0.84_random_n14.mtx	207000	207000	86836407	0.2027	663.299
synthetic_207000_207000_86836167_avg420_std1.6_random_n14.mtx	207000	207000	86836167	0.2027	663.297
synthetic_207000_207000_86835917_avg420_std2.25_random_n14.mtx	207000	207000	86835917	0.2027	663.295
synthetic_207000_207000_86835986_avg420_std2.5_random_n14.mtx	207000	207000	86835986	0.2027	663.296
synthetic_207000_207000_86835910_avg420_std3_random_n14.mtx	207000	207000	86835910	0.2027	663.295
synthetic_207000_207000_86835106_avg420_std8_random_n14.mtx	207000	207000	86835106	0.2027	663.289
synthetic_207000_207000_86834497_avg420_std13_random_n14.mtx	207000	207000	86834497	0.2027	663.284
synthetic_207000_207000_86819781_avg420_std125_random_n14.mtx	207000	207000	86819781	0.2026	663.172
synthetic_218000_218000_91450969_avg420_std0.02_random_n14.mtx	218000	218000	91450969	0.1924	698.547
synthetic_218000_218000_91450969_avg420_std0.2_random_n14.mtx	218000	218000	91450969	0.1924	698.547
synthetic_218000_218000_91450947_avg420_std0.64_random_n14.mtx	218000	218000	91450947	0.1924	698.547
synthetic_218000_218000_91450911_avg420_std0.84_random_n14.mtx	218000	218000	91450911	0.1924	698.547
synthetic_218000_218000_91450664_avg420_std1.6_random_n14.mtx	218000	218000	91450664	0.1924	698.545
synthetic_218000_218000_91450409_avg420_std2.25_random_n14.mtx	218000	218000	91450409	0.1924	698.543
synthetic_218000_218000_91450462_avg420_std2.5_random_n14.mtx	218000	218000	91450462	0.1924	698.543
synthetic_218000_218000_91450476_avg420_std3_random_n14.mtx	218000	218000	91450476	0.1924	698.543
synthetic_218000_218000_91449605_avg420_std8_random_n14.mtx	218000	218000	91449605	0.1924	698.537
synthetic_218000_218000_91449005_avg420_std13_random_n14.mtx	218000	218000	91449005	0.1924	698.532
synthetic_218000_218000_91434539_avg420_std125_random_n14.mtx	218000	218000	91434539	0.1924	698.422
synthetic_268000_268000_112426098_avg420_std0.02_random_n14.mtx	268000	268000	112426098	0.1565	858.765
synthetic_268000_268000_112426098_avg420_std0.2_random_n14.mtx	268000	268000	112426098	0.1565	858.765
synthetic_268000_268000_112426085_avg420_std0.64_random_n14.mtx	268000	268000	112426085	0.1565	858.765
synthetic_268000_268000_112426149_avg420_std0.84_random_n14.mtx	268000	268000	112426149	0.1565	858.766
synthetic_268000_268000_112425796_avg420_std1.6_random_n14.mtx	268000	268000	112425796	0.1565	858.763
synthetic_268000_268000_112425807_avg420_std2.25_random_n14.mtx	268000	268000	112425807	0.1565	858.763
synthetic_268000_268000_112425804_avg420_std2.5_random_n14.mtx	268000	268000	112425804	0.1565	858.763
synthetic_268000_268000_112425937_avg420_std3_random_n14.mtx	268000	268000	112425937	0.1565	858.764
synthetic_268000_268000_112425640_avg420_std8_random_n14.mtx	268000	268000	112425640	0.1565	858.762
synthetic_268000_268000_112425914_avg420_std13_random_n14.mtx	268000	268000	112425914	0.1565	858.764
synthetic_268000_268000_112429205_avg420_std125_random_n14.mtx	268000	268000	112429205	0.1565	858.789
synthetic_526000_526000_69699965_avg105_std125_random_n14.mtx	526000	526000	69699965	0.0252	533.775
synthetic_526000_526000_115457366_avg220_std0.02_random_n14.mtx	526000	526000	115457366	0.0417	882.876
synthetic_526000_526000_115457366_avg220_std0.2_random_n14.mtx	526000	526000	115457366	0.0417	882.876
synthetic_526000_526000_115457304_avg220_std0.64_random_n14.mtx	526000	526000	115457304	0.0417	882.876
synthetic_526000_526000_115457446_avg220_std0.84_random_n14.mtx	526000	526000	115457446	0.0417	882.877
synthetic_526000_526000_115457038_avg220_std1.6_random_n14.mtx	526000	526000	115457038	0.0417	882.874
synthetic_526000_526000_115457161_avg220_std2.25_random_n14.mtx	526000	526000	115457161	0.0417	882.875
synthetic_526000_526000_115456775_avg220_std2.5_random_n14.mtx	526000	526000	115456775	0.0417	882.872
synthetic_526000_526000_115457297_avg220_std3_random_n14.mtx	526000	526000	115457297	0.0417	882.876
synthetic_526000_526000_115457629_avg220_std8_random_n14.mtx	526000	526000	115457629	0.0417	882.878
synthetic_526000_526000_115458468_avg220_std13_random_n14.mtx	526000	526000	115458468	0.0417	882.885
synthetic_526000_526000_117594966_avg220_std125_random_n14.mtx	526000	526000	117594966	0.0425	899.185
synthetic_863000_863000_85715790_avg3.1_std125_random_n14.mtx	863000	863000	85715790	0.0115	657.252
synthetic_863000_863000_85733193_avg4_std125_random_n14.mtx	863000	863000	85733193	0.0115	657.384
synthetic_863000_863000_85787918_avg6_std125_random_n14.mtx	863000	863000	85787918	0.0115	657.802
synthetic_863000_863000_85962862_avg10_std125_random_n14.mtx	863000	863000	85962862	0.0115	659.137
synthetic_863000_863000_86781929_avg20_std125_random_n14.mtx	863000	863000	86781929	0.0117	665.386
synthetic_863000_863000_91183489_avg45_std125_random_n14.mtx	863000	863000	91183489	0.0122	698.967
synthetic_863000_863000_98812863_avg70_std125_random_n14.mtx	863000	863000	98812863	0.0133	757.174
synthetic_863000_863000_90183433_avg105_std0.02_random_n14.mtx	863000	863000	90183433	0.0121	691.337
