filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_21000_21000_54589564_avg2600_std0.02_random_g14.mtx	21000	21000	54589564	12.3786	416.565
synthetic_21000_21000_54589564_avg2600_std0.2_random_g14.mtx	21000	21000	54589564	12.3786	416.565
synthetic_21000_21000_54589547_avg2600_std0.64_random_g14.mtx	21000	21000	54589547	12.3786	416.565
synthetic_21000_21000_54589490_avg2600_std0.84_random_g14.mtx	21000	21000	54589490	12.3786	416.565
synthetic_21000_21000_54589542_avg2600_std1.6_random_g14.mtx	21000	21000	54589542	12.3786	416.565
synthetic_21000_21000_54589558_avg2600_std2.25_random_g14.mtx	21000	21000	54589558	12.3786	416.565
synthetic_21000_21000_54589579_avg2600_std2.5_random_g14.mtx	21000	21000	54589579	12.3786	416.566
synthetic_21000_21000_54589584_avg2600_std3_random_g14.mtx	21000	21000	54589584	12.3786	416.566
synthetic_21000_21000_54589801_avg2600_std8_random_g14.mtx	21000	21000	54589801	12.3786	416.567
synthetic_21000_21000_54589966_avg2600_std13_random_g14.mtx	21000	21000	54589966	12.3787	416.569
synthetic_21000_21000_54594541_avg2600_std125_random_g14.mtx	21000	21000	54594541	12.3797	416.603
synthetic_83000_83000_34818499_avg420_std0.02_random_g14.mtx	83000	83000	34818499	0.5054	265.961
synthetic_83000_83000_34818498_avg420_std0.2_random_g14.mtx	83000	83000	34818498	0.5054	265.961
synthetic_83000_83000_34818503_avg420_std0.64_random_g14.mtx	83000	83000	34818503	0.5054	265.961
synthetic_83000_83000_34818401_avg420_std0.84_random_g14.mtx	83000	83000	34818401	0.5054	265.96
synthetic_83000_83000_34818408_avg420_std1.6_random_g14.mtx	83000	83000	34818408	0.5054	265.96
synthetic_83000_83000_34818362_avg420_std2.25_random_g14.mtx	83000	83000	34818362	0.5054	265.96
synthetic_83000_83000_34818428_avg420_std2.5_random_g14.mtx	83000	83000	34818428	0.5054	265.96
synthetic_83000_83000_34818469_avg420_std3_random_g14.mtx	83000	83000	34818469	0.5054	265.96
synthetic_83000_83000_34818415_avg420_std8_random_g14.mtx	83000	83000	34818415	0.5054	265.96
synthetic_83000_83000_34818418_avg420_std13_random_g14.mtx	83000	83000	34818418	0.5054	265.96
synthetic_83000_83000_34818948_avg420_std125_random_g14.mtx	83000	83000	34818948	0.5054	265.964
synthetic_121000_121000_50759551_avg420_std0.02_random_g14.mtx	121000	121000	50759551	0.3467	387.726
synthetic_121000_121000_50759546_avg420_std0.2_random_g14.mtx	121000	121000	50759546	0.3467	387.726
synthetic_121000_121000_50759655_avg420_std0.64_random_g14.mtx	121000	121000	50759655	0.3467	387.727
synthetic_121000_121000_50759584_avg420_std0.84_random_g14.mtx	121000	121000	50759584	0.3467	387.726
synthetic_121000_121000_50759705_avg420_std1.6_random_g14.mtx	121000	121000	50759705	0.3467	387.727
synthetic_121000_121000_50759814_avg420_std2.25_random_g14.mtx	121000	121000	50759814	0.3467	387.728
synthetic_121000_121000_50759995_avg420_std2.5_random_g14.mtx	121000	121000	50759995	0.3467	387.73
synthetic_121000_121000_50760129_avg420_std3_random_g14.mtx	121000	121000	50760129	0.3467	387.731
synthetic_121000_121000_50761192_avg420_std8_random_g14.mtx	121000	121000	50761192	0.3467	387.739
synthetic_121000_121000_50762454_avg420_std13_random_g14.mtx	121000	121000	50762454	0.3467	387.748
