filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_4000_4000_1678010_avg420_std0.02_random_n14.mtx	4000	4000	1678010	10.4876	12.817
synthetic_4000_4000_1678010_avg420_std0.2_random_n14.mtx	4000	4000	1678010	10.4876	12.817
synthetic_4000_4000_1678007_avg420_std0.64_random_n14.mtx	4000	4000	1678007	10.4875	12.817
synthetic_4000_4000_1677997_avg420_std0.84_random_n14.mtx	4000	4000	1677997	10.4875	12.817
synthetic_4000_4000_1677943_avg420_std1.6_random_n14.mtx	4000	4000	1677943	10.4871	12.817
synthetic_4000_4000_1677950_avg420_std2.25_random_n14.mtx	4000	4000	1677950	10.4872	12.817
synthetic_4000_4000_1677912_avg420_std2.5_random_n14.mtx	4000	4000	1677912	10.487	12.817
synthetic_4000_4000_1677918_avg420_std3_random_n14.mtx	4000	4000	1677918	10.487	12.817
synthetic_4000_4000_1677735_avg420_std8_random_n14.mtx	4000	4000	1677735	10.4858	12.815
synthetic_4000_4000_1677565_avg420_std13_random_n14.mtx	4000	4000	1677565	10.4848	12.814
synthetic_4000_4000_1673883_avg420_std125_random_n14.mtx	4000	4000	1673883	10.4618	12.786
synthetic_21000_21000_1459547_avg70_std0.02_random_n14.mtx	21000	21000	1459547	0.331	11.216
synthetic_21000_21000_1459547_avg70_std0.2_random_n14.mtx	21000	21000	1459547	0.331	11.216
synthetic_21000_21000_1459570_avg70_std0.64_random_n14.mtx	21000	21000	1459570	0.331	11.216
synthetic_21000_21000_1459579_avg70_std0.84_random_n14.mtx	21000	21000	1459579	0.331	11.216
synthetic_21000_21000_1459545_avg70_std1.6_random_n14.mtx	21000	21000	1459545	0.331	11.216
synthetic_21000_21000_1459569_avg70_std2.25_random_n14.mtx	21000	21000	1459569	0.331	11.216
synthetic_21000_21000_1459618_avg70_std2.5_random_n14.mtx	21000	21000	1459618	0.331	11.216
synthetic_21000_21000_1459680_avg70_std3_random_n14.mtx	21000	21000	1459680	0.331	11.217
synthetic_21000_21000_1459874_avg70_std8_random_n14.mtx	21000	21000	1459874	0.331	11.218
synthetic_21000_21000_1460033_avg70_std13_random_n14.mtx	21000	21000	1460033	0.3311	11.219
synthetic_38000_38000_1691037_avg45_std0.02_random_n14.mtx	38000	38000	1691037	0.1171	13.047
synthetic_38000_38000_1691037_avg45_std0.2_random_n14.mtx	38000	38000	1691037	0.1171	13.047
synthetic_38000_38000_1691092_avg45_std0.64_random_n14.mtx	38000	38000	1691092	0.1171	13.047
synthetic_38000_38000_1691008_avg45_std0.84_random_n14.mtx	38000	38000	1691008	0.1171	13.046
synthetic_38000_38000_1690927_avg45_std1.6_random_n14.mtx	38000	38000	1690927	0.1171	13.046
synthetic_38000_38000_1690879_avg45_std2.25_random_n14.mtx	38000	38000	1690879	0.1171	13.045
synthetic_38000_38000_1690963_avg45_std2.5_random_n14.mtx	38000	38000	1690963	0.1171	13.046
synthetic_38000_38000_1690922_avg45_std3_random_n14.mtx	38000	38000	1690922	0.1171	13.046
synthetic_38000_38000_1690724_avg45_std8_random_n14.mtx	38000	38000	1690724	0.1171	13.044
synthetic_38000_38000_1690568_avg45_std13_random_n14.mtx	38000	38000	1690568	0.1171	13.043
synthetic_64000_64000_1247993_avg20_std0.02_random_n14.mtx	64000	64000	1247993	0.0305	9.766
synthetic_64000_64000_1247993_avg20_std0.2_random_n14.mtx	64000	64000	1247993	0.0305	9.766
synthetic_64000_64000_1248108_avg20_std0.64_random_n14.mtx	64000	64000	1248108	0.0305	9.766
synthetic_64000_64000_1247983_avg20_std0.84_random_n14.mtx	64000	64000	1247983	0.0305	9.765
synthetic_64000_64000_1247973_avg20_std1.6_random_n14.mtx	64000	64000	1247973	0.0305	9.765
synthetic_64000_64000_1247847_avg20_std2.25_random_n14.mtx	64000	64000	1247847	0.0305	9.764
synthetic_64000_64000_1247877_avg20_std2.5_random_n14.mtx	64000	64000	1247877	0.0305	9.765
synthetic_64000_64000_1247865_avg20_std3_random_n14.mtx	64000	64000	1247865	0.0305	9.765
synthetic_64000_64000_1249808_avg20_std8_random_n14.mtx	64000	64000	1249808	0.0305	9.779
synthetic_64000_64000_1291331_avg20_std13_random_n14.mtx	64000	64000	1291331	0.0315	10.096
synthetic_68000_68000_1326027_avg20_std0.02_random_n14.mtx	68000	68000	1326027	0.0287	10.376
synthetic_68000_68000_1326027_avg20_std0.2_random_n14.mtx	68000	68000	1326027	0.0287	10.376
synthetic_68000_68000_1326140_avg20_std0.64_random_n14.mtx	68000	68000	1326140	0.0287	10.377
synthetic_68000_68000_1326029_avg20_std0.84_random_n14.mtx	68000	68000	1326029	0.0287	10.376
synthetic_68000_68000_1326083_avg20_std1.6_random_n14.mtx	68000	68000	1326083	0.0287	10.377
