filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_21000_21000_4609564_avg220_std0.02_random_g14.mtx	21000	21000	4609564	1.0453	35.248
synthetic_21000_21000_4609563_avg220_std0.2_random_g14.mtx	21000	21000	4609563	1.0453	35.248
synthetic_21000_21000_4609543_avg220_std0.64_random_g14.mtx	21000	21000	4609543	1.0452	35.248
synthetic_21000_21000_4609486_avg220_std0.84_random_g14.mtx	21000	21000	4609486	1.0452	35.248
synthetic_21000_21000_4609533_avg220_std1.6_random_g14.mtx	21000	21000	4609533	1.0452	35.248
synthetic_21000_21000_4609563_avg220_std2.25_random_g14.mtx	21000	21000	4609563	1.0453	35.248
synthetic_21000_21000_4609562_avg220_std2.5_random_g14.mtx	21000	21000	4609562	1.0453	35.248
synthetic_21000_21000_4609573_avg220_std3_random_g14.mtx	21000	21000	4609573	1.0453	35.248
synthetic_21000_21000_4609787_avg220_std8_random_g14.mtx	21000	21000	4609787	1.0453	35.25
synthetic_21000_21000_4609992_avg220_std13_random_g14.mtx	21000	21000	4609992	1.0453	35.252
synthetic_21000_21000_4610999_avg220_std125_random_g14.mtx	21000	21000	4610999	1.0456	35.259
synthetic_38000_38000_8340978_avg220_std0.02_random_g14.mtx	38000	38000	8340978	0.5776	63.782
synthetic_38000_38000_8340976_avg220_std0.2_random_g14.mtx	38000	38000	8340976	0.5776	63.782
synthetic_38000_38000_8340961_avg220_std0.64_random_g14.mtx	38000	38000	8340961	0.5776	63.781
synthetic_38000_38000_8340883_avg220_std0.84_random_g14.mtx	38000	38000	8340883	0.5776	63.781
synthetic_38000_38000_8340946_avg220_std1.6_random_g14.mtx	38000	38000	8340946	0.5776	63.781
synthetic_38000_38000_8340880_avg220_std2.25_random_g14.mtx	38000	38000	8340880	0.5776	63.781
synthetic_38000_38000_8340817_avg220_std2.5_random_g14.mtx	38000	38000	8340817	0.5776	63.78
synthetic_38000_38000_8340851_avg220_std3_random_g14.mtx	38000	38000	8340851	0.5776	63.781
