filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_64000_64000_166367995_avg2600_std0.02_random_g14.mtx	64000	64000	166367995	4.0617	1269.531
synthetic_64000_64000_166367995_avg2600_std0.2_random_g14.mtx	64000	64000	166367995	4.0617	1269.531
synthetic_64000_64000_166368016_avg2600_std0.64_random_g14.mtx	64000	64000	166368016	4.0617	1269.531
synthetic_64000_64000_166367859_avg2600_std0.84_random_g14.mtx	64000	64000	166367859	4.0617	1269.53
synthetic_64000_64000_166367915_avg2600_std1.6_random_g14.mtx	64000	64000	166367915	4.0617	1269.531
synthetic_64000_64000_166367911_avg2600_std2.25_random_g14.mtx	64000	64000	166367911	4.0617	1269.531
synthetic_64000_64000_166367918_avg2600_std2.5_random_g14.mtx	64000	64000	166367918	4.0617	1269.531
synthetic_64000_64000_166368021_avg2600_std3_random_g14.mtx	64000	64000	166368021	4.0617	1269.531
synthetic_64000_64000_166368079_avg2600_std8_random_g14.mtx	64000	64000	166368079	4.0617	1269.532
synthetic_64000_64000_166368040_avg2600_std13_random_g14.mtx	64000	64000	166368040	4.0617	1269.532
synthetic_64000_64000_166368546_avg2600_std125_random_g14.mtx	64000	64000	166368546	4.0617	1269.535
synthetic_68000_68000_176765954_avg2600_std0.02_random_g14.mtx	68000	68000	176765954	3.8228	1348.877
synthetic_68000_68000_176765953_avg2600_std0.2_random_g14.mtx	68000	68000	176765953	3.8228	1348.877
synthetic_68000_68000_176765946_avg2600_std0.64_random_g14.mtx	68000	68000	176765946	3.8228	1348.877
synthetic_68000_68000_176765785_avg2600_std0.84_random_g14.mtx	68000	68000	176765785	3.8228	1348.875
synthetic_68000_68000_176765793_avg2600_std1.6_random_g14.mtx	68000	68000	176765793	3.8228	1348.875
synthetic_68000_68000_176765699_avg2600_std2.25_random_g14.mtx	68000	68000	176765699	3.8228	1348.875
synthetic_68000_68000_176765726_avg2600_std2.5_random_g14.mtx	68000	68000	176765726	3.8228	1348.875
synthetic_68000_68000_176765774_avg2600_std3_random_g14.mtx	68000	68000	176765774	3.8228	1348.875
synthetic_68000_68000_176765457_avg2600_std8_random_g14.mtx	68000	68000	176765457	3.8228	1348.873
synthetic_68000_68000_176765071_avg2600_std13_random_g14.mtx	68000	68000	176765071	3.8228	1348.87
synthetic_68000_68000_176756694_avg2600_std125_random_g14.mtx	68000	68000	176756694	3.8226	1348.806
synthetic_83000_83000_215758500_avg2600_std0.02_random_g14.mtx	83000	83000	215758500	3.1319	1646.423
synthetic_83000_83000_215758499_avg2600_std0.2_random_g14.mtx	83000	83000	215758499	3.1319	1646.423
synthetic_83000_83000_215758504_avg2600_std0.64_random_g14.mtx	83000	83000	215758504	3.1319	1646.423
synthetic_83000_83000_215758389_avg2600_std0.84_random_g14.mtx	83000	83000	215758389	3.1319	1646.422
synthetic_83000_83000_215758402_avg2600_std1.6_random_g14.mtx	83000	83000	215758402	3.1319	1646.423
synthetic_83000_83000_215758358_avg2600_std2.25_random_g14.mtx	83000	83000	215758358	3.1319	1646.422
synthetic_83000_83000_215758439_avg2600_std2.5_random_g14.mtx	83000	83000	215758439	3.1319	1646.423
synthetic_83000_83000_215758441_avg2600_std3_random_g14.mtx	83000	83000	215758441	3.1319	1646.423
synthetic_83000_83000_215758474_avg2600_std8_random_g14.mtx	83000	83000	215758474	3.1319	1646.423
synthetic_83000_83000_215758486_avg2600_std13_random_g14.mtx	83000	83000	215758486	3.1319	1646.423
synthetic_83000_83000_215757783_avg2600_std125_random_g14.mtx	83000	83000	215757783	3.1319	1646.418
synthetic_526000_526000_220657451_avg420_std0.02_random_g14.mtx	526000	526000	220657451	0.0798	1685.489
synthetic_526000_526000_220657413_avg420_std0.2_random_g14.mtx	526000	526000	220657413	0.0798	1685.489
synthetic_526000_526000_220657619_avg420_std0.64_random_g14.mtx	526000	526000	220657619	0.0798	1685.491
synthetic_526000_526000_220657562_avg420_std0.84_random_g14.mtx	526000	526000	220657562	0.0798	1685.49
synthetic_526000_526000_220657910_avg420_std1.6_random_g14.mtx	526000	526000	220657910	0.0798	1685.493
synthetic_526000_526000_220658427_avg420_std2.25_random_g14.mtx	526000	526000	220658427	0.0798	1685.497
synthetic_526000_526000_220658317_avg420_std2.5_random_g14.mtx	526000	526000	220658317	0.0798	1685.496
synthetic_526000_526000_220659095_avg420_std3_random_g14.mtx	526000	526000	220659095	0.0798	1685.502
synthetic_526000_526000_220662090_avg420_std8_random_g14.mtx	526000	526000	220662090	0.0798	1685.525
synthetic_526000_526000_220665441_avg420_std13_random_g14.mtx	526000	526000	220665441	0.0798	1685.55
synthetic_526000_526000_220736907_avg420_std125_random_g14.mtx	526000	526000	220736907	0.0798	1686.095
synthetic_863000_863000_189428928_avg220_std0.02_random_g14.mtx	863000	863000	189428928	0.0254	1448.52
synthetic_863000_863000_189428826_avg220_std0.2_random_g14.mtx	863000	863000	189428826	0.0254	1448.519
synthetic_863000_863000_189428945_avg220_std0.64_random_g14.mtx	863000	863000	189428945	0.0254	1448.52
synthetic_863000_863000_189428306_avg220_std0.84_random_g14.mtx	863000	863000	189428306	0.0254	1448.515
synthetic_863000_863000_189428297_avg220_std1.6_random_g14.mtx	863000	863000	189428297	0.0254	1448.515
synthetic_863000_863000_189428406_avg220_std2.25_random_g14.mtx	863000	863000	189428406	0.0254	1448.516
synthetic_863000_863000_189428186_avg220_std2.5_random_g14.mtx	863000	863000	189428186	0.0254	1448.514
synthetic_863000_863000_189428585_avg220_std3_random_g14.mtx	863000	863000	189428585	0.0254	1448.517
synthetic_863000_863000_189428188_avg220_std8_random_g14.mtx	863000	863000	189428188	0.0254	1448.514
synthetic_863000_863000_189427965_avg220_std13_random_g14.mtx	863000	863000	189427965	0.0254	1448.513
synthetic_863000_863000_189519571_avg220_std125_random_g14.mtx	863000	863000	189519571	0.0254	1449.212
synthetic_952000_952000_208964640_avg220_std0.02_random_g14.mtx	952000	952000	208964640	0.0231	1597.905
synthetic_952000_952000_208964526_avg220_std0.2_random_g14.mtx	952000	952000	208964526	0.0231	1597.904
synthetic_952000_952000_208964709_avg220_std0.64_random_g14.mtx	952000	952000	208964709	0.0231	1597.906
synthetic_952000_952000_208964295_avg220_std0.84_random_g14.mtx	952000	952000	208964295	0.0231	1597.903
synthetic_952000_952000_208964468_avg220_std1.6_random_g14.mtx	952000	952000	208964468	0.0231	1597.904
synthetic_952000_952000_208964645_avg220_std2.25_random_g14.mtx	952000	952000	208964645	0.0231	1597.905
synthetic_952000_952000_208964619_avg220_std2.5_random_g14.mtx	952000	952000	208964619	0.0231	1597.905
synthetic_952000_952000_208965203_avg220_std3_random_g14.mtx	952000	952000	208965203	0.0231	1597.91
synthetic_952000_952000_208966434_avg220_std8_random_g14.mtx	952000	952000	208966434	0.0231	1597.919
synthetic_952000_952000_208967994_avg220_std13_random_g14.mtx	952000	952000	208967994	0.0231	1597.931
synthetic_952000_952000_209081265_avg220_std125_random_g14.mtx	952000	952000	209081265	0.0231	1598.795
synthetic_987000_987000_216647016_avg220_std0.02_random_g14.mtx	987000	987000	216647016	0.0222	1656.651
synthetic_987000_987000_216646899_avg220_std0.2_random_g14.mtx	987000	987000	216646899	0.0222	1656.65
synthetic_987000_987000_216647007_avg220_std0.64_random_g14.mtx	987000	987000	216647007	0.0222	1656.651
synthetic_987000_987000_216646606_avg220_std0.84_random_g14.mtx	987000	987000	216646606	0.0222	1656.648
synthetic_987000_987000_216646729_avg220_std1.6_random_g14.mtx	987000	987000	216646729	0.0222	1656.648
synthetic_987000_987000_216646742_avg220_std2.25_random_g14.mtx	987000	987000	216646742	0.0222	1656.649
synthetic_987000_987000_216646726_avg220_std2.5_random_g14.mtx	987000	987000	216646726	0.0222	1656.648
synthetic_987000_987000_216647126_avg220_std3_random_g14.mtx	987000	987000	216647126	0.0222	1656.652
synthetic_987000_987000_216647595_avg220_std8_random_g14.mtx	987000	987000	216647595	0.0222	1656.655
synthetic_987000_987000_216648095_avg220_std13_random_g14.mtx	987000	987000	216648095	0.0222	1656.659
synthetic_987000_987000_216730949_avg220_std125_random_g14.mtx	987000	987000	216730949	0.0222	1657.291
synthetic_1000000_1000000_219500390_avg220_std0.02_random_g14.mtx	1000000	1000000	219500390	0.022	1678.47
synthetic_1000000_1000000_219500272_avg220_std0.2_random_g14.mtx	1000000	1000000	219500272	0.022	1678.469
synthetic_1000000_1000000_219500340_avg220_std0.64_random_g14.mtx	1000000	1000000	219500340	0.022	1678.469
synthetic_1000000_1000000_219499916_avg220_std0.84_random_g14.mtx	1000000	1000000	219499916	0.0219	1678.466
synthetic_1000000_1000000_219499942_avg220_std1.6_random_g14.mtx	1000000	1000000	219499942	0.0219	1678.466
synthetic_1000000_1000000_219499847_avg220_std2.25_random_g14.mtx	1000000	1000000	219499847	0.0219	1678.466
synthetic_1000000_1000000_219499761_avg220_std2.5_random_g14.mtx	1000000	1000000	219499761	0.0219	1678.465
synthetic_1000000_1000000_219500030_avg220_std3_random_g14.mtx	1000000	1000000	219500030	0.022	1678.467
