filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint
synthetic_64000_64000_166367993_avg2600_std0.02_random_n14.mtx	64000	64000	166367993	4.0617	1269.531
synthetic_64000_64000_166367993_avg2600_std0.2_random_n14.mtx	64000	64000	166367993	4.0617	1269.531
synthetic_64000_64000_166368108_avg2600_std0.64_random_n14.mtx	64000	64000	166368108	4.0617	1269.532
synthetic_64000_64000_166367983_avg2600_std0.84_random_n14.mtx	64000	64000	166367983	4.0617	1269.531
synthetic_64000_64000_166367973_avg2600_std1.6_random_n14.mtx	64000	64000	166367973	4.0617	1269.531
synthetic_64000_64000_166367847_avg2600_std2.25_random_n14.mtx	64000	64000	166367847	4.0617	1269.53
synthetic_64000_64000_166367877_avg2600_std2.5_random_n14.mtx	64000	64000	166367877	4.0617	1269.53
synthetic_64000_64000_166367865_avg2600_std3_random_n14.mtx	64000	64000	166367865	4.0617	1269.53
synthetic_64000_64000_166367578_avg2600_std8_random_n14.mtx	64000	64000	166367578	4.0617	1269.528
synthetic_64000_64000_166367404_avg2600_std13_random_n14.mtx	64000	64000	166367404	4.0617	1269.527
synthetic_64000_64000_166361476_avg2600_std125_random_n14.mtx	64000	64000	166361476	4.0616	1269.481
synthetic_68000_68000_176766027_avg2600_std0.02_random_n14.mtx	68000	68000	176766027	3.8228	1348.877
synthetic_68000_68000_176766027_avg2600_std0.2_random_n14.mtx	68000	68000	176766027	3.8228	1348.877
synthetic_68000_68000_176766140_avg2600_std0.64_random_n14.mtx	68000	68000	176766140	3.8228	1348.878
synthetic_68000_68000_176766029_avg2600_std0.84_random_n14.mtx	68000	68000	176766029	3.8228	1348.877
synthetic_68000_68000_176766083_avg2600_std1.6_random_n14.mtx	68000	68000	176766083	3.8228	1348.878
synthetic_68000_68000_176766009_avg2600_std2.25_random_n14.mtx	68000	68000	176766009	3.8228	1348.877
synthetic_68000_68000_176766022_avg2600_std2.5_random_n14.mtx	68000	68000	176766022	3.8228	1348.877
synthetic_68000_68000_176766089_avg2600_std3_random_n14.mtx	68000	68000	176766089	3.8228	1348.878
synthetic_68000_68000_176766162_avg2600_std8_random_n14.mtx	68000	68000	176766162	3.8228	1348.878
synthetic_68000_68000_176766297_avg2600_std13_random_n14.mtx	68000	68000	176766297	3.8228	1348.879
synthetic_68000_68000_176768166_avg2600_std125_random_n14.mtx	68000	68000	176768166	3.8228	1348.893
synthetic_83000_83000_215758499_avg2600_std0.02_random_n14.mtx	83000	83000	215758499	3.1319	1646.423
synthetic_83000_83000_215758499_avg2600_std0.2_random_n14.mtx	83000	83000	215758499	3.1319	1646.423
synthetic_83000_83000_215758598_avg2600_std0.64_random_n14.mtx	83000	83000	215758598	3.1319	1646.424
synthetic_83000_83000_215758438_avg2600_std0.84_random_n14.mtx	83000	83000	215758438	3.1319	1646.423
synthetic_83000_83000_215758461_avg2600_std1.6_random_n14.mtx	83000	83000	215758461	3.1319	1646.423
synthetic_83000_83000_215758356_avg2600_std2.25_random_n14.mtx	83000	83000	215758356	3.1319	1646.422
synthetic_83000_83000_215758334_avg2600_std2.5_random_n14.mtx	83000	83000	215758334	3.1319	1646.422
synthetic_83000_83000_215758430_avg2600_std3_random_n14.mtx	83000	83000	215758430	3.1319	1646.423
synthetic_83000_83000_215758146_avg2600_std8_random_n14.mtx	83000	83000	215758146	3.1319	1646.421
synthetic_83000_83000_215758032_avg2600_std13_random_n14.mtx	83000	83000	215758032	3.1319	1646.42
synthetic_83000_83000_215752753_avg2600_std125_random_n14.mtx	83000	83000	215752753	3.1318	1646.379
synthetic_526000_526000_220657366_avg420_std0.02_random_n14.mtx	526000	526000	220657366	0.0798	1685.489
synthetic_526000_526000_220657366_avg420_std0.2_random_n14.mtx	526000	526000	220657366	0.0798	1685.489
synthetic_526000_526000_220657304_avg420_std0.64_random_n14.mtx	526000	526000	220657304	0.0798	1685.488
synthetic_526000_526000_220657446_avg420_std0.84_random_n14.mtx	526000	526000	220657446	0.0798	1685.489
synthetic_526000_526000_220657038_avg420_std1.6_random_n14.mtx	526000	526000	220657038	0.0798	1685.486
synthetic_526000_526000_220657161_avg420_std2.25_random_n14.mtx	526000	526000	220657161	0.0798	1685.487
synthetic_526000_526000_220656775_avg420_std2.5_random_n14.mtx	526000	526000	220656775	0.0798	1685.484
synthetic_526000_526000_220657297_avg420_std3_random_n14.mtx	526000	526000	220657297	0.0798	1685.488
synthetic_526000_526000_220657629_avg420_std8_random_n14.mtx	526000	526000	220657629	0.0798	1685.491
synthetic_526000_526000_220658468_avg420_std13_random_n14.mtx	526000	526000	220658468	0.0798	1685.497
synthetic_526000_526000_220681949_avg420_std125_random_n14.mtx	526000	526000	220681949	0.0798	1685.676
synthetic_863000_863000_189428433_avg220_std0.02_random_n14.mtx	863000	863000	189428433	0.0254	1448.516
