synthetic_161000_161000_avg70_std13_random_n14,161000,161000,11187661,161000,161000,167673792,1398.74,128,2.22017,17.3451,1.29001,19.3339,1370.35
synthetic_161000_161000_avg70_std13_diagonal_0.5_n14,161000,161000,11187661,161000,161000,33222528,196.957,128,0.291802,2.2797,9.81501,29.1464,271.347
synthetic_161000_161000_avg70_std13_diagonal_0.05_n14,161000,161000,11187661,161000,161000,46896128,319.177,128,0.433812,3.38916,6.60203,27.6742,383.005
synthetic_161000_161000_avg70_std13_diagonal_0.005_n14,161000,161000,11187661,161000,161000,61980800,454.01,128,0.731605,5.71567,3.91474,21.688,506.392
synthetic_1000000_1000000_avg6_std13_random_n14,1000000,1000000,10967765,1000000,1000000,339210720,2992.8,128,34.044,265.968,0.0824742,2.55076,2799.97
synthetic_1000000_1000000_avg6_std13_diagonal_0.5_n14,1000000,1000000,10967765,1000000,1000000,46262464,321.804,128,0.533681,4.16938,5.2611,22.1915,378.114
synthetic_1000000_1000000_avg6_std13_diagonal_0.05_n14,1000000,1000000,10967765,1000000,1000000,58442016,432.853,128,0.583353,4.55744,4.81312,25.6468,477.574
synthetic_1000000_1000000_avg6_std13_diagonal_0.005_n14,1000000,1000000,10967765,1000000,1000000,74812896,582.116,128,1.18923,9.29089,2.36097,16.1046,611.806
synthetic_171000_171000_avg70_std0.02_random_n14,171000,171000,11884470,171000,171000,186683360,1470.82,128,2.4726,19.3172,1.23046,19.3282,1525.55
synthetic_171000_171000_avg70_std0.02_diagonal_0.5_n14,171000,171000,11884470,171000,171000,35160128,195.849,128,0.307341,2.4011,9.89918,29.2867,287.17
synthetic_171000_171000_avg70_std0.02_diagonal_0.05_n14,171000,171000,11884470,171000,171000,50057536,321.201,128,0.455669,3.55992,6.67683,28.1229,408.823
synthetic_171000_171000_avg70_std0.02_diagonal_0.005_n14,171000,171000,11884470,171000,171000,66045408,455.729,128,0.711954,5.56214,4.27334,23.7482,539.506
synthetic_268000_268000_avg45_std0.84_random_n14,268000,268000,11926149,268000,268000,278728704,2237.12,128,4.52064,35.3175,0.675368,15.7842,2278.42
synthetic_268000_268000_avg45_std0.84_diagonal_0.5_n14,268000,268000,11926149,268000,268000,36158944,203.19,128,0.316974,2.47636,9.63201,29.2033,295.35
synthetic_268000_268000_avg45_std0.84_diagonal_0.05_n14,268000,268000,11926149,268000,268000,52115008,336.981,128,0.479113,3.74307,6.37239,27.8461,425.656
synthetic_268000_268000_avg45_std0.84_diagonal_0.005_n14,268000,268000,11926149,268000,268000,68167936,471.584,128,0.747435,5.83933,4.08476,23.3478,556.87
synthetic_121000_121000_avg105_std8_random_n14,121000,121000,12642636,121000,121000,113501920,797.771,128,1.41582,11.0611,2.28597,20.5228,927.295
synthetic_121000_121000_avg105_std8_diagonal_0.5_n14,121000,121000,12642636,121000,121000,36597120,189.474,128,0.319917,2.49935,10.1167,29.2853,298.889
synthetic_121000_121000_avg105_std8_diagonal_0.05_n14,121000,121000,12642636,121000,121000,52113472,312.204,128,0.475119,3.71186,6.81202,28.0794,425.611
synthetic_121000_121000_avg105_std8_diagonal_0.005_n14,121000,121000,12642636,121000,121000,68117088,438.789,128,0.756413,5.90948,4.27877,23.0535,556.451
synthetic_987000_987000_avg10_std13_random_n14,987000,987000,12640031,987000,987000,388970048,2977.29,128,33.123,258.773,0.0976919,3.00626,3202.34
synthetic_987000_987000_avg10_std13_diagonal_0.5_n14,987000,987000,12640031,987000,987000,50521888,299.698,128,0.526468,4.11303,6.14634,24.5668,412.912
synthetic_987000_987000_avg10_std13_diagonal_0.05_n14,987000,987000,12640031,987000,987000,64850816,413.059,128,0.64455,5.03555,5.02032,25.7572,529.908
synthetic_987000_987000_avg10_std13_diagonal_0.005_n14,987000,987000,12640031,987000,987000,83709440,562.257,128,1.30459,10.1921,2.48035,16.4263,684.505
synthetic_186000_186000_avg70_std0.2_random_n14,186000,186000,12927024,186000,186000,213694880,1553.09,128,2.86989,22.421,1.15312,19.062,1746.19
synthetic_186000_186000_avg70_std0.2_diagonal_0.5_n14,186000,186000,12927024,186000,186000,38246688,195.866,128,0.334148,2.61053,9.90375,29.3018,312.38
synthetic_186000_186000_avg70_std0.2_diagonal_0.05_n14,186000,186000,12927024,186000,186000,54445056,321.172,128,0.495515,3.87121,6.67855,28.1282,444.656
synthetic_186000_186000_avg70_std0.2_diagonal_0.005_n14,186000,186000,12927024,186000,186000,71702208,454.669,128,0.774286,6.04911,4.27403,23.7067,585.716
synthetic_1383000_1383000_avg10_std3_random_n14,1383000,1383000,13140188,1383000,1383000,414617216,3055.34,128,64.5637,504.404,0.0521018,1.64399,3455.04
synthetic_1383000_1383000_avg10_std3_diagonal_0.5_n14,1383000,1383000,13140188,1383000,1383000,54475968,314.575,128,0.734872,5.74119,4.57752,18.9772,445.375
synthetic_1383000_1383000_avg10_std3_diagonal_0.05_n14,1383000,1383000,13140188,1383000,1383000,72504672,451.778,128,0.735584,5.74675,4.57308,25.2333,592.577
synthetic_1383000_1383000_avg10_std3_diagonal_0.005_n14,1383000,1383000,13140188,1383000,1383000,90759424,590.701,128,1.14876,8.97468,2.92828,20.2257,741.833
synthetic_64000_64000_avg220_std8_random_n14,64000,64000,14047578,64000,64000,70166144,399.489,128,0.728948,5.69491,4.93338,24.6417,573.118
synthetic_64000_64000_avg220_std8_diagonal_0.5_n14,64000,64000,14047578,64000,64000,39505536,181.227,128,0.345177,2.69669,10.4184,29.2993,322.619
synthetic_64000_64000_avg220_std8_diagonal_0.05_n14,64000,64000,14047578,64000,64000,56724128,303.8,128,0.510688,3.98975,7.04184,28.4349,463.241
synthetic_64000_64000_avg220_std8_diagonal_0.005_n14,64000,64000,14047578,64000,64000,68979072,391.039,128,0.712215,5.56418,5.04929,24.794,563.419
synthetic_141000_141000_avg20_std125_random_n14,141000,141000,14149671,141000,141000,132142240,833.889,128,1.73469,13.5523,2.08816,19.5011,1079.78
synthetic_141000_141000_avg20_std125_diagonal_0.5_n14,141000,141000,14149671,141000,141000,41037248,190.023,128,0.366591,2.86399,9.88108,28.6574,335.153
synthetic_141000_141000_avg20_std125_diagonal_0.05_n14,141000,141000,14149671,141000,141000,58399680,312.728,128,0.576946,4.50739,6.27843,25.9129,476.994
synthetic_141000_141000_avg20_std125_diagonal_0.005_n14,141000,141000,14149671,141000,141000,75927808,436.605,128,1.17308,9.1647,3.08786,16.5696,620.639
synthetic_207000_207000_avg70_std0.2_random_n14,207000,207000,14386474,207000,207000,252137312,1652.6,128,3.4419,26.8898,1.07003,18.7533,2060.5
synthetic_207000_207000_avg70_std0.2_diagonal_0.5_n14,207000,207000,14386474,207000,207000,42567008,195.882,128,0.3726,2.91094,9.88442,29.2462,347.666
synthetic_207000_207000_avg70_std0.2_diagonal_0.05_n14,207000,207000,14386474,207000,207000,60590496,321.163,128,0.552255,4.31449,6.66891,28.087,494.846
synthetic_207000_207000_avg70_std0.2_diagonal_0.005_n14,207000,207000,14386474,207000,207000,79876896,455.222,128,0.862417,6.73763,4.27048,23.7107,652.492
synthetic_141000_141000_avg105_std1.6_random_n14,141000,141000,14734294,141000,141000,150173952,919.214,128,1.88926,14.7598,1.99654,20.349,1227.13
