synthetic_4000_4000_avg105_std0.39_random_g14,4000,4000,417976,4000,4000,1662016,297.634,128,0.0189345,0.147926,5.65116,22.471,13.5731
synthetic_4000_4000_avg105_std0.39_diagonal_0.5_g14,4000,4000,417976,4000,4000,1188128,184.257,128,0.0149801,0.117032,7.14292,20.3043,9.70361
synthetic_4000_4000_avg105_std0.39_diagonal_0.05_g14,4000,4000,417976,4000,4000,1647456,294.151,128,0.0188591,0.147337,5.67374,22.3631,13.4543
synthetic_4000_4000_avg105_std0.39_diagonal_0.005_g14,4000,4000,417976,4000,4000,1662016,297.634,128,0.0189752,0.148244,5.63904,22.4228,13.5731
synthetic_4000_4000_avg105_std0.43_random_g14,4000,4000,417977,4000,4000,1662080,297.649,128,0.0190004,0.148441,5.63156,22.3938,13.5735
synthetic_4000_4000_avg105_std0.43_diagonal_0.5_g14,4000,4000,417977,4000,4000,1188096,184.249,128,0.0149695,0.116949,7.148,20.3181,9.70322
synthetic_4000_4000_avg105_std0.43_diagonal_0.05_g14,4000,4000,417977,4000,4000,1647360,294.127,128,0.0187889,0.146788,5.69497,22.4454,13.4535
synthetic_4000_4000_avg105_std0.43_diagonal_0.005_g14,4000,4000,417977,4000,4000,1662080,297.649,128,0.0190022,0.148454,5.63105,22.3918,13.5735
synthetic_4000_4000_avg105_std0.55_random_g14,4000,4000,417965,4000,4000,1662080,297.66,128,0.0189742,0.148236,5.63917,22.4247,13.5737
synthetic_4000_4000_avg105_std0.55_diagonal_0.5_g14,4000,4000,417965,4000,4000,1188256,184.296,128,0.0149904,0.117113,7.13783,20.2925,9.70456
synthetic_4000_4000_avg105_std0.55_diagonal_0.05_g14,4000,4000,417965,4000,4000,1647040,294.062,128,0.0188288,0.1471,5.68274,22.3935,13.4509
synthetic_4000_4000_avg105_std0.55_diagonal_0.005_g14,4000,4000,417965,4000,4000,1662080,297.66,128,0.0190075,0.148496,5.62931,22.3855,13.5737
synthetic_4000_4000_avg105_std0.64_random_g14,4000,4000,417958,4000,4000,1662208,297.697,128,0.0190494,0.148824,5.61682,22.3379,13.5746
synthetic_4000_4000_avg105_std0.64_diagonal_0.5_g14,4000,4000,417958,4000,4000,1188576,184.377,128,0.0149813,0.117041,7.14205,20.3103,9.70721
synthetic_4000_4000_avg105_std0.64_diagonal_0.05_g14,4000,4000,417958,4000,4000,1646944,294.045,128,0.0188474,0.147245,5.67703,22.3701,13.45
synthetic_4000_4000_avg105_std0.64_diagonal_0.005_g14,4000,4000,417958,4000,4000,1662208,297.697,128,0.0190293,0.148667,5.62276,22.3616,13.5746
synthetic_4000_4000_avg105_std0.72_random_g14,4000,4000,417933,4000,4000,1662304,297.744,128,0.0190123,0.148533,5.62746,22.3829,13.5755
synthetic_4000_4000_avg105_std0.72_diagonal_0.5_g14,4000,4000,417933,4000,4000,1188704,184.425,128,0.0149862,0.11708,7.1393,20.3059,9.70819
synthetic_4000_4000_avg105_std0.72_diagonal_0.05_g14,4000,4000,417933,4000,4000,1646816,294.038,128,0.0188612,0.147353,5.67254,22.352,13.4489
synthetic_4000_4000_avg105_std0.72_diagonal_0.005_g14,4000,4000,417933,4000,4000,1662304,297.744,128,0.0190423,0.148768,5.61859,22.3476,13.5755
synthetic_4000_4000_avg105_std0.78_random_g14,4000,4000,417950,4000,4000,1662336,297.736,128,0.0190386,0.148739,5.61992,22.3524,13.5758
synthetic_4000_4000_avg105_std0.78_diagonal_0.5_g14,4000,4000,417950,4000,4000,1188544,184.375,128,0.0150239,0.117374,7.12167,20.2522,9.70694
synthetic_4000_4000_avg105_std0.78_diagonal_0.05_g14,4000,4000,417950,4000,4000,1646848,294.03,128,0.0188854,0.147543,5.66548,22.3237,13.4492
synthetic_4000_4000_avg105_std0.78_diagonal_0.005_g14,4000,4000,417950,4000,4000,1662336,297.736,128,0.019012,0.148531,5.62777,22.3836,13.5758
synthetic_4000_4000_avg105_std0.84_random_g14,4000,4000,417924,4000,4000,1662144,297.714,128,0.0188997,0.147654,5.66085,22.514,13.5742
synthetic_4000_4000_avg105_std0.84_diagonal_0.5_g14,4000,4000,417924,4000,4000,1188608,184.408,128,0.0149589,0.116866,7.15217,20.3413,9.7074
synthetic_4000_4000_avg105_std0.84_diagonal_0.05_g14,4000,4000,417924,4000,4000,1646432,293.955,128,0.0188548,0.147303,5.67433,22.3543,13.4459
synthetic_4000_4000_avg105_std0.84_diagonal_0.005_g14,4000,4000,417924,4000,4000,1662144,297.714,128,0.0189644,0.14816,5.64153,22.4372,13.5742
synthetic_4000_4000_avg105_std0.98_random_g14,4000,4000,417905,4000,4000,1661984,297.694,128,0.0190098,0.148514,5.62783,22.3816,13.5729
synthetic_4000_4000_avg105_std0.98_diagonal_0.5_g14,4000,4000,417905,4000,4000,1188640,184.428,128,0.0149737,0.116982,7.14476,20.3217,9.7077
synthetic_4000_4000_avg105_std0.98_diagonal_0.05_g14,4000,4000,417905,4000,4000,1646016,293.873,128,0.0187982,0.146861,5.69116,22.4159,13.4425
synthetic_4000_4000_avg105_std0.98_diagonal_0.005_g14,4000,4000,417905,4000,4000,1661984,297.694,128,0.018964,0.148157,5.6414,22.4355,13.5729
synthetic_4000_4000_avg105_std1.14_random_g14,4000,4000,417894,4000,4000,1661888,297.682,128,0.0188898,0.147577,5.66341,22.5224,13.572
synthetic_4000_4000_avg105_std1.14_diagonal_0.5_g14,4000,4000,417894,4000,4000,1188224,184.336,128,0.0150268,0.117397,7.11936,20.2429,9.70432
synthetic_4000_4000_avg105_std1.14_diagonal_0.05_g14,4000,4000,417894,4000,4000,1645408,293.738,128,0.0187981,0.14686,5.69105,22.4078,13.4376
synthetic_4000_4000_avg105_std1.14_diagonal_0.005_g14,4000,4000,417894,4000,4000,1661888,297.682,128,0.0189769,0.148257,5.63743,22.419,13.572
synthetic_4000_4000_avg105_std1.32_random_g14,4000,4000,417887,4000,4000,1662048,297.727,128,0.0189495,0.148043,5.64549,22.4536,13.5734
synthetic_4000_4000_avg105_std1.32_diagonal_0.5_g14,4000,4000,417887,4000,4000,1188736,184.464,128,0.014849,0.116008,7.20447,20.4941,9.70853
synthetic_4000_4000_avg105_std1.32_diagonal_0.05_g14,4000,4000,417887,4000,4000,1645120,293.676,128,0.0188434,0.147214,5.67727,22.35,13.4352
synthetic_4000_4000_avg105_std1.32_diagonal_0.005_g14,4000,4000,417887,4000,4000,1662048,297.727,128,0.0190635,0.148933,5.61174,22.3194,13.5734
synthetic_4000_4000_avg105_std1.5_random_g14,4000,4000,417857,4000,4000,1662112,297.771,128,0.0189123,0.147753,5.65617,22.4986,13.574
synthetic_4000_4000_avg105_std1.5_diagonal_0.5_g14,4000,4000,417857,4000,4000,1188512,184.43,128,0.0149684,0.11694,7.1465,20.3268,9.70667
synthetic_4000_4000_avg105_std1.5_diagonal_0.05_g14,4000,4000,417857,4000,4000,1644896,293.65,128,0.0188764,0.147472,5.66693,22.3079,13.4333
synthetic_4000_4000_avg105_std1.5_diagonal_0.005_g14,4000,4000,417857,4000,4000,1662112,297.771,128,0.0189589,0.148117,5.64227,22.4433,13.574
synthetic_4000_4000_avg105_std1.6_random_g14,4000,4000,417840,4000,4000,1661984,297.756,128,0.0189536,0.148075,5.64363,22.4479,13.5729
