synthetic_526000_526000_avg10_std8_random_n14,526000,526000,5427462,526000,526000,164654208,2933.72,128,9.47295,74.0074,0.146673,4.44967,1356.55
synthetic_526000_526000_avg10_std8_diagonal_0.5_n14,526000,526000,5427462,526000,526000,23311680,329.513,128,0.282576,2.20762,4.91702,21.1193,190.546
synthetic_526000_526000_avg10_std8_diagonal_0.05_n14,526000,526000,5427462,526000,526000,29339936,440.583,128,0.287586,2.24676,4.83136,26.1175,239.772
synthetic_526000_526000_avg10_std8_diagonal_0.005_n14,526000,526000,5427462,526000,526000,37420192,589.46,128,0.548052,4.28166,2.53521,17.4793,305.939
synthetic_987000_987000_avg6_std2.5_random_n14,987000,987000,5443495,987000,987000,172155040,3062.58,128,32.7417,255.794,0.0425615,1.34604,1442.19
synthetic_987000_987000_avg6_std2.5_diagonal_0.5_n14,987000,987000,5443495,987000,987000,31430304,477.392,128,0.525851,4.10821,2.65006,15.3012,256.958
synthetic_987000_987000_avg6_std2.5_diagonal_0.05_n14,987000,987000,5443495,987000,987000,35035712,543.625,128,0.526009,4.10944,2.64926,17.0513,286.427
synthetic_987000_987000_avg6_std2.5_diagonal_0.005_n14,987000,987000,5443495,987000,987000,44260352,713.087,128,0.555809,4.34226,2.50722,20.3859,361.872
synthetic_83000_83000_avg70_std0.02_random_n14,83000,83000,5768499,83000,83000,53489920,827.276,128,0.673054,5.25824,2.19408,20.3452,437.041
synthetic_83000_83000_avg70_std0.02_diagonal_0.5_n14,83000,83000,5768499,83000,83000,17064160,195.816,128,0.151672,1.18494,9.73635,28.8017,139.372
synthetic_83000_83000_avg70_std0.02_diagonal_0.05_n14,83000,83000,5768499,83000,83000,24276096,320.839,128,0.22287,1.74117,6.62601,27.8848,198.265
synthetic_83000_83000_avg70_std0.02_diagonal_0.005_n14,83000,83000,5768499,83000,83000,31499456,446.06,128,0.340065,2.65676,4.34251,23.7127,257.311
synthetic_1000000_1000000_avg6_std3_random_n14,1000000,1000000,5555514,1000000,1000000,175559840,3060.1,128,33.6964,263.253,0.0422066,1.33377,1471.02
synthetic_1000000_1000000_avg6_std3_diagonal_0.5_n14,1000000,1000000,5555514,1000000,1000000,31711840,470.817,128,0.532746,4.16208,2.66958,15.2385,259.272
synthetic_1000000_1000000_avg6_std3_diagonal_0.05_n14,1000000,1000000,5555514,1000000,1000000,36210400,551.792,128,0.532927,4.16349,2.66868,17.3942,296.057
synthetic_1000000_1000000_avg6_std3_diagonal_0.005_n14,1000000,1000000,5555514,1000000,1000000,45155744,712.809,128,0.592649,4.63007,2.39976,19.5054,369.257
synthetic_141000_141000_avg45_std8_random_n14,141000,141000,6273247,141000,141000,112813024,1698.32,128,1.56729,12.2445,1.02467,18.4268,921.907
synthetic_141000_141000_avg45_std8_diagonal_0.5_n14,141000,141000,6273247,141000,141000,19407648,209.372,128,0.172291,1.34602,9.32116,28.837,158.529
synthetic_141000_141000_avg45_std8_diagonal_0.05_n14,141000,141000,6273247,141000,141000,27017600,330.68,128,0.253317,1.97904,6.3397,27.3038,220.671
synthetic_141000_141000_avg45_std8_diagonal_0.005_n14,141000,141000,6273247,141000,141000,35677792,468.729,128,0.422361,3.2997,3.80232,21.6249,291.501
synthetic_64000_64000_avg4_std125_random_n14,64000,64000,6340216,64000,64000,40333248,536.149,128,0.472582,3.69205,3.43452,21.8487,329.511
synthetic_64000_64000_avg4_std125_diagonal_0.5_n14,64000,64000,6340216,64000,64000,18390720,190.065,128,0.16523,1.29086,9.82322,28.4937,150.199
synthetic_64000_64000_avg4_std125_diagonal_0.05_n14,64000,64000,6340216,64000,64000,26138144,312.26,128,0.259316,2.02591,6.25914,25.8039,213.488
synthetic_64000_64000_avg4_std125_diagonal_0.005_n14,64000,64000,6340216,64000,64000,32657088,415.078,128,0.408434,3.19089,3.97395,20.469,266.829
synthetic_1000000_1000000_avg3.1_std8_random_n14,1000000,1000000,6367137,1000000,1000000,199785376,3037.76,128,33.7941,264.017,0.0482328,1.51343,1670.02
synthetic_1000000_1000000_avg3.1_std8_diagonal_0.5_n14,1000000,1000000,6367137,1000000,1000000,34180768,436.831,128,0.53306,4.16453,3.05779,16.4152,279.485
synthetic_1000000_1000000_avg3.1_std8_diagonal_0.05_n14,1000000,1000000,6367137,1000000,1000000,40401440,534.531,128,0.533423,4.16737,3.05571,19.3894,330.266
synthetic_1000000_1000000_avg3.1_std8_diagonal_0.005_n14,1000000,1000000,6367137,1000000,1000000,49932512,684.222,128,0.779642,6.09095,2.09069,16.3956,408.401
synthetic_64000_64000_avg105_std0.64_random_n14,64000,64000,6688108,64000,64000,39614528,492.313,128,0.466607,3.64537,3.66937,21.7342,323.64
synthetic_64000_64000_avg105_std0.64_diagonal_0.5_n14,64000,64000,6688108,64000,64000,19331296,189.04,128,0.170676,1.3334,10.0316,28.9954,157.881
synthetic_64000_64000_avg105_std0.64_diagonal_0.05_n14,64000,64000,6688108,64000,64000,27545120,311.852,128,0.25014,1.95422,6.84479,28.1904,224.962
synthetic_64000_64000_avg105_std0.64_diagonal_0.005_n14,64000,64000,6688108,64000,64000,35129472,425.253,128,0.374149,2.92304,4.57613,24.0363,286.954
synthetic_1000000_1000000_avg4_std8_random_n14,1000000,1000000,6674986,1000000,1000000,209267072,3035.09,128,33.8218,264.233,0.0505235,1.58396,1746.43
