synthetic_171000_171000_avg4_std3_random_n14,[8-16],3.763099415204678,2.6225798170025953,0.460418053247153,0.32984233059926343,20363.341918661685,55368.88081664912
synthetic_171000_171000_avg4_std3_diagonal_0.5_n14,[8-16],3.763099415204678,2.6225798170025953,6.698909066037414e-05,5.804792298516608e-05,71613.20048965325,49670.713097758744
synthetic_171000_171000_avg4_std3_diagonal_0.05_n14,[8-16],3.763099415204678,2.6225798170025953,0.0005744472145275469,0.0005508189405029625,28742.197964367475,54286.52672902936
synthetic_171000_171000_avg4_std3_diagonal_0.005_n14,[8-16],3.763099415204678,2.6225798170025953,0.005630853561779692,0.0054727577973546215,21467.544244287084,55180.5207191944
synthetic_186000_186000_avg4_std0.84_random_n14,[8-16],3.4996397849462366,0.8874633897207125,0.534628024077928,0.2350081712664653,1632.6098316050964,17289.76055682667
synthetic_186000_186000_avg4_std0.84_diagonal_0.5_n14,[8-16],3.4996397849462366,0.8874633897207125,5.337767371950514e-05,2.357240957462995e-05,77346.59976941769,34442.03644372625
synthetic_186000_186000_avg4_std0.84_diagonal_0.05_n14,[8-16],3.4996397849462366,0.8874633897207125,0.0004335439646201872,0.00023183003259302792,13787.421122439006,22328.69861910556
synthetic_186000_186000_avg4_std0.84_diagonal_0.005_n14,[8-16],3.4996397849462366,0.8874633897207125,0.004221000664816742,0.0023111224846417834,3133.1008170431955,17841.417788941097
synthetic_218000_218000_avg3.1_std0.02_random_n14,[8-16],3.0,0.0,0.500292877640771,0.22371184066930133,8.990128763135559,16.39752264042503
synthetic_218000_218000_avg3.1_std0.02_diagonal_0.5_n14,[8-16],3.0,0.0,3.6691987206464096e-05,1.2132057974265113e-05,93655.65188977688,39261.4772251941
synthetic_218000_218000_avg3.1_std0.02_diagonal_0.05_n14,[8-16],3.0,0.0,0.0002844225864826193,0.0001230341955058907,14593.67676350272,13537.477091608358
synthetic_218000_218000_avg3.1_std0.02_diagonal_0.005_n14,[8-16],3.0,0.0,0.002754978347782173,0.001230884712061972,1609.5714782244308,2375.41772462683
synthetic_38000_38000_avg20_std0.64_random_n14,[8-16],19.50242105263158,0.7002965023015137,0.9024983386426592,0.06414026975503713,21.727212533056893,1.845237032530673
synthetic_38000_38000_avg20_std0.64_diagonal_0.5_n14,[8-16],19.50242105263158,0.7002965023015137,0.0019246218836565098,0.00014137566338411092,10178.45108094356,716.0541370531529
synthetic_38000_38000_avg20_std0.64_diagonal_0.05_n14,[8-16],19.50242105263158,0.7002965023015137,0.018507971606648202,0.0016759010958536894,1062.5999177890849,110.0503965960974
synthetic_38000_38000_avg20_std0.64_diagonal_0.005_n14,[8-16],19.50242105263158,0.7002965023015137,0.17576437603878117,0.026509295630089545,114.26617377701602,23.21392848055601
synthetic_207000_207000_avg4_std0.02_random_n14,[8-16],3.4998743961352656,0.499999984223669,0.5498048258069033,0.21817730717597597,8.513088701281703,11.640799931445232
synthetic_207000_207000_avg4_std0.02_diagonal_0.5_n14,[8-16],3.4998743961352656,0.499999984223669,4.7816168405330355e-05,1.65808591753718e-05,82696.71848119202,32769.61138686914
synthetic_207000_207000_avg4_std0.02_diagonal_0.05_n14,[8-16],3.4998743961352656,0.499999984223669,0.00038685178183854926,0.00016696876453394112,11915.841574102114,10243.065131743375
synthetic_207000_207000_avg4_std0.02_diagonal_0.005_n14,[8-16],3.4998743961352656,0.499999984223669,0.003769675931760368,0.0016710071328353393,1280.8016019336594,1612.6045867229534
synthetic_83000_83000_avg10_std0.2_random_n14,[8-16],9.49998795180723,0.499999999854841,0.8091618017128756,0.11647798647353866,12.034960527932672,2.2197177124429466
synthetic_83000_83000_avg10_std0.2_diagonal_0.5_n14,[8-16],9.49998795180723,0.499999999854841,0.00040225794745246034,5.361606178227913e-05,24026.799644334,3426.4293232613527
synthetic_83000_83000_avg10_std0.2_diagonal_0.05_n14,[8-16],9.49998795180723,0.499999999854841,0.0037296684569603725,0.0005829266199401678,2614.3333565546445,476.05359925005433
synthetic_83000_83000_avg10_std0.2_diagonal_0.005_n14,[8-16],9.49998795180723,0.499999999854841,0.03664544665408623,0.006174404075949778,267.66359682707343,55.443619581463416
synthetic_141000_141000_avg6_std2.25_random_n14,[8-16],5.503404255319149,2.247593458414607,0.6418645987123384,0.24284476611051362,3557.263796102776,22079.02411185559
synthetic_141000_141000_avg6_std2.25_diagonal_0.5_n14,[8-16],5.503404255319149,2.247593458414607,0.00012588647452341432,6.550317812272904e-05,50916.14211915128,24006.18106885262
synthetic_141000_141000_avg6_std2.25_diagonal_0.05_n14,[8-16],5.503404255319149,2.247593458414607,0.0011130288717871334,0.0006408725528380769,10002.426823832477,22557.919580617774
synthetic_141000_141000_avg6_std2.25_diagonal_0.005_n14,[8-16],5.503404255319149,2.247593458414607,0.010947000251496404,0.0063840621874110895,4296.716469063906,22114.636127268906
synthetic_121000_121000_avg4_std8_random_n14,[8-16],6.662570247933885,5.346249230240027,0.5752135434055051,0.339178699507446,10548.804147776249,34113.21042125171
synthetic_121000_121000_avg4_std8_diagonal_0.5_n14,[8-16],6.662570247933885,5.346249230240027,0.0001881431596202445,0.00017227105137896894,44935.295774883045,30897.12948604652
synthetic_121000_121000_avg4_std8_diagonal_0.05_n14,[8-16],6.662570247933885,5.346249230240027,0.0017250146164879449,0.0016807175090725712,15551.63100468764,33697.574878568645
synthetic_121000_121000_avg4_std8_diagonal_0.005_n14,[8-16],6.662570247933885,5.346249230240027,0.01696657461922,0.016620091774127512,11176.115119513164,34047.57634884117
