filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1
synthetic_121000_121000_314539552_avg2600_std0.02_random_g14.mtx	121000	121000	314539552	2.1483	2400.208	 	0.0438
synthetic_121000_121000_314539551_avg2600_std0.09_random_g14.mtx	121000	121000	314539551	2.1483	2400.208	 	0.0439
synthetic_121000_121000_314539551_avg2600_std0.2_random_g14.mtx	121000	121000	314539551	2.1483	2400.208	 	0.0438
synthetic_121000_121000_314539549_avg2600_std0.25_random_g14.mtx	121000	121000	314539549	2.1483	2400.208	 	0.0438
synthetic_121000_121000_314539544_avg2600_std0.3_random_g14.mtx	121000	121000	314539544	2.1483	2400.208	 	0.0439
synthetic_121000_121000_314539491_avg2600_std0.39_random_g14.mtx	121000	121000	314539491	2.1483	2400.207	 	0.0438
synthetic_121000_121000_314539481_avg2600_std0.43_random_g14.mtx	121000	121000	314539481	2.1483	2400.207	 	0.0438
synthetic_121000_121000_314539544_avg2600_std0.55_random_g14.mtx	121000	121000	314539544	2.1483	2400.208	 	0.0439
synthetic_121000_121000_314539655_avg2600_std0.64_random_g14.mtx	121000	121000	314539655	2.1483	2400.209	 	0.0438
synthetic_121000_121000_314539550_avg2600_std0.72_random_g14.mtx	121000	121000	314539550	2.1483	2400.208	 	0.0438
synthetic_121000_121000_314539509_avg2600_std0.78_random_g14.mtx	121000	121000	314539509	2.1483	2400.208	 	0.0439
synthetic_121000_121000_314539563_avg2600_std0.84_random_g14.mtx	121000	121000	314539563	2.1483	2400.208	 	0.0438
synthetic_121000_121000_314539697_avg2600_std0.98_random_g14.mtx	121000	121000	314539697	2.1483	2400.209	 	0.0439
synthetic_121000_121000_314539723_avg2600_std1.14_random_g14.mtx	121000	121000	314539723	2.1483	2400.209	 	0.044
synthetic_121000_121000_314539878_avg2600_std1.32_random_g14.mtx	121000	121000	314539878	2.1483	2400.21	 	0.0439
synthetic_121000_121000_314539814_avg2600_std1.5_random_g14.mtx	121000	121000	314539814	2.1483	2400.21	 	0.0438
synthetic_121000_121000_314539702_avg2600_std1.6_random_g14.mtx	121000	121000	314539702	2.1483	2400.209	 	0.0439
synthetic_121000_121000_314539802_avg2600_std2.25_random_g14.mtx	121000	121000	314539802	2.1483	2400.21	 	0.0438
synthetic_121000_121000_314540026_avg2600_std2.5_random_g14.mtx	121000	121000	314540026	2.1484	2400.212	 	0.0438
synthetic_121000_121000_314540111_avg2600_std3_random_g14.mtx	121000	121000	314540111	2.1484	2400.212	 	0.0438
synthetic_121000_121000_314541303_avg2600_std8_random_g14.mtx	121000	121000	314541303	2.1484	2400.221	 	0.0438
synthetic_121000_121000_314542454_avg2600_std13_random_g14.mtx	121000	121000	314542454	2.1484	2400.23	 	0.0438
synthetic_121000_121000_314566917_avg2600_std125_random_g14.mtx	121000	121000	314566917	2.1485	2400.417	 	0.044
synthetic_141000_141000_366529603_avg2600_std0.02_random_g14.mtx	141000	141000	366529603	1.8436	2796.937	 	0.0513
synthetic_141000_141000_366529601_avg2600_std0.09_random_g14.mtx	141000	141000	366529601	1.8436	2796.937	 	0.0513
synthetic_141000_141000_366529601_avg2600_std0.2_random_g14.mtx	141000	141000	366529601	1.8436	2796.937	 	0.0513
synthetic_141000_141000_366529599_avg2600_std0.25_random_g14.mtx	141000	141000	366529599	1.8436	2796.937	 	0.0513
synthetic_141000_141000_366529588_avg2600_std0.3_random_g14.mtx	141000	141000	366529588	1.8436	2796.937	 	0.0513
synthetic_141000_141000_366529532_avg2600_std0.39_random_g14.mtx	141000	141000	366529532	1.8436	2796.936	 	0.0513
synthetic_141000_141000_366529544_avg2600_std0.43_random_g14.mtx	141000	141000	366529544	1.8436	2796.936	 	0.0513
synthetic_141000_141000_366529629_avg2600_std0.55_random_g14.mtx	141000	141000	366529629	1.8436	2796.937	 	0.0514
synthetic_141000_141000_366529728_avg2600_std0.64_random_g14.mtx	141000	141000	366529728	1.8436	2796.938	 	0.0513
synthetic_141000_141000_366529614_avg2600_std0.72_random_g14.mtx	141000	141000	366529614	1.8436	2796.937	 	0.0513
synthetic_141000_141000_366529566_avg2600_std0.78_random_g14.mtx	141000	141000	366529566	1.8436	2796.937	 	0.0513
synthetic_141000_141000_366529616_avg2600_std0.84_random_g14.mtx	141000	141000	366529616	1.8436	2796.937	 	0.0513
