filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1
synthetic_64000_64000_166367995_avg2600_std0.02_random_g14.mtx	64000	64000	166367995	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367995_avg2600_std0.09_random_g14.mtx	64000	64000	166367995	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367995_avg2600_std0.2_random_g14.mtx	64000	64000	166367995	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367994_avg2600_std0.25_random_g14.mtx	64000	64000	166367994	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367993_avg2600_std0.3_random_g14.mtx	64000	64000	166367993	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367968_avg2600_std0.39_random_g14.mtx	64000	64000	166367968	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367953_avg2600_std0.43_random_g14.mtx	64000	64000	166367953	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367989_avg2600_std0.55_random_g14.mtx	64000	64000	166367989	4.0617	1269.531	 	0.0231
synthetic_64000_64000_166368016_avg2600_std0.64_random_g14.mtx	64000	64000	166368016	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367901_avg2600_std0.72_random_g14.mtx	64000	64000	166367901	4.0617	1269.53	 	0.023
synthetic_64000_64000_166367878_avg2600_std0.78_random_g14.mtx	64000	64000	166367878	4.0617	1269.53	 	0.023
synthetic_64000_64000_166367859_avg2600_std0.84_random_g14.mtx	64000	64000	166367859	4.0617	1269.53	 	0.023
synthetic_64000_64000_166368033_avg2600_std0.98_random_g14.mtx	64000	64000	166368033	4.0617	1269.532	 	0.023
synthetic_64000_64000_166368045_avg2600_std1.14_random_g14.mtx	64000	64000	166368045	4.0617	1269.532	 	0.023
synthetic_64000_64000_166368096_avg2600_std1.32_random_g14.mtx	64000	64000	166368096	4.0617	1269.532	 	0.023
synthetic_64000_64000_166367964_avg2600_std1.5_random_g14.mtx	64000	64000	166367964	4.0617	1269.531	 	0.0229
synthetic_64000_64000_166367915_avg2600_std1.6_random_g14.mtx	64000	64000	166367915	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367911_avg2600_std2.25_random_g14.mtx	64000	64000	166367911	4.0617	1269.531	 	0.023
synthetic_64000_64000_166367918_avg2600_std2.5_random_g14.mtx	64000	64000	166367918	4.0617	1269.531	 	0.023
synthetic_64000_64000_166368021_avg2600_std3_random_g14.mtx	64000	64000	166368021	4.0617	1269.531	 	0.023
synthetic_64000_64000_166368079_avg2600_std8_random_g14.mtx	64000	64000	166368079	4.0617	1269.532	 	0.023
synthetic_64000_64000_166368040_avg2600_std13_random_g14.mtx	64000	64000	166368040	4.0617	1269.532	 	0.023
synthetic_64000_64000_166368546_avg2600_std125_random_g14.mtx	64000	64000	166368546	4.0617	1269.535	 	0.023
synthetic_68000_68000_176765954_avg2600_std0.02_random_g14.mtx	68000	68000	176765954	3.8228	1348.877	 	0.0243
synthetic_68000_68000_176765953_avg2600_std0.09_random_g14.mtx	68000	68000	176765953	3.8228	1348.877	 	0.0243
synthetic_68000_68000_176765953_avg2600_std0.2_random_g14.mtx	68000	68000	176765953	3.8228	1348.877	 	0.0245
synthetic_68000_68000_176765952_avg2600_std0.25_random_g14.mtx	68000	68000	176765952	3.8228	1348.877	 	0.0246
synthetic_68000_68000_176765949_avg2600_std0.3_random_g14.mtx	68000	68000	176765949	3.8228	1348.877	 	0.0244
synthetic_68000_68000_176765917_avg2600_std0.39_random_g14.mtx	68000	68000	176765917	3.8228	1348.876	 	0.0244
synthetic_68000_68000_176765903_avg2600_std0.43_random_g14.mtx	68000	68000	176765903	3.8228	1348.876	 	0.0244
synthetic_68000_68000_176765923_avg2600_std0.55_random_g14.mtx	68000	68000	176765923	3.8228	1348.876	 	0.0243
synthetic_68000_68000_176765946_avg2600_std0.64_random_g14.mtx	68000	68000	176765946	3.8228	1348.877	 	0.0243
synthetic_68000_68000_176765826_avg2600_std0.72_random_g14.mtx	68000	68000	176765826	3.8228	1348.876	 	0.0243
synthetic_68000_68000_176765805_avg2600_std0.78_random_g14.mtx	68000	68000	176765805	3.8228	1348.875	 	0.0243
synthetic_68000_68000_176765785_avg2600_std0.84_random_g14.mtx	68000	68000	176765785	3.8228	1348.875	 	0.0244
synthetic_68000_68000_176765956_avg2600_std0.98_random_g14.mtx	68000	68000	176765956	3.8228	1348.877	 	0.0243
synthetic_68000_68000_176765941_avg2600_std1.14_random_g14.mtx	68000	68000	176765941	3.8228	1348.877	 	0.0243
synthetic_68000_68000_176766016_avg2600_std1.32_random_g14.mtx	68000	68000	176766016	3.8228	1348.877	 	0.0243
synthetic_68000_68000_176765857_avg2600_std1.5_random_g14.mtx	68000	68000	176765857	3.8228	1348.876	 	0.0243
synthetic_68000_68000_176765793_avg2600_std1.6_random_g14.mtx	68000	68000	176765793	3.8228	1348.875	 	0.0243
synthetic_68000_68000_176765699_avg2600_std2.25_random_g14.mtx	68000	68000	176765699	3.8228	1348.875	 	0.0243
synthetic_68000_68000_176765726_avg2600_std2.5_random_g14.mtx	68000	68000	176765726	3.8228	1348.875	 	0.0243
synthetic_68000_68000_176765774_avg2600_std3_random_g14.mtx	68000	68000	176765774	3.8228	1348.875	 	0.0244
synthetic_68000_68000_176765457_avg2600_std8_random_g14.mtx	68000	68000	176765457	3.8228	1348.873	 	0.0257
synthetic_68000_68000_176765071_avg2600_std13_random_g14.mtx	68000	68000	176765071	3.8228	1348.87	 	0.0244
synthetic_68000_68000_176756694_avg2600_std125_random_g14.mtx	68000	68000	176756694	3.8226	1348.806	 	0.0244
synthetic_83000_83000_215758500_avg2600_std0.02_random_g14.mtx	83000	83000	215758500	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758499_avg2600_std0.09_random_g14.mtx	83000	83000	215758499	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758499_avg2600_std0.2_random_g14.mtx	83000	83000	215758499	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758499_avg2600_std0.25_random_g14.mtx	83000	83000	215758499	3.1319	1646.423	 	0.0297
synthetic_83000_83000_215758494_avg2600_std0.3_random_g14.mtx	83000	83000	215758494	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758443_avg2600_std0.39_random_g14.mtx	83000	83000	215758443	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758428_avg2600_std0.43_random_g14.mtx	83000	83000	215758428	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758447_avg2600_std0.55_random_g14.mtx	83000	83000	215758447	3.1319	1646.423	 	0.0297
synthetic_83000_83000_215758504_avg2600_std0.64_random_g14.mtx	83000	83000	215758504	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758405_avg2600_std0.72_random_g14.mtx	83000	83000	215758405	3.1319	1646.423	 	0.0297
synthetic_83000_83000_215758401_avg2600_std0.78_random_g14.mtx	83000	83000	215758401	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758389_avg2600_std0.84_random_g14.mtx	83000	83000	215758389	3.1319	1646.422	 	0.0298
synthetic_83000_83000_215758486_avg2600_std0.98_random_g14.mtx	83000	83000	215758486	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758523_avg2600_std1.14_random_g14.mtx	83000	83000	215758523	3.1319	1646.424	 	0.0298
synthetic_83000_83000_215758644_avg2600_std1.32_random_g14.mtx	83000	83000	215758644	3.1319	1646.424	 	0.0298
synthetic_83000_83000_215758475_avg2600_std1.5_random_g14.mtx	83000	83000	215758475	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758402_avg2600_std1.6_random_g14.mtx	83000	83000	215758402	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758358_avg2600_std2.25_random_g14.mtx	83000	83000	215758358	3.1319	1646.422	 	0.0297
synthetic_83000_83000_215758439_avg2600_std2.5_random_g14.mtx	83000	83000	215758439	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758441_avg2600_std3_random_g14.mtx	83000	83000	215758441	3.1319	1646.423	 	0.0297
synthetic_83000_83000_215758474_avg2600_std8_random_g14.mtx	83000	83000	215758474	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215758486_avg2600_std13_random_g14.mtx	83000	83000	215758486	3.1319	1646.423	 	0.0298
synthetic_83000_83000_215757783_avg2600_std125_random_g14.mtx	83000	83000	215757783	3.1319	1646.418	 	0.0298
synthetic_526000_526000_220657451_avg420_std0.02_random_g14.mtx	526000	526000	220657451	0.0798	1685.489	 	0.1973
synthetic_526000_526000_220657434_avg420_std0.09_random_g14.mtx	526000	526000	220657434	0.0798	1685.489	 	0.1973
synthetic_526000_526000_220657413_avg420_std0.2_random_g14.mtx	526000	526000	220657413	0.0798	1685.489	 	0.1975
synthetic_526000_526000_220657396_avg420_std0.25_random_g14.mtx	526000	526000	220657396	0.0798	1685.489	 	0.1973
synthetic_526000_526000_220657402_avg420_std0.3_random_g14.mtx	526000	526000	220657402	0.0798	1685.489	 	0.1973
synthetic_526000_526000_220657305_avg420_std0.39_random_g14.mtx	526000	526000	220657305	0.0798	1685.488	 	0.1975
synthetic_526000_526000_220657335_avg420_std0.43_random_g14.mtx	526000	526000	220657335	0.0798	1685.488	 	0.1974
synthetic_526000_526000_220657608_avg420_std0.55_random_g14.mtx	526000	526000	220657608	0.0798	1685.49	 	0.1974
synthetic_526000_526000_220657619_avg420_std0.64_random_g14.mtx	526000	526000	220657619	0.0798	1685.491	 	0.1973
synthetic_526000_526000_220657494_avg420_std0.72_random_g14.mtx	526000	526000	220657494	0.0798	1685.49	 	0.1975
synthetic_526000_526000_220657603_avg420_std0.78_random_g14.mtx	526000	526000	220657603	0.0798	1685.49	 	0.1972
synthetic_526000_526000_220657562_avg420_std0.84_random_g14.mtx	526000	526000	220657562	0.0798	1685.49	 	0.1974
synthetic_526000_526000_220657807_avg420_std0.98_random_g14.mtx	526000	526000	220657807	0.0798	1685.492	 	0.1975
synthetic_526000_526000_220658140_avg420_std1.14_random_g14.mtx	526000	526000	220658140	0.0798	1685.495	 	0.1972
synthetic_526000_526000_220658132_avg420_std1.32_random_g14.mtx	526000	526000	220658132	0.0798	1685.494	 	0.1972
synthetic_526000_526000_220658106_avg420_std1.5_random_g14.mtx	526000	526000	220658106	0.0798	1685.494	 	0.1978
synthetic_526000_526000_220657910_avg420_std1.6_random_g14.mtx	526000	526000	220657910	0.0798	1685.493	 	0.1977
synthetic_526000_526000_220658427_avg420_std2.25_random_g14.mtx	526000	526000	220658427	0.0798	1685.497	 	0.1975
synthetic_526000_526000_220658317_avg420_std2.5_random_g14.mtx	526000	526000	220658317	0.0798	1685.496	 	0.1977
synthetic_526000_526000_220659095_avg420_std3_random_g14.mtx	526000	526000	220659095	0.0798	1685.502	 	0.1974
synthetic_526000_526000_220662090_avg420_std8_random_g14.mtx	526000	526000	220662090	0.0798	1685.525	 	0.1978
synthetic_526000_526000_220665441_avg420_std13_random_g14.mtx	526000	526000	220665441	0.0798	1685.55	 	0.1979
synthetic_526000_526000_220736907_avg420_std125_random_g14.mtx	526000	526000	220736907	0.0798	1686.095	 	0.1983
synthetic_863000_863000_189428928_avg220_std0.02_random_g14.mtx	863000	863000	189428928	0.0254	1448.52	 	0.2964
synthetic_863000_863000_189428887_avg220_std0.09_random_g14.mtx	863000	863000	189428887	0.0254	1448.52	 	0.2964
synthetic_863000_863000_189428826_avg220_std0.2_random_g14.mtx	863000	863000	189428826	0.0254	1448.519	 	0.2963
synthetic_863000_863000_189428785_avg220_std0.25_random_g14.mtx	863000	863000	189428785	0.0254	1448.519	 	0.296
synthetic_863000_863000_189428758_avg220_std0.3_random_g14.mtx	863000	863000	189428758	0.0254	1448.519	 	0.296
synthetic_863000_863000_189428646_avg220_std0.39_random_g14.mtx	863000	863000	189428646	0.0254	1448.518	 	0.2965
synthetic_863000_863000_189428688_avg220_std0.43_random_g14.mtx	863000	863000	189428688	0.0254	1448.518	 	0.2964
synthetic_863000_863000_189428901_avg220_std0.55_random_g14.mtx	863000	863000	189428901	0.0254	1448.52	 	0.296
synthetic_863000_863000_189428945_avg220_std0.64_random_g14.mtx	863000	863000	189428945	0.0254	1448.52	 	0.2963
synthetic_863000_863000_189428537_avg220_std0.72_random_g14.mtx	863000	863000	189428537	0.0254	1448.517	 	0.2966
synthetic_863000_863000_189428565_avg220_std0.78_random_g14.mtx	863000	863000	189428565	0.0254	1448.517	 	0.2961
synthetic_863000_863000_189428306_avg220_std0.84_random_g14.mtx	863000	863000	189428306	0.0254	1448.515	 	0.296
synthetic_863000_863000_189428708_avg220_std0.98_random_g14.mtx	863000	863000	189428708	0.0254	1448.518	 	0.2961
synthetic_863000_863000_189429110_avg220_std1.14_random_g14.mtx	863000	863000	189429110	0.0254	1448.522	 	0.2958
synthetic_863000_863000_189429003_avg220_std1.32_random_g14.mtx	863000	863000	189429003	0.0254	1448.521	 	0.2962
synthetic_863000_863000_189428745_avg220_std1.5_random_g14.mtx	863000	863000	189428745	0.0254	1448.519	 	0.2961
synthetic_863000_863000_189428297_avg220_std1.6_random_g14.mtx	863000	863000	189428297	0.0254	1448.515	 	0.296
synthetic_863000_863000_189428406_avg220_std2.25_random_g14.mtx	863000	863000	189428406	0.0254	1448.516	 	0.2957
synthetic_863000_863000_189428186_avg220_std2.5_random_g14.mtx	863000	863000	189428186	0.0254	1448.514	 	0.2966
synthetic_863000_863000_189428585_avg220_std3_random_g14.mtx	863000	863000	189428585	0.0254	1448.517	 	0.2961
synthetic_863000_863000_189428188_avg220_std8_random_g14.mtx	863000	863000	189428188	0.0254	1448.514	 	0.2969
synthetic_863000_863000_189427965_avg220_std13_random_g14.mtx	863000	863000	189427965	0.0254	1448.513	 	0.297
synthetic_863000_863000_189519571_avg220_std125_random_g14.mtx	863000	863000	189519571	0.0254	1449.212	 	0.3144
synthetic_952000_952000_147084637_avg155_std0.02_random_g14.mtx	952000	952000	147084637	0.0162	1125.798	 	0.3276
synthetic_952000_952000_147084574_avg155_std0.09_random_g14.mtx	952000	952000	147084574	0.0162	1125.798	 	0.3273
synthetic_952000_952000_147084479_avg155_std0.2_random_g14.mtx	952000	952000	147084479	0.0162	1125.797	 	0.3273
synthetic_952000_952000_147084418_avg155_std0.25_random_g14.mtx	952000	952000	147084418	0.0162	1125.797	 	0.3276
synthetic_952000_952000_147084382_avg155_std0.3_random_g14.mtx	952000	952000	147084382	0.0162	1125.796	 	0.3271
synthetic_952000_952000_147084339_avg155_std0.39_random_g14.mtx	952000	952000	147084339	0.0162	1125.796	 	0.328
synthetic_952000_952000_147084429_avg155_std0.43_random_g14.mtx	952000	952000	147084429	0.0162	1125.797	 	0.3271
synthetic_952000_952000_147084631_avg155_std0.55_random_g14.mtx	952000	952000	147084631	0.0162	1125.798	 	0.3273
synthetic_952000_952000_147084690_avg155_std0.64_random_g14.mtx	952000	952000	147084690	0.0162	1125.799	 	0.3276
synthetic_952000_952000_147084389_avg155_std0.72_random_g14.mtx	952000	952000	147084389	0.0162	1125.796	 	0.3275
synthetic_952000_952000_147084522_avg155_std0.78_random_g14.mtx	952000	952000	147084522	0.0162	1125.797	 	0.3269
