filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1
synthetic_21000_21000_934548_avg45_std0.2_random_g14.mtx	21000	21000	934548	0.2119	7.21	 	0.0072
synthetic_21000_21000_934546_avg45_std0.25_random_g14.mtx	21000	21000	934546	0.2119	7.21	 	0.0072
synthetic_21000_21000_934538_avg45_std0.3_random_g14.mtx	21000	21000	934538	0.2119	7.21	 	0.0072
synthetic_21000_21000_934529_avg45_std0.39_random_g14.mtx	21000	21000	934529	0.2119	7.21	 	0.0072
synthetic_21000_21000_934521_avg45_std0.43_random_g14.mtx	21000	21000	934521	0.2119	7.21	 	0.0072
synthetic_21000_21000_934549_avg45_std0.55_random_g14.mtx	21000	21000	934549	0.2119	7.21	 	0.0074
synthetic_21000_21000_934539_avg45_std0.64_random_g14.mtx	21000	21000	934539	0.2119	7.21	 	0.0074
synthetic_21000_21000_934469_avg45_std0.72_random_g14.mtx	21000	21000	934469	0.2119	7.21	 	0.0072
synthetic_21000_21000_934473_avg45_std0.78_random_g14.mtx	21000	21000	934473	0.2119	7.21	 	0.0072
synthetic_21000_21000_934474_avg45_std0.84_random_g14.mtx	21000	21000	934474	0.2119	7.21	 	0.0072
synthetic_21000_21000_934553_avg45_std0.98_random_g14.mtx	21000	21000	934553	0.2119	7.21	 	0.0072
synthetic_21000_21000_934569_avg45_std1.14_random_g14.mtx	21000	21000	934569	0.2119	7.21	 	0.0072
synthetic_21000_21000_934582_avg45_std1.32_random_g14.mtx	21000	21000	934582	0.2119	7.21	 	0.0072
synthetic_21000_21000_934506_avg45_std1.5_random_g14.mtx	21000	21000	934506	0.2119	7.21	 	0.0072
synthetic_21000_21000_934514_avg45_std1.6_random_g14.mtx	21000	21000	934514	0.2119	7.21	 	0.0072
synthetic_21000_21000_934564_avg45_std2.25_random_g14.mtx	21000	21000	934564	0.2119	7.21	 	0.0072
synthetic_21000_21000_934570_avg45_std2.5_random_g14.mtx	21000	21000	934570	0.2119	7.21	 	0.0072
synthetic_21000_21000_934627_avg45_std3_random_g14.mtx	21000	21000	934627	0.2119	7.211	 	0.0072
synthetic_21000_21000_934715_avg45_std8_random_g14.mtx	21000	21000	934715	0.212	7.211	 	0.0072
synthetic_21000_21000_935050_avg45_std13_random_g14.mtx	21000	21000	935050	0.212	7.214	 	0.0072
synthetic_21000_21000_935603_avg45_std125_random_g14.mtx	21000	21000	935603	0.2122	7.218	 	0.009
synthetic_38000_38000_740975_avg20_std0.02_random_g14.mtx	38000	38000	740975	0.0513	5.798	 	0.0127
synthetic_38000_38000_740956_avg20_std0.09_random_g14.mtx	38000	38000	740956	0.0513	5.798	 	0.0127
synthetic_38000_38000_740934_avg20_std0.2_random_g14.mtx	38000	38000	740934	0.0513	5.798	 	0.0127
synthetic_38000_38000_740923_avg20_std0.25_random_g14.mtx	38000	38000	740923	0.0513	5.798	 	0.0127
synthetic_38000_38000_740910_avg20_std0.3_random_g14.mtx	38000	38000	740910	0.0513	5.798	 	0.0127
synthetic_38000_38000_740895_avg20_std0.39_random_g14.mtx	38000	38000	740895	0.0513	5.798	 	0.0127
synthetic_38000_38000_740910_avg20_std0.43_random_g14.mtx	38000	38000	740910	0.0513	5.798	 	0.0127
synthetic_38000_38000_740988_avg20_std0.55_random_g14.mtx	38000	38000	740988	0.0513	5.798	 	0.0127
synthetic_38000_38000_740954_avg20_std0.64_random_g14.mtx	38000	38000	740954	0.0513	5.798	 	0.0127
synthetic_38000_38000_740885_avg20_std0.72_random_g14.mtx	38000	38000	740885	0.0513	5.797	 	0.0127
synthetic_38000_38000_740861_avg20_std0.78_random_g14.mtx	38000	38000	740861	0.0513	5.797	 	0.0127
synthetic_38000_38000_740842_avg20_std0.84_random_g14.mtx	38000	38000	740842	0.0513	5.797	 	0.0127
synthetic_38000_38000_740985_avg20_std0.98_random_g14.mtx	38000	38000	740985	0.0513	5.798	 	0.0127
synthetic_38000_38000_740983_avg20_std1.14_random_g14.mtx	38000	38000	740983	0.0513	5.798	 	0.0127
synthetic_38000_38000_740987_avg20_std1.32_random_g14.mtx	38000	38000	740987	0.0513	5.798	 	0.0127
synthetic_38000_38000_740950_avg20_std1.5_random_g14.mtx	38000	38000	740950	0.0513	5.798	 	0.0127
synthetic_38000_38000_740902_avg20_std1.6_random_g14.mtx	38000	38000	740902	0.0513	5.798	 	0.0127
synthetic_38000_38000_740838_avg20_std2.25_random_g14.mtx	38000	38000	740838	0.0513	5.797	 	0.0127
synthetic_38000_38000_740834_avg20_std2.5_random_g14.mtx	38000	38000	740834	0.0513	5.797	 	0.0127
synthetic_38000_38000_740921_avg20_std3_random_g14.mtx	38000	38000	740921	0.0513	5.798	 	0.0127
synthetic_38000_38000_740366_avg20_std8_random_g14.mtx	38000	38000	740366	0.0513	5.794	 	0.0127
synthetic_38000_38000_740896_avg20_std13_random_g14.mtx	38000	38000	740896	0.0513	5.798	 	0.0128
synthetic_38000_38000_732148_avg20_std125_random_g14.mtx	38000	38000	732148	0.0507	5.731	 	0.0154
synthetic_38000_38000_816976_avg22_std0.02_random_g14.mtx	38000	38000	816976	0.0566	6.378	 	0.0127
synthetic_38000_38000_816960_avg22_std0.09_random_g14.mtx	38000	38000	816960	0.0566	6.378	 	0.0127
synthetic_38000_38000_816939_avg22_std0.2_random_g14.mtx	38000	38000	816939	0.0566	6.378	 	0.0127
synthetic_38000_38000_816929_avg22_std0.25_random_g14.mtx	38000	38000	816929	0.0566	6.378	 	0.0127
synthetic_38000_38000_816919_avg22_std0.3_random_g14.mtx	38000	38000	816919	0.0566	6.378	 	0.0127
synthetic_38000_38000_816903_avg22_std0.39_random_g14.mtx	38000	38000	816903	0.0566	6.377	 	0.0127
synthetic_38000_38000_816906_avg22_std0.43_random_g14.mtx	38000	38000	816906	0.0566	6.377	 	0.0143
synthetic_38000_38000_816994_avg22_std0.55_random_g14.mtx	38000	38000	816994	0.0566	6.378	 	0.0138
synthetic_38000_38000_816953_avg22_std0.64_random_g14.mtx	38000	38000	816953	0.0566	6.378	 	0.0127
synthetic_38000_38000_816891_avg22_std0.72_random_g14.mtx	38000	38000	816891	0.0566	6.377	 	0.0127
synthetic_38000_38000_816862_avg22_std0.78_random_g14.mtx	38000	38000	816862	0.0566	6.377	 	0.0127
synthetic_38000_38000_816842_avg22_std0.84_random_g14.mtx	38000	38000	816842	0.0566	6.377	 	0.0127
synthetic_38000_38000_816976_avg22_std0.98_random_g14.mtx	38000	38000	816976	0.0566	6.378	 	0.0127
synthetic_38000_38000_816985_avg22_std1.14_random_g14.mtx	38000	38000	816985	0.0566	6.378	 	0.0129
synthetic_38000_38000_816983_avg22_std1.32_random_g14.mtx	38000	38000	816983	0.0566	6.378	 	0.0127
synthetic_38000_38000_816951_avg22_std1.5_random_g14.mtx	38000	38000	816951	0.0566	6.378	 	0.0127
synthetic_38000_38000_816919_avg22_std1.6_random_g14.mtx	38000	38000	816919	0.0566	6.378	 	0.0131
synthetic_38000_38000_816786_avg22_std2.25_random_g14.mtx	38000	38000	816786	0.0566	6.377	 	0.0128
synthetic_38000_38000_816827_avg22_std2.5_random_g14.mtx	38000	38000	816827	0.0566	6.377	 	0.0131
synthetic_38000_38000_816891_avg22_std3_random_g14.mtx	38000	38000	816891	0.0566	6.377	 	0.0127
synthetic_38000_38000_816382_avg22_std8_random_g14.mtx	38000	38000	816382	0.0565	6.373	 	0.0127
synthetic_38000_38000_816585_avg22_std13_random_g14.mtx	38000	38000	816585	0.0566	6.375	 	0.0128
synthetic_38000_38000_828824_avg22_std125_random_g14.mtx	38000	38000	828824	0.0574	6.468	 	0.0155
synthetic_47000_47000_540456_avg12_std0.02_random_g14.mtx	47000	47000	540456	0.0245	4.303	 	0.0156
synthetic_47000_47000_540421_avg12_std0.09_random_g14.mtx	47000	47000	540421	0.0245	4.302	 	0.0156
synthetic_47000_47000_540363_avg12_std0.2_random_g14.mtx	47000	47000	540363	0.0245	4.302	 	0.0156
synthetic_47000_47000_540332_avg12_std0.25_random_g14.mtx	47000	47000	540332	0.0245	4.302	 	0.0156
synthetic_47000_47000_540306_avg12_std0.3_random_g14.mtx	47000	47000	540306	0.0245	4.302	 	0.0156
synthetic_47000_47000_540315_avg12_std0.39_random_g14.mtx	47000	47000	540315	0.0245	4.302	 	0.0156
synthetic_47000_47000_540343_avg12_std0.43_random_g14.mtx	47000	47000	540343	0.0245	4.302	 	0.0156
synthetic_47000_47000_540433_avg12_std0.55_random_g14.mtx	47000	47000	540433	0.0245	4.302	 	0.0156
synthetic_47000_47000_540415_avg12_std0.64_random_g14.mtx	47000	47000	540415	0.0245	4.302	 	0.0158
synthetic_47000_47000_540362_avg12_std0.72_random_g14.mtx	47000	47000	540362	0.0245	4.302	 	0.016
synthetic_47000_47000_540314_avg12_std0.78_random_g14.mtx	47000	47000	540314	0.0245	4.302	 	0.0156
synthetic_47000_47000_540262_avg12_std0.84_random_g14.mtx	47000	47000	540262	0.0245	4.301	 	0.0156
synthetic_47000_47000_540425_avg12_std0.98_random_g14.mtx	47000	47000	540425	0.0245	4.302	 	0.0156
synthetic_47000_47000_540400_avg12_std1.14_random_g14.mtx	47000	47000	540400	0.0245	4.302	 	0.0157
synthetic_47000_47000_540427_avg12_std1.32_random_g14.mtx	47000	47000	540427	0.0245	4.302	 	0.0157
synthetic_47000_47000_540389_avg12_std1.5_random_g14.mtx	47000	47000	540389	0.0245	4.302	 	0.0156
synthetic_47000_47000_540257_avg12_std1.6_random_g14.mtx	47000	47000	540257	0.0245	4.301	 	0.0157
synthetic_47000_47000_540231_avg12_std2.25_random_g14.mtx	47000	47000	540231	0.0245	4.301	 	0.0157
synthetic_47000_47000_540212_avg12_std2.5_random_g14.mtx	47000	47000	540212	0.0245	4.301	 	0.0157
synthetic_47000_47000_540167_avg12_std3_random_g14.mtx	47000	47000	540167	0.0245	4.3	 	0.0158
synthetic_47000_47000_539857_avg12_std8_random_g14.mtx	47000	47000	539857	0.0244	4.298	 	0.0157
synthetic_47000_47000_541484_avg12_std13_random_g14.mtx	47000	47000	541484	0.0245	4.31	 	0.0206
synthetic_47000_47000_570678_avg12_std125_random_g14.mtx	47000	47000	570678	0.0258	4.533	 	0.0191
synthetic_47000_47000_916461_avg20_std0.02_random_g14.mtx	47000	47000	916461	0.0415	7.171	 	0.0156
synthetic_47000_47000_916437_avg20_std0.09_random_g14.mtx	47000	47000	916437	0.0415	7.171	 	0.0156
synthetic_47000_47000_916406_avg20_std0.2_random_g14.mtx	47000	47000	916406	0.0415	7.171	 	0.0156
synthetic_47000_47000_916392_avg20_std0.25_random_g14.mtx	47000	47000	916392	0.0415	7.171	 	0.0156
synthetic_47000_47000_916374_avg20_std0.3_random_g14.mtx	47000	47000	916374	0.0415	7.171	 	0.0156
synthetic_47000_47000_916366_avg20_std0.39_random_g14.mtx	47000	47000	916366	0.0415	7.171	 	0.0156
synthetic_47000_47000_916375_avg20_std0.43_random_g14.mtx	47000	47000	916375	0.0415	7.171	 	0.0156
synthetic_47000_47000_916448_avg20_std0.55_random_g14.mtx	47000	47000	916448	0.0415	7.171	 	0.0156
synthetic_47000_47000_916448_avg20_std0.64_random_g14.mtx	47000	47000	916448	0.0415	7.171	 	0.0156
synthetic_47000_47000_916359_avg20_std0.72_random_g14.mtx	47000	47000	916359	0.0415	7.171	 	0.0156
synthetic_47000_47000_916322_avg20_std0.78_random_g14.mtx	47000	47000	916322	0.0415	7.17	 	0.0156
synthetic_47000_47000_916258_avg20_std0.84_random_g14.mtx	47000	47000	916258	0.0415	7.17	 	0.0156
synthetic_47000_47000_916425_avg20_std0.98_random_g14.mtx	47000	47000	916425	0.0415	7.171	 	0.0156
synthetic_47000_47000_916430_avg20_std1.14_random_g14.mtx	47000	47000	916430	0.0415	7.171	 	0.0156
synthetic_47000_47000_916418_avg20_std1.32_random_g14.mtx	47000	47000	916418	0.0415	7.171	 	0.0156
synthetic_47000_47000_916364_avg20_std1.5_random_g14.mtx	47000	47000	916364	0.0415	7.171	 	0.0156
synthetic_47000_47000_916272_avg20_std1.6_random_g14.mtx	47000	47000	916272	0.0415	7.17	 	0.0156
synthetic_47000_47000_916240_avg20_std2.25_random_g14.mtx	47000	47000	916240	0.0415	7.17	 	0.0156
synthetic_47000_47000_916187_avg20_std2.5_random_g14.mtx	47000	47000	916187	0.0415	7.169	 	0.0156
synthetic_47000_47000_916321_avg20_std3_random_g14.mtx	47000	47000	916321	0.0415	7.17	 	0.0157
synthetic_47000_47000_915564_avg20_std8_random_g14.mtx	47000	47000	915564	0.0414	7.164	 	0.0157
synthetic_47000_47000_915562_avg20_std13_random_g14.mtx	47000	47000	915562	0.0414	7.164	 	0.0157
synthetic_47000_47000_920877_avg20_std125_random_g14.mtx	47000	47000	920877	0.0417	7.205	 	0.0189
synthetic_47000_47000_1010462_avg22_std0.02_random_g14.mtx	47000	47000	1010462	0.0457	7.889	 	0.0156
synthetic_47000_47000_1010442_avg22_std0.09_random_g14.mtx	47000	47000	1010442	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010413_avg22_std0.2_random_g14.mtx	47000	47000	1010413	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010400_avg22_std0.25_random_g14.mtx	47000	47000	1010400	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010386_avg22_std0.3_random_g14.mtx	47000	47000	1010386	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010375_avg22_std0.39_random_g14.mtx	47000	47000	1010375	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010374_avg22_std0.43_random_g14.mtx	47000	47000	1010374	0.0457	7.888	 	0.0157
synthetic_47000_47000_1010455_avg22_std0.55_random_g14.mtx	47000	47000	1010455	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010447_avg22_std0.64_random_g14.mtx	47000	47000	1010447	0.0457	7.888	 	0.0157
synthetic_47000_47000_1010362_avg22_std0.72_random_g14.mtx	47000	47000	1010362	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010324_avg22_std0.78_random_g14.mtx	47000	47000	1010324	0.0457	7.887	 	0.0156
synthetic_47000_47000_1010264_avg22_std0.84_random_g14.mtx	47000	47000	1010264	0.0457	7.887	 	0.0157
synthetic_47000_47000_1010414_avg22_std0.98_random_g14.mtx	47000	47000	1010414	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010431_avg22_std1.14_random_g14.mtx	47000	47000	1010431	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010414_avg22_std1.32_random_g14.mtx	47000	47000	1010414	0.0457	7.888	 	0.0157
synthetic_47000_47000_1010362_avg22_std1.5_random_g14.mtx	47000	47000	1010362	0.0457	7.888	 	0.0156
synthetic_47000_47000_1010288_avg22_std1.6_random_g14.mtx	47000	47000	1010288	0.0457	7.887	 	0.0156
synthetic_47000_47000_1010198_avg22_std2.25_random_g14.mtx	47000	47000	1010198	0.0457	7.886	 	0.0156
synthetic_47000_47000_1010174_avg22_std2.5_random_g14.mtx	47000	47000	1010174	0.0457	7.886	 	0.0157
synthetic_47000_47000_1010310_avg22_std3_random_g14.mtx	47000	47000	1010310	0.0457	7.887	 	0.0157
synthetic_47000_47000_1009621_avg22_std8_random_g14.mtx	47000	47000	1009621	0.0457	7.882	 	0.0157
synthetic_47000_47000_1009851_avg22_std13_random_g14.mtx	47000	47000	1009851	0.0457	7.884	 	0.0157
synthetic_47000_47000_1024333_avg22_std125_random_g14.mtx	47000	47000	1024333	0.0464	7.994	 	0.019
synthetic_64000_64000_607982_avg10_std0.02_random_g14.mtx	64000	64000	607982	0.0148	4.883	 	0.0212
synthetic_64000_64000_607929_avg10_std0.09_random_g14.mtx	64000	64000	607929	0.0148	4.882	 	0.0212
synthetic_64000_64000_607827_avg10_std0.2_random_g14.mtx	64000	64000	607827	0.0148	4.881	 	0.0212
synthetic_64000_64000_607771_avg10_std0.25_random_g14.mtx	64000	64000	607771	0.0148	4.881	 	0.0213
synthetic_64000_64000_607746_avg10_std0.3_random_g14.mtx	64000	64000	607746	0.0148	4.881	 	0.0213
synthetic_64000_64000_607763_avg10_std0.39_random_g14.mtx	64000	64000	607763	0.0148	4.881	 	0.0213
synthetic_64000_64000_607802_avg10_std0.43_random_g14.mtx	64000	64000	607802	0.0148	4.881	 	0.0213
synthetic_64000_64000_607939_avg10_std0.55_random_g14.mtx	64000	64000	607939	0.0148	4.882	 	0.0213
synthetic_64000_64000_607966_avg10_std0.64_random_g14.mtx	64000	64000	607966	0.0148	4.883	 	0.0213
synthetic_64000_64000_607906_avg10_std0.72_random_g14.mtx	64000	64000	607906	0.0148	4.882	 	0.0213
synthetic_64000_64000_607891_avg10_std0.78_random_g14.mtx	64000	64000	607891	0.0148	4.882	 	0.0213
synthetic_64000_64000_607822_avg10_std0.84_random_g14.mtx	64000	64000	607822	0.0148	4.881	 	0.0212
synthetic_64000_64000_608040_avg10_std0.98_random_g14.mtx	64000	64000	608040	0.0148	4.883	 	0.0213
synthetic_64000_64000_607988_avg10_std1.14_random_g14.mtx	64000	64000	607988	0.0148	4.883	 	0.0213
synthetic_64000_64000_608078_avg10_std1.32_random_g14.mtx	64000	64000	608078	0.0148	4.883	 	0.0213
synthetic_64000_64000_608004_avg10_std1.5_random_g14.mtx	64000	64000	608004	0.0148	4.883	 	0.0213
synthetic_64000_64000_607888_avg10_std1.6_random_g14.mtx	64000	64000	607888	0.0148	4.882	 	0.0213
synthetic_64000_64000_607958_avg10_std2.25_random_g14.mtx	64000	64000	607958	0.0148	4.882	 	0.0213
synthetic_64000_64000_607986_avg10_std2.5_random_g14.mtx	64000	64000	607986	0.0148	4.883	 	0.0214
synthetic_64000_64000_608096_avg10_std3_random_g14.mtx	64000	64000	608096	0.0148	4.884	 	0.0213
synthetic_64000_64000_607738_avg10_std8_random_g14.mtx	64000	64000	607738	0.0148	4.881	 	0.0214
synthetic_64000_64000_611322_avg10_std13_random_g14.mtx	64000	64000	611322	0.0149	4.908	 	0.0283
synthetic_64000_64000_647496_avg10_std125_random_g14.mtx	64000	64000	647496	0.0158	5.184	 	0.0255
synthetic_64000_64000_735983_avg12_std0.02_random_g14.mtx	64000	64000	735983	0.018	5.859	 	0.0212
synthetic_64000_64000_735937_avg12_std0.09_random_g14.mtx	64000	64000	735937	0.018	5.859	 	0.0213
synthetic_64000_64000_735857_avg12_std0.2_random_g14.mtx	64000	64000	735857	0.018	5.858	 	0.0213
synthetic_64000_64000_735814_avg12_std0.25_random_g14.mtx	64000	64000	735814	0.018	5.858	 	0.0214
synthetic_64000_64000_735783_avg12_std0.3_random_g14.mtx	64000	64000	735783	0.018	5.858	 	0.0214
synthetic_64000_64000_735801_avg12_std0.39_random_g14.mtx	64000	64000	735801	0.018	5.858	 	0.0215
synthetic_64000_64000_735840_avg12_std0.43_random_g14.mtx	64000	64000	735840	0.018	5.858	 	0.0216
synthetic_64000_64000_735939_avg12_std0.55_random_g14.mtx	64000	64000	735939	0.018	5.859	 	0.0214
synthetic_64000_64000_735968_avg12_std0.64_random_g14.mtx	64000	64000	735968	0.018	5.859	 	0.0214
synthetic_64000_64000_735899_avg12_std0.72_random_g14.mtx	64000	64000	735899	0.018	5.859	 	0.0214
synthetic_64000_64000_735873_avg12_std0.78_random_g14.mtx	64000	64000	735873	0.018	5.858	 	0.0213
synthetic_64000_64000_735823_avg12_std0.84_random_g14.mtx	64000	64000	735823	0.018	5.858	 	0.0214
synthetic_64000_64000_736032_avg12_std0.98_random_g14.mtx	64000	64000	736032	0.018	5.86	 	0.0214
synthetic_64000_64000_735974_avg12_std1.14_random_g14.mtx	64000	64000	735974	0.018	5.859	 	0.0214
synthetic_64000_64000_736077_avg12_std1.32_random_g14.mtx	64000	64000	736077	0.018	5.86	 	0.0213
