filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1
synthetic_47000_47000_19716530_avg420_std0.02_random_n14.mtx	47000	47000	19716530	0.8926	150.604	 	0.0138
synthetic_47000_47000_19716530_avg420_std0.09_random_n14.mtx	47000	47000	19716530	0.8926	150.604	 	0.012
synthetic_47000_47000_19716530_avg420_std0.2_random_n14.mtx	47000	47000	19716530	0.8926	150.604	 	0.0134
synthetic_47000_47000_19716531_avg420_std0.25_random_n14.mtx	47000	47000	19716531	0.8926	150.604	 	0.0121
synthetic_47000_47000_19716524_avg420_std0.3_random_n14.mtx	47000	47000	19716524	0.8926	150.604	 	0.0124
synthetic_47000_47000_19716484_avg420_std0.39_random_n14.mtx	47000	47000	19716484	0.8926	150.604	 	0.0121
synthetic_47000_47000_19716504_avg420_std0.43_random_n14.mtx	47000	47000	19716504	0.8926	150.604	 	0.0123
synthetic_47000_47000_19716593_avg420_std0.55_random_n14.mtx	47000	47000	19716593	0.8926	150.605	 	0.0133
synthetic_47000_47000_19716579_avg420_std0.64_random_n14.mtx	47000	47000	19716579	0.8926	150.605	 	0.0122
synthetic_47000_47000_19716494_avg420_std0.72_random_n14.mtx	47000	47000	19716494	0.8926	150.604	 	0.012
synthetic_47000_47000_19716455_avg420_std0.78_random_n14.mtx	47000	47000	19716455	0.8926	150.604	 	0.012
synthetic_47000_47000_19716523_avg420_std0.84_random_n14.mtx	47000	47000	19716523	0.8926	150.604	 	0.0121
synthetic_47000_47000_19716555_avg420_std0.98_random_n14.mtx	47000	47000	19716555	0.8926	150.605	 	0.0127
synthetic_47000_47000_19716511_avg420_std1.14_random_n14.mtx	47000	47000	19716511	0.8926	150.604	 	0.012
synthetic_47000_47000_19716569_avg420_std1.32_random_n14.mtx	47000	47000	19716569	0.8926	150.605	 	0.0126
synthetic_47000_47000_19716454_avg420_std1.5_random_n14.mtx	47000	47000	19716454	0.8926	150.604	 	0.0122
synthetic_47000_47000_19716500_avg420_std1.6_random_n14.mtx	47000	47000	19716500	0.8926	150.604	 	0.0134
synthetic_47000_47000_19716376_avg420_std2.25_random_n14.mtx	47000	47000	19716376	0.8925	150.603	 	0.0132
synthetic_47000_47000_19716497_avg420_std2.5_random_n14.mtx	47000	47000	19716497	0.8926	150.604	 	0.012
synthetic_47000_47000_19716480_avg420_std3_random_n14.mtx	47000	47000	19716480	0.8926	150.604	 	0.012
synthetic_47000_47000_19716349_avg420_std8_random_n14.mtx	47000	47000	19716349	0.8925	150.603	 	0.0123
synthetic_47000_47000_19716285_avg420_std13_random_n14.mtx	47000	47000	19716285	0.8925	150.603	 	0.0145
synthetic_47000_47000_19715544_avg420_std125_random_n14.mtx	47000	47000	19715544	0.8925	150.597	 	0.0144
synthetic_64000_64000_26847993_avg420_std0.02_random_n14.mtx	64000	64000	26847993	0.6555	205.078	 	0.0182
synthetic_64000_64000_26847993_avg420_std0.09_random_n14.mtx	64000	64000	26847993	0.6555	205.078	 	0.0177
synthetic_64000_64000_26847993_avg420_std0.2_random_n14.mtx	64000	64000	26847993	0.6555	205.078	 	0.0184
synthetic_64000_64000_26847993_avg420_std0.25_random_n14.mtx	64000	64000	26847993	0.6555	205.078	 	0.0173
synthetic_64000_64000_26847985_avg420_std0.3_random_n14.mtx	64000	64000	26847985	0.6555	205.078	 	0.0164
synthetic_64000_64000_26847933_avg420_std0.39_random_n14.mtx	64000	64000	26847933	0.6555	205.078	 	0.0167
synthetic_64000_64000_26847952_avg420_std0.43_random_n14.mtx	64000	64000	26847952	0.6555	205.078	 	0.0167
synthetic_64000_64000_26848107_avg420_std0.55_random_n14.mtx	64000	64000	26848107	0.6555	205.079	 	0.017
synthetic_64000_64000_26848108_avg420_std0.64_random_n14.mtx	64000	64000	26848108	0.6555	205.079	 	0.0168
synthetic_64000_64000_26848020_avg420_std0.72_random_n14.mtx	64000	64000	26848020	0.6555	205.078	 	0.0172
synthetic_64000_64000_26847921_avg420_std0.78_random_n14.mtx	64000	64000	26847921	0.6555	205.078	 	0.0204
synthetic_64000_64000_26847983_avg420_std0.84_random_n14.mtx	64000	64000	26847983	0.6555	205.078	 	0.0176
synthetic_64000_64000_26848027_avg420_std0.98_random_n14.mtx	64000	64000	26848027	0.6555	205.078	 	0.0169
synthetic_64000_64000_26848016_avg420_std1.14_random_n14.mtx	64000	64000	26848016	0.6555	205.078	 	0.0167
synthetic_64000_64000_26848118_avg420_std1.32_random_n14.mtx	64000	64000	26848118	0.6555	205.079	 	0.0165
synthetic_64000_64000_26847944_avg420_std1.5_random_n14.mtx	64000	64000	26847944	0.6555	205.078	 	0.0176
synthetic_64000_64000_26847973_avg420_std1.6_random_n14.mtx	64000	64000	26847973	0.6555	205.078	 	0.0178
synthetic_64000_64000_26847847_avg420_std2.25_random_n14.mtx	64000	64000	26847847	0.6555	205.077	 	0.0188
synthetic_64000_64000_26847877_avg420_std2.5_random_n14.mtx	64000	64000	26847877	0.6555	205.077	 	0.0171
synthetic_64000_64000_26847865_avg420_std3_random_n14.mtx	64000	64000	26847865	0.6555	205.077	 	0.0164
synthetic_64000_64000_26847578_avg420_std8_random_n14.mtx	64000	64000	26847578	0.6555	205.075	 	0.0168
synthetic_64000_64000_26847404_avg420_std13_random_n14.mtx	64000	64000	26847404	0.6555	205.074	 	0.0168
synthetic_64000_64000_26843052_avg420_std125_random_n14.mtx	64000	64000	26843052	0.6553	205.04	 	0.0176
synthetic_68000_68000_28526027_avg420_std0.02_random_n14.mtx	68000	68000	28526027	0.6169	217.896	 	0.0175
synthetic_68000_68000_28526027_avg420_std0.09_random_n14.mtx	68000	68000	28526027	0.6169	217.896	 	0.0174
synthetic_68000_68000_28526027_avg420_std0.2_random_n14.mtx	68000	68000	28526027	0.6169	217.896	 	0.0178
synthetic_68000_68000_28526027_avg420_std0.25_random_n14.mtx	68000	68000	28526027	0.6169	217.896	 	0.0172
synthetic_68000_68000_28526018_avg420_std0.3_random_n14.mtx	68000	68000	28526018	0.6169	217.896	 	0.0174
synthetic_68000_68000_28525959_avg420_std0.39_random_n14.mtx	68000	68000	28525959	0.6169	217.895	 	0.0172
synthetic_68000_68000_28525978_avg420_std0.43_random_n14.mtx	68000	68000	28525978	0.6169	217.895	 	0.0174
synthetic_68000_68000_28526130_avg420_std0.55_random_n14.mtx	68000	68000	28526130	0.6169	217.897	 	0.0178
synthetic_68000_68000_28526140_avg420_std0.64_random_n14.mtx	68000	68000	28526140	0.6169	217.897	 	0.0178
synthetic_68000_68000_28526070_avg420_std0.72_random_n14.mtx	68000	68000	28526070	0.6169	217.896	 	0.0182
synthetic_68000_68000_28525978_avg420_std0.78_random_n14.mtx	68000	68000	28525978	0.6169	217.895	 	0.0186
synthetic_68000_68000_28526029_avg420_std0.84_random_n14.mtx	68000	68000	28526029	0.6169	217.896	 	0.0174
synthetic_68000_68000_28526098_avg420_std0.98_random_n14.mtx	68000	68000	28526098	0.6169	217.896	 	0.0176
synthetic_68000_68000_28526118_avg420_std1.14_random_n14.mtx	68000	68000	28526118	0.6169	217.896	 	0.0177
synthetic_68000_68000_28526240_avg420_std1.32_random_n14.mtx	68000	68000	28526240	0.6169	217.897	 	0.0174
synthetic_68000_68000_28526089_avg420_std1.5_random_n14.mtx	68000	68000	28526089	0.6169	217.896	 	0.0172
synthetic_68000_68000_28526083_avg420_std1.6_random_n14.mtx	68000	68000	28526083	0.6169	217.896	 	0.0172
synthetic_68000_68000_28526009_avg420_std2.25_random_n14.mtx	68000	68000	28526009	0.6169	217.896	 	0.0175
synthetic_68000_68000_28526022_avg420_std2.5_random_n14.mtx	68000	68000	28526022	0.6169	217.896	 	0.0174
synthetic_68000_68000_28526089_avg420_std3_random_n14.mtx	68000	68000	28526089	0.6169	217.896	 	0.0175
synthetic_68000_68000_28526162_avg420_std8_random_n14.mtx	68000	68000	28526162	0.6169	217.897	 	0.0176
synthetic_68000_68000_28526297_avg420_std13_random_n14.mtx	68000	68000	28526297	0.6169	217.898	 	0.019
synthetic_68000_68000_28529769_avg420_std125_random_n14.mtx	68000	68000	28529769	0.617	217.924	 	0.0183
synthetic_83000_83000_18218499_avg220_std0.02_random_n14.mtx	83000	83000	18218499	0.2645	139.313	 	0.0206
synthetic_83000_83000_18218499_avg220_std0.09_random_n14.mtx	83000	83000	18218499	0.2645	139.313	 	0.0201
synthetic_83000_83000_18218499_avg220_std0.2_random_n14.mtx	83000	83000	18218499	0.2645	139.313	 	0.0201
synthetic_83000_83000_18218499_avg220_std0.25_random_n14.mtx	83000	83000	18218499	0.2645	139.313	 	0.0203
synthetic_83000_83000_18218486_avg220_std0.3_random_n14.mtx	83000	83000	18218486	0.2645	139.313	 	0.0203
synthetic_83000_83000_18218429_avg220_std0.39_random_n14.mtx	83000	83000	18218429	0.2645	139.312	 	0.021
synthetic_83000_83000_18218442_avg220_std0.43_random_n14.mtx	83000	83000	18218442	0.2645	139.312	 	0.0204
synthetic_83000_83000_18218588_avg220_std0.55_random_n14.mtx	83000	83000	18218588	0.2645	139.313	 	0.0202
synthetic_83000_83000_18218598_avg220_std0.64_random_n14.mtx	83000	83000	18218598	0.2645	139.313	 	0.0211
