filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1
synthetic_38000_38000_5871008_avg155_std0.84_random_n14.mtx	38000	38000	5871008	0.4066	44.937	 	0.009
synthetic_38000_38000_5871018_avg155_std0.98_random_n14.mtx	38000	38000	5871018	0.4066	44.937	 	0.0106
synthetic_38000_38000_5871022_avg155_std1.14_random_n14.mtx	38000	38000	5871022	0.4066	44.937	 	0.0087
synthetic_38000_38000_5871024_avg155_std1.32_random_n14.mtx	38000	38000	5871024	0.4066	44.937	 	0.0088
synthetic_38000_38000_5870921_avg155_std1.5_random_n14.mtx	38000	38000	5870921	0.4066	44.937	 	0.0089
synthetic_38000_38000_5870927_avg155_std1.6_random_n14.mtx	38000	38000	5870927	0.4066	44.937	 	0.0087
synthetic_38000_38000_5870879_avg155_std2.25_random_n14.mtx	38000	38000	5870879	0.4066	44.936	 	0.0097
synthetic_38000_38000_5870963_avg155_std2.5_random_n14.mtx	38000	38000	5870963	0.4066	44.937	 	0.0103
synthetic_38000_38000_5870922_avg155_std3_random_n14.mtx	38000	38000	5870922	0.4066	44.937	 	0.0097
synthetic_38000_38000_5870724_avg155_std8_random_n14.mtx	38000	38000	5870724	0.4066	44.935	 	0.0099
synthetic_38000_38000_5870509_avg155_std13_random_n14.mtx	38000	38000	5870509	0.4065	44.933	 	0.0095
synthetic_38000_38000_6354605_avg155_std125_random_n14.mtx	38000	38000	6354605	0.4401	48.627	 	0.0107
synthetic_38000_38000_8341037_avg220_std0.02_random_n14.mtx	38000	38000	8341037	0.5776	63.782	 	0.009
synthetic_38000_38000_8341037_avg220_std0.09_random_n14.mtx	38000	38000	8341037	0.5776	63.782	 	0.0089
synthetic_38000_38000_8341037_avg220_std0.2_random_n14.mtx	38000	38000	8341037	0.5776	63.782	 	0.0088
synthetic_38000_38000_8341038_avg220_std0.25_random_n14.mtx	38000	38000	8341038	0.5776	63.782	 	0.0089
synthetic_38000_38000_8341031_avg220_std0.3_random_n14.mtx	38000	38000	8341031	0.5776	63.782	 	0.0117
synthetic_38000_38000_8341000_avg220_std0.39_random_n14.mtx	38000	38000	8341000	0.5776	63.782	 	0.0107
synthetic_38000_38000_8341016_avg220_std0.43_random_n14.mtx	38000	38000	8341016	0.5776	63.782	 	0.0093
synthetic_38000_38000_8341082_avg220_std0.55_random_n14.mtx	38000	38000	8341082	0.5776	63.782	 	0.0092
synthetic_38000_38000_8341092_avg220_std0.64_random_n14.mtx	38000	38000	8341092	0.5776	63.782	 	0.0089
synthetic_38000_38000_8341001_avg220_std0.72_random_n14.mtx	38000	38000	8341001	0.5776	63.782	 	0.0095
synthetic_38000_38000_8340936_avg220_std0.78_random_n14.mtx	38000	38000	8340936	0.5776	63.781	 	0.0096
synthetic_38000_38000_8341008_avg220_std0.84_random_n14.mtx	38000	38000	8341008	0.5776	63.782	 	0.0091
synthetic_38000_38000_8341018_avg220_std0.98_random_n14.mtx	38000	38000	8341018	0.5776	63.782	 	0.0091
synthetic_38000_38000_8341022_avg220_std1.14_random_n14.mtx	38000	38000	8341022	0.5776	63.782	 	0.0088
synthetic_38000_38000_8341024_avg220_std1.32_random_n14.mtx	38000	38000	8341024	0.5776	63.782	 	0.0092
synthetic_38000_38000_8340921_avg220_std1.5_random_n14.mtx	38000	38000	8340921	0.5776	63.781	 	0.0107
synthetic_38000_38000_8340927_avg220_std1.6_random_n14.mtx	38000	38000	8340927	0.5776	63.781	 	0.01
synthetic_38000_38000_8340879_avg220_std2.25_random_n14.mtx	38000	38000	8340879	0.5776	63.781	 	0.0097
synthetic_38000_38000_8340963_avg220_std2.5_random_n14.mtx	38000	38000	8340963	0.5776	63.781	 	0.0089
synthetic_38000_38000_8340922_avg220_std3_random_n14.mtx	38000	38000	8340922	0.5776	63.781	 	0.0088
synthetic_38000_38000_8340724_avg220_std8_random_n14.mtx	38000	38000	8340724	0.5776	63.78	 	0.009
synthetic_38000_38000_8340509_avg220_std13_random_n14.mtx	38000	38000	8340509	0.5776	63.778	 	0.0089
synthetic_47000_47000_4666997_avg3.1_std125_random_n14.mtx	47000	47000	4666997	0.2113	35.786	 	0.0118
synthetic_47000_47000_4668122_avg4_std125_random_n14.mtx	47000	47000	4668122	0.2113	35.794	 	0.0115
synthetic_47000_47000_4668489_avg4.3_std125_random_n14.mtx	47000	47000	4668489	0.2113	35.797	 	0.0145
synthetic_47000_47000_4670602_avg5.6_std125_random_n14.mtx	47000	47000	4670602	0.2114	35.813	 	0.0117
synthetic_47000_47000_4671317_avg6_std125_random_n14.mtx	47000	47000	4671317	0.2115	35.819	 	0.0116
synthetic_47000_47000_4681386_avg10_std125_random_n14.mtx	47000	47000	4681386	0.2119	35.895	 	0.0112
synthetic_47000_47000_4688153_avg12_std125_random_n14.mtx	47000	47000	4688153	0.2122	35.947	 	0.0114
synthetic_47000_47000_4726588_avg20_std125_random_n14.mtx	47000	47000	4726588	0.214	36.24	 	0.0114
synthetic_47000_47000_4739075_avg22_std125_random_n14.mtx	47000	47000	4739075	0.2145	36.336	 	0.0126
synthetic_47000_47000_4891173_avg39_std125_random_n14.mtx	47000	47000	4891173	0.2214	37.496	 	0.0113
synthetic_47000_47000_4964339_avg45_std125_random_n14.mtx	47000	47000	4964339	0.2247	38.054	 	0.0115
synthetic_47000_47000_5033006_avg50_std125_random_n14.mtx	47000	47000	5033006	0.2278	38.578	 	0.0116
synthetic_47000_47000_5108698_avg55_std125_random_n14.mtx	47000	47000	5108698	0.2313	39.156	 	0.0122
synthetic_47000_47000_5279859_avg65_std125_random_n14.mtx	47000	47000	5279859	0.239	40.461	 	0.0113
synthetic_47000_47000_5375190_avg70_std125_random_n14.mtx	47000	47000	5375190	0.2433	41.189	 	0.014
synthetic_47000_47000_5586046_avg80_std125_random_n14.mtx	47000	47000	5586046	0.2529	42.797	 	0.013
synthetic_47000_47000_4911530_avg105_std0.02_random_n14.mtx	47000	47000	4911530	0.2223	37.651	 	0.0115
synthetic_47000_47000_4911530_avg105_std0.09_random_n14.mtx	47000	47000	4911530	0.2223	37.651	 	0.011
synthetic_47000_47000_4911530_avg105_std0.2_random_n14.mtx	47000	47000	4911530	0.2223	37.651	 	0.0115
synthetic_47000_47000_4911531_avg105_std0.25_random_n14.mtx	47000	47000	4911531	0.2223	37.651	 	0.011
synthetic_47000_47000_4911524_avg105_std0.3_random_n14.mtx	47000	47000	4911524	0.2223	37.651	 	0.0108
synthetic_47000_47000_4911484_avg105_std0.39_random_n14.mtx	47000	47000	4911484	0.2223	37.651	 	0.0108
synthetic_47000_47000_4911504_avg105_std0.43_random_n14.mtx	47000	47000	4911504	0.2223	37.651	 	0.0111
synthetic_47000_47000_4911593_avg105_std0.55_random_n14.mtx	47000	47000	4911593	0.2223	37.652	 	0.0115
synthetic_47000_47000_4911579_avg105_std0.64_random_n14.mtx	47000	47000	4911579	0.2223	37.652	 	0.0117
synthetic_47000_47000_4911494_avg105_std0.72_random_n14.mtx	47000	47000	4911494	0.2223	37.651	 	0.0132
synthetic_47000_47000_4911455_avg105_std0.78_random_n14.mtx	47000	47000	4911455	0.2223	37.651	 	0.0122
synthetic_47000_47000_4911523_avg105_std0.84_random_n14.mtx	47000	47000	4911523	0.2223	37.651	 	0.012
synthetic_47000_47000_4911555_avg105_std0.98_random_n14.mtx	47000	47000	4911555	0.2223	37.651	 	0.0111
synthetic_47000_47000_4911511_avg105_std1.14_random_n14.mtx	47000	47000	4911511	0.2223	37.651	 	0.0109
synthetic_47000_47000_4911569_avg105_std1.32_random_n14.mtx	47000	47000	4911569	0.2223	37.652	 	0.011
synthetic_47000_47000_4911454_avg105_std1.5_random_n14.mtx	47000	47000	4911454	0.2223	37.651	 	0.0107
synthetic_47000_47000_4911500_avg105_std1.6_random_n14.mtx	47000	47000	4911500	0.2223	37.651	 	0.011
synthetic_47000_47000_4911376_avg105_std2.25_random_n14.mtx	47000	47000	4911376	0.2223	37.65	 	0.0109
synthetic_47000_47000_4911497_avg105_std2.5_random_n14.mtx	47000	47000	4911497	0.2223	37.651	 	0.0107
synthetic_47000_47000_4911480_avg105_std3_random_n14.mtx	47000	47000	4911480	0.2223	37.651	 	0.0113
synthetic_47000_47000_4911349_avg105_std8_random_n14.mtx	47000	47000	4911349	0.2223	37.65	 	0.0113
synthetic_47000_47000_4911285_avg105_std13_random_n14.mtx	47000	47000	4911285	0.2223	37.649	 	0.0136
synthetic_47000_47000_6217977_avg105_std125_random_n14.mtx	47000	47000	6217977	0.2815	47.619	 	0.0131
synthetic_47000_47000_5616530_avg120_std0.02_random_n14.mtx	47000	47000	5616530	0.2543	43.03	 	0.0144
synthetic_47000_47000_5616530_avg120_std0.09_random_n14.mtx	47000	47000	5616530	0.2543	43.03	 	0.011
synthetic_47000_47000_5616530_avg120_std0.2_random_n14.mtx	47000	47000	5616530	0.2543	43.03	 	0.0109
synthetic_47000_47000_5616531_avg120_std0.25_random_n14.mtx	47000	47000	5616531	0.2543	43.03	 	0.0113
synthetic_47000_47000_5616524_avg120_std0.3_random_n14.mtx	47000	47000	5616524	0.2543	43.03	 	0.014
synthetic_47000_47000_5616484_avg120_std0.39_random_n14.mtx	47000	47000	5616484	0.2543	43.03	 	0.0144
synthetic_47000_47000_5616504_avg120_std0.43_random_n14.mtx	47000	47000	5616504	0.2543	43.03	 	0.0181
synthetic_47000_47000_5616593_avg120_std0.55_random_n14.mtx	47000	47000	5616593	0.2543	43.03	 	0.0132
synthetic_47000_47000_5616579_avg120_std0.64_random_n14.mtx	47000	47000	5616579	0.2543	43.03	 	0.0119
synthetic_47000_47000_5616494_avg120_std0.72_random_n14.mtx	47000	47000	5616494	0.2543	43.03	 	0.0143
synthetic_47000_47000_5616455_avg120_std0.78_random_n14.mtx	47000	47000	5616455	0.2543	43.029	 	0.0129
synthetic_47000_47000_5616523_avg120_std0.84_random_n14.mtx	47000	47000	5616523	0.2543	43.03	 	0.0123
synthetic_47000_47000_5616555_avg120_std0.98_random_n14.mtx	47000	47000	5616555	0.2543	43.03	 	0.0113
synthetic_47000_47000_5616511_avg120_std1.14_random_n14.mtx	47000	47000	5616511	0.2543	43.03	 	0.0114
synthetic_47000_47000_5616569_avg120_std1.32_random_n14.mtx	47000	47000	5616569	0.2543	43.03	 	0.0111
synthetic_47000_47000_5616454_avg120_std1.5_random_n14.mtx	47000	47000	5616454	0.2543	43.029	 	0.0113
synthetic_47000_47000_5616500_avg120_std1.6_random_n14.mtx	47000	47000	5616500	0.2543	43.03	 	0.0118
synthetic_47000_47000_5616376_avg120_std2.25_random_n14.mtx	47000	47000	5616376	0.2542	43.029	 	0.0111
synthetic_47000_47000_5616497_avg120_std2.5_random_n14.mtx	47000	47000	5616497	0.2543	43.03	 	0.0118
synthetic_47000_47000_5616480_avg120_std3_random_n14.mtx	47000	47000	5616480	0.2543	43.03	 	0.0126
synthetic_47000_47000_5616349_avg120_std8_random_n14.mtx	47000	47000	5616349	0.2542	43.029	 	0.012
synthetic_47000_47000_5616285_avg120_std13_random_n14.mtx	47000	47000	5616285	0.2542	43.028	 	0.0111
synthetic_47000_47000_6662044_avg120_std125_random_n14.mtx	47000	47000	6662044	0.3016	51.007	 	0.0127
synthetic_47000_47000_7261530_avg155_std0.02_random_n14.mtx	47000	47000	7261530	0.3287	55.58	 	0.0117
synthetic_47000_47000_7261530_avg155_std0.09_random_n14.mtx	47000	47000	7261530	0.3287	55.58	 	0.0117
synthetic_47000_47000_7261530_avg155_std0.2_random_n14.mtx	47000	47000	7261530	0.3287	55.58	 	0.011
synthetic_47000_47000_7261531_avg155_std0.25_random_n14.mtx	47000	47000	7261531	0.3287	55.58	 	0.012
synthetic_47000_47000_7261524_avg155_std0.3_random_n14.mtx	47000	47000	7261524	0.3287	55.58	 	0.011
synthetic_47000_47000_7261484_avg155_std0.39_random_n14.mtx	47000	47000	7261484	0.3287	55.58	 	0.0109
synthetic_47000_47000_7261504_avg155_std0.43_random_n14.mtx	47000	47000	7261504	0.3287	55.58	 	0.011
synthetic_47000_47000_7261593_avg155_std0.55_random_n14.mtx	47000	47000	7261593	0.3287	55.581	 	0.012
synthetic_47000_47000_7261579_avg155_std0.64_random_n14.mtx	47000	47000	7261579	0.3287	55.581	 	0.0132
synthetic_47000_47000_7261494_avg155_std0.72_random_n14.mtx	47000	47000	7261494	0.3287	55.58	 	0.0119
synthetic_47000_47000_7261455_avg155_std0.78_random_n14.mtx	47000	47000	7261455	0.3287	55.58	 	0.011
synthetic_47000_47000_7261523_avg155_std0.84_random_n14.mtx	47000	47000	7261523	0.3287	55.58	 	0.0108
synthetic_47000_47000_7261555_avg155_std0.98_random_n14.mtx	47000	47000	7261555	0.3287	55.581	 	0.0116
synthetic_47000_47000_7261511_avg155_std1.14_random_n14.mtx	47000	47000	7261511	0.3287	55.58	 	0.0202
synthetic_47000_47000_7261569_avg155_std1.32_random_n14.mtx	47000	47000	7261569	0.3287	55.581	 	0.0139
synthetic_47000_47000_7261454_avg155_std1.5_random_n14.mtx	47000	47000	7261454	0.3287	55.58	 	0.0181
synthetic_47000_47000_7261500_avg155_std1.6_random_n14.mtx	47000	47000	7261500	0.3287	55.58	 	0.0126
synthetic_47000_47000_7261376_avg155_std2.25_random_n14.mtx	47000	47000	7261376	0.3287	55.579	 	0.013
synthetic_47000_47000_7261497_avg155_std2.5_random_n14.mtx	47000	47000	7261497	0.3287	55.58	 	0.0145
synthetic_47000_47000_7261480_avg155_std3_random_n14.mtx	47000	47000	7261480	0.3287	55.58	 	0.0137
synthetic_47000_47000_7261349_avg155_std8_random_n14.mtx	47000	47000	7261349	0.3287	55.579	 	0.0117
synthetic_47000_47000_7261285_avg155_std13_random_n14.mtx	47000	47000	7261285	0.3287	55.579	 	0.0133
synthetic_47000_47000_7860584_avg155_std125_random_n14.mtx	47000	47000	7860584	0.3558	60.151	 	0.0146
synthetic_64000_64000_6338788_avg3.1_std125_random_n14.mtx	64000	64000	6338788	0.1548	48.605	 	0.0155
synthetic_64000_64000_6340216_avg4_std125_random_n14.mtx	64000	64000	6340216	0.1548	48.616	 	0.0154
synthetic_64000_64000_6340661_avg4.3_std125_random_n14.mtx	64000	64000	6340661	0.1548	48.62	 	0.016
synthetic_64000_64000_6343347_avg5.6_std125_random_n14.mtx	64000	64000	6343347	0.1549	48.64	 	0.0161
synthetic_64000_64000_6344323_avg6_std125_random_n14.mtx	64000	64000	6344323	0.1549	48.647	 	0.017
synthetic_64000_64000_6357656_avg10_std125_random_n14.mtx	64000	64000	6357656	0.1552	48.749	 	0.0165
synthetic_64000_64000_6366709_avg12_std125_random_n14.mtx	64000	64000	6366709	0.1554	48.818	 	0.0161
synthetic_64000_64000_6418359_avg20_std125_random_n14.mtx	64000	64000	6418359	0.1567	49.212	 	0.0162
synthetic_64000_64000_6435274_avg22_std125_random_n14.mtx	64000	64000	6435274	0.1571	49.341	 	0.0157
synthetic_64000_64000_6641735_avg39_std125_random_n14.mtx	64000	64000	6641735	0.1622	50.917	 	0.0173
synthetic_64000_64000_6741090_avg45_std125_random_n14.mtx	64000	64000	6741090	0.1646	51.675	 	0.0155
synthetic_64000_64000_6834495_avg50_std125_random_n14.mtx	64000	64000	6834495	0.1669	52.387	 	0.0159
synthetic_64000_64000_6937604_avg55_std125_random_n14.mtx	64000	64000	6937604	0.1694	53.174	 	0.0156
synthetic_64000_64000_7171498_avg65_std125_random_n14.mtx	64000	64000	7171498	0.1751	54.958	 	0.0173
synthetic_64000_64000_4447993_avg70_std0.02_random_n14.mtx	64000	64000	4447993	0.1086	34.18	 	0.0156
synthetic_64000_64000_4447993_avg70_std0.09_random_n14.mtx	64000	64000	4447993	0.1086	34.18	 	0.0161
synthetic_64000_64000_4447993_avg70_std0.2_random_n14.mtx	64000	64000	4447993	0.1086	34.18	 	0.0154
synthetic_64000_64000_4447993_avg70_std0.25_random_n14.mtx	64000	64000	4447993	0.1086	34.18	 	0.0161
synthetic_64000_64000_4447985_avg70_std0.3_random_n14.mtx	64000	64000	4447985	0.1086	34.18	 	0.0152
synthetic_64000_64000_4447933_avg70_std0.39_random_n14.mtx	64000	64000	4447933	0.1086	34.179	 	0.0158
synthetic_64000_64000_4447952_avg70_std0.43_random_n14.mtx	64000	64000	4447952	0.1086	34.179	 	0.0152
synthetic_64000_64000_4448107_avg70_std0.55_random_n14.mtx	64000	64000	4448107	0.1086	34.181	 	0.015
synthetic_64000_64000_4448108_avg70_std0.64_random_n14.mtx	64000	64000	4448108	0.1086	34.181	 	0.0153
synthetic_64000_64000_4448020_avg70_std0.72_random_n14.mtx	64000	64000	4448020	0.1086	34.18	 	0.0155
synthetic_64000_64000_4447921_avg70_std0.78_random_n14.mtx	64000	64000	4447921	0.1086	34.179	 	0.0157
synthetic_64000_64000_4447983_avg70_std0.84_random_n14.mtx	64000	64000	4447983	0.1086	34.18	 	0.0165
synthetic_64000_64000_4448027_avg70_std0.98_random_n14.mtx	64000	64000	4448027	0.1086	34.18	 	0.0153
synthetic_64000_64000_4448016_avg70_std1.14_random_n14.mtx	64000	64000	4448016	0.1086	34.18	 	0.015
synthetic_64000_64000_4448118_avg70_std1.32_random_n14.mtx	64000	64000	4448118	0.1086	34.181	 	0.0151
synthetic_64000_64000_4447944_avg70_std1.5_random_n14.mtx	64000	64000	4447944	0.1086	34.179	 	0.0152
synthetic_64000_64000_4447973_avg70_std1.6_random_n14.mtx	64000	64000	4447973	0.1086	34.179	 	0.015
synthetic_64000_64000_4447847_avg70_std2.25_random_n14.mtx	64000	64000	4447847	0.1086	34.179	 	0.0149
synthetic_64000_64000_4447877_avg70_std2.5_random_n14.mtx	64000	64000	4447877	0.1086	34.179	 	0.0148
synthetic_64000_64000_4447865_avg70_std3_random_n14.mtx	64000	64000	4447865	0.1086	34.179	 	0.0149
synthetic_64000_64000_4447578_avg70_std8_random_n14.mtx	64000	64000	4447578	0.1086	34.176	 	0.0151
synthetic_64000_64000_4447404_avg70_std13_random_n14.mtx	64000	64000	4447404	0.1086	34.175	 	0.0149
synthetic_64000_64000_7302051_avg70_std125_random_n14.mtx	64000	64000	7302051	0.1783	55.954	 	0.0164
synthetic_64000_64000_5087993_avg80_std0.02_random_n14.mtx	64000	64000	5087993	0.1242	39.062	 	0.0157
synthetic_64000_64000_5087993_avg80_std0.09_random_n14.mtx	64000	64000	5087993	0.1242	39.062	 	0.0158
synthetic_64000_64000_5087993_avg80_std0.2_random_n14.mtx	64000	64000	5087993	0.1242	39.062	 	0.0151
synthetic_64000_64000_5087993_avg80_std0.25_random_n14.mtx	64000	64000	5087993	0.1242	39.062	 	0.015
synthetic_64000_64000_5087985_avg80_std0.3_random_n14.mtx	64000	64000	5087985	0.1242	39.062	 	0.0155
synthetic_64000_64000_5087933_avg80_std0.39_random_n14.mtx	64000	64000	5087933	0.1242	39.062	 	0.0149
synthetic_64000_64000_5087952_avg80_std0.43_random_n14.mtx	64000	64000	5087952	0.1242	39.062	 	0.0148
synthetic_64000_64000_5088107_avg80_std0.55_random_n14.mtx	64000	64000	5088107	0.1242	39.063	 	0.0155
synthetic_64000_64000_5088108_avg80_std0.64_random_n14.mtx	64000	64000	5088108	0.1242	39.063	 	0.016
synthetic_64000_64000_5088020_avg80_std0.72_random_n14.mtx	64000	64000	5088020	0.1242	39.063	 	0.0149
synthetic_64000_64000_5087921_avg80_std0.78_random_n14.mtx	64000	64000	5087921	0.1242	39.062	 	0.0149
synthetic_64000_64000_5087983_avg80_std0.84_random_n14.mtx	64000	64000	5087983	0.1242	39.062	 	0.015
synthetic_64000_64000_5088027_avg80_std0.98_random_n14.mtx	64000	64000	5088027	0.1242	39.063	 	0.0163
synthetic_64000_64000_5088016_avg80_std1.14_random_n14.mtx	64000	64000	5088016	0.1242	39.063	 	0.0161
synthetic_64000_64000_5088118_avg80_std1.32_random_n14.mtx	64000	64000	5088118	0.1242	39.063	 	0.0175
synthetic_64000_64000_5087944_avg80_std1.5_random_n14.mtx	64000	64000	5087944	0.1242	39.062	 	0.0153
synthetic_64000_64000_5087973_avg80_std1.6_random_n14.mtx	64000	64000	5087973	0.1242	39.062	 	0.0151
synthetic_64000_64000_5087847_avg80_std2.25_random_n14.mtx	64000	64000	5087847	0.1242	39.061	 	0.0177
synthetic_64000_64000_5087877_avg80_std2.5_random_n14.mtx	64000	64000	5087877	0.1242	39.062	 	0.0163
synthetic_64000_64000_5087865_avg80_std3_random_n14.mtx	64000	64000	5087865	0.1242	39.061	 	0.0155
synthetic_64000_64000_5087578_avg80_std8_random_n14.mtx	64000	64000	5087578	0.1242	39.059	 	0.0163
