filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1
synthetic_4000_4000_10398010_avg2600_std0.02_random_n14.mtx	4000	4000	10398010	64.9876	79.346	 	0.0013
synthetic_4000_4000_10398010_avg2600_std0.09_random_n14.mtx	4000	4000	10398010	64.9876	79.346	 	0.0019
synthetic_4000_4000_10398010_avg2600_std0.2_random_n14.mtx	4000	4000	10398010	64.9876	79.346	 	0.0019
synthetic_4000_4000_10398010_avg2600_std0.25_random_n14.mtx	4000	4000	10398010	64.9876	79.346	 	0.0015
synthetic_4000_4000_10398008_avg2600_std0.3_random_n14.mtx	4000	4000	10398008	64.9876	79.346	 	0.0019
synthetic_4000_4000_10398008_avg2600_std0.39_random_n14.mtx	4000	4000	10398008	64.9876	79.346	 	0.0018
synthetic_4000_4000_10398005_avg2600_std0.43_random_n14.mtx	4000	4000	10398005	64.9875	79.346	 	0.0019
synthetic_4000_4000_10397994_avg2600_std0.55_random_n14.mtx	4000	4000	10397994	64.9875	79.346	 	0.0011
synthetic_4000_4000_10398007_avg2600_std0.64_random_n14.mtx	4000	4000	10398007	64.9875	79.346	 	0.0024
synthetic_4000_4000_10397997_avg2600_std0.72_random_n14.mtx	4000	4000	10397997	64.9875	79.346	 	0.0012
synthetic_4000_4000_10398008_avg2600_std0.78_random_n14.mtx	4000	4000	10398008	64.9876	79.346	 	0.0016
synthetic_4000_4000_10397997_avg2600_std0.84_random_n14.mtx	4000	4000	10397997	64.9875	79.346	 	0.0021
synthetic_4000_4000_10397970_avg2600_std0.98_random_n14.mtx	4000	4000	10397970	64.9873	79.345	 	0.0019
synthetic_4000_4000_10397978_avg2600_std1.14_random_n14.mtx	4000	4000	10397978	64.9874	79.346	 	0.0021
synthetic_4000_4000_10397984_avg2600_std1.32_random_n14.mtx	4000	4000	10397984	64.9874	79.346	 	0.0012
synthetic_4000_4000_10397960_avg2600_std1.5_random_n14.mtx	4000	4000	10397960	64.9872	79.345	 	0.0021
synthetic_4000_4000_10397943_avg2600_std1.6_random_n14.mtx	4000	4000	10397943	64.9871	79.345	 	0.0036
synthetic_4000_4000_10397950_avg2600_std2.25_random_n14.mtx	4000	4000	10397950	64.9872	79.345	 	0.0018
synthetic_4000_4000_10397912_avg2600_std2.5_random_n14.mtx	4000	4000	10397912	64.9869	79.345	 	0.0019
synthetic_4000_4000_10397918_avg2600_std3_random_n14.mtx	4000	4000	10397918	64.987	79.345	 	0.0017
synthetic_4000_4000_10397735_avg2600_std8_random_n14.mtx	4000	4000	10397735	64.9858	79.344	 	0.0019
synthetic_4000_4000_10397565_avg2600_std13_random_n14.mtx	4000	4000	10397565	64.9848	79.342	 	0.0014
synthetic_4000_4000_10393877_avg2600_std125_random_n14.mtx	4000	4000	10393877	64.9617	79.314	 	0.0015
synthetic_21000_21000_8809547_avg420_std0.02_random_n14.mtx	21000	21000	8809547	1.9976	67.292	 	0.0068
synthetic_21000_21000_8809547_avg420_std0.09_random_n14.mtx	21000	21000	8809547	1.9976	67.292	 	0.0055
synthetic_21000_21000_8809547_avg420_std0.2_random_n14.mtx	21000	21000	8809547	1.9976	67.292	 	0.0075
synthetic_21000_21000_8809548_avg420_std0.25_random_n14.mtx	21000	21000	8809548	1.9976	67.292	 	0.0061
synthetic_21000_21000_8809542_avg420_std0.3_random_n14.mtx	21000	21000	8809542	1.9976	67.292	 	0.0054
synthetic_21000_21000_8809540_avg420_std0.39_random_n14.mtx	21000	21000	8809540	1.9976	67.292	 	0.0068
synthetic_21000_21000_8809541_avg420_std0.43_random_n14.mtx	21000	21000	8809541	1.9976	67.292	 	0.0055
synthetic_21000_21000_8809570_avg420_std0.55_random_n14.mtx	21000	21000	8809570	1.9976	67.292	 	0.0062
synthetic_21000_21000_8809570_avg420_std0.64_random_n14.mtx	21000	21000	8809570	1.9976	67.292	 	0.007
synthetic_21000_21000_8809526_avg420_std0.72_random_n14.mtx	21000	21000	8809526	1.9976	67.291	 	0.0058
synthetic_21000_21000_8809556_avg420_std0.78_random_n14.mtx	21000	21000	8809556	1.9976	67.292	 	0.0069
synthetic_21000_21000_8809579_avg420_std0.84_random_n14.mtx	21000	21000	8809579	1.9976	67.292	 	0.0056
synthetic_21000_21000_8809642_avg420_std0.98_random_n14.mtx	21000	21000	8809642	1.9977	67.292	 	0.0062
synthetic_21000_21000_8809598_avg420_std1.14_random_n14.mtx	21000	21000	8809598	1.9976	67.292	 	0.0057
