filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1
synthetic_4000_4000_878010_avg220_std0.2_random_n14.mtx	4000	4000	878010	5.4876	6.714	 	0.0023
synthetic_4000_4000_878010_avg220_std0.25_random_n14.mtx	4000	4000	878010	5.4876	6.714	 	0.0015
synthetic_4000_4000_878008_avg220_std0.3_random_n14.mtx	4000	4000	878008	5.4876	6.714	 	0.0013
synthetic_4000_4000_878008_avg220_std0.39_random_n14.mtx	4000	4000	878008	5.4876	6.714	 	0.0011
synthetic_4000_4000_878005_avg220_std0.43_random_n14.mtx	4000	4000	878005	5.4875	6.714	 	0.0018
synthetic_4000_4000_877994_avg220_std0.55_random_n14.mtx	4000	4000	877994	5.4875	6.714	 	0.0019
synthetic_4000_4000_878007_avg220_std0.64_random_n14.mtx	4000	4000	878007	5.4875	6.714	 	0.002
synthetic_4000_4000_877997_avg220_std0.72_random_n14.mtx	4000	4000	877997	5.4875	6.714	 	0.0013
synthetic_4000_4000_878008_avg220_std0.78_random_n14.mtx	4000	4000	878008	5.4876	6.714	 	0.0019
synthetic_4000_4000_877997_avg220_std0.84_random_n14.mtx	4000	4000	877997	5.4875	6.714	 	0.0046
synthetic_4000_4000_877970_avg220_std0.98_random_n14.mtx	4000	4000	877970	5.4873	6.714	 	0.0016
synthetic_4000_4000_877978_avg220_std1.14_random_n14.mtx	4000	4000	877978	5.4874	6.714	 	0.0014
synthetic_4000_4000_877984_avg220_std1.32_random_n14.mtx	4000	4000	877984	5.4874	6.714	 	0.0014
synthetic_4000_4000_877960_avg220_std1.5_random_n14.mtx	4000	4000	877960	5.4872	6.714	 	0.0024
synthetic_4000_4000_877943_avg220_std1.6_random_n14.mtx	4000	4000	877943	5.4871	6.713	 	0.0014
synthetic_4000_4000_877950_avg220_std2.25_random_n14.mtx	4000	4000	877950	5.4872	6.713	 	0.0019
synthetic_4000_4000_877912_avg220_std2.5_random_n14.mtx	4000	4000	877912	5.487	6.713	 	0.0014
synthetic_4000_4000_877918_avg220_std3_random_n14.mtx	4000	4000	877918	5.487	6.713	 	0.0019
synthetic_4000_4000_877735_avg220_std8_random_n14.mtx	4000	4000	877735	5.4858	6.712	 	0.002
synthetic_4000_4000_877565_avg220_std13_random_n14.mtx	4000	4000	877565	5.4848	6.711	 	0.0019
synthetic_4000_4000_892879_avg220_std125_random_n14.mtx	4000	4000	892879	5.5805	6.827	 	0.0017
synthetic_21000_21000_808547_avg39_std0.02_random_n14.mtx	21000	21000	808547	0.1833	6.249	 	0.0053
synthetic_21000_21000_808547_avg39_std0.09_random_n14.mtx	21000	21000	808547	0.1833	6.249	 	0.0051
synthetic_21000_21000_808547_avg39_std0.2_random_n14.mtx	21000	21000	808547	0.1833	6.249	 	0.0049
synthetic_21000_21000_808548_avg39_std0.25_random_n14.mtx	21000	21000	808548	0.1833	6.249	 	0.005
synthetic_21000_21000_808542_avg39_std0.3_random_n14.mtx	21000	21000	808542	0.1833	6.249	 	0.0058
synthetic_21000_21000_808540_avg39_std0.39_random_n14.mtx	21000	21000	808540	0.1833	6.249	 	0.0051
synthetic_21000_21000_808541_avg39_std0.43_random_n14.mtx	21000	21000	808541	0.1833	6.249	 	0.0048
synthetic_21000_21000_808570_avg39_std0.55_random_n14.mtx	21000	21000	808570	0.1833	6.249	 	0.0048
synthetic_21000_21000_808570_avg39_std0.64_random_n14.mtx	21000	21000	808570	0.1833	6.249	 	0.005
synthetic_21000_21000_808526_avg39_std0.72_random_n14.mtx	21000	21000	808526	0.1833	6.249	 	0.0051
synthetic_21000_21000_808556_avg39_std0.78_random_n14.mtx	21000	21000	808556	0.1833	6.249	 	0.0051
synthetic_21000_21000_808579_avg39_std0.84_random_n14.mtx	21000	21000	808579	0.1834	6.249	 	0.0051
synthetic_21000_21000_808642_avg39_std0.98_random_n14.mtx	21000	21000	808642	0.1834	6.25	 	0.0055
synthetic_21000_21000_808598_avg39_std1.14_random_n14.mtx	21000	21000	808598	0.1834	6.249	 	0.0051
synthetic_21000_21000_808519_avg39_std1.32_random_n14.mtx	21000	21000	808519	0.1833	6.249	 	0.0052
synthetic_21000_21000_808518_avg39_std1.5_random_n14.mtx	21000	21000	808518	0.1833	6.249	 	0.0053
synthetic_21000_21000_808545_avg39_std1.6_random_n14.mtx	21000	21000	808545	0.1833	6.249	 	0.0055
synthetic_21000_21000_808569_avg39_std2.25_random_n14.mtx	21000	21000	808569	0.1833	6.249	 	0.006
synthetic_21000_21000_808618_avg39_std2.5_random_n14.mtx	21000	21000	808618	0.1834	6.249	 	0.0071
synthetic_21000_21000_808680_avg39_std3_random_n14.mtx	21000	21000	808680	0.1834	6.25	 	0.0064
synthetic_21000_21000_808874_avg39_std8_random_n14.mtx	21000	21000	808874	0.1834	6.251	 	0.0051
synthetic_21000_21000_809247_avg39_std13_random_n14.mtx	21000	21000	809247	0.1835	6.254	 	0.0051
synthetic_21000_21000_934547_avg45_std0.02_random_n14.mtx	21000	21000	934547	0.2119	7.21	 	0.005
synthetic_21000_21000_934547_avg45_std0.09_random_n14.mtx	21000	21000	934547	0.2119	7.21	 	0.0052
synthetic_21000_21000_934547_avg45_std0.2_random_n14.mtx	21000	21000	934547	0.2119	7.21	 	0.0052
synthetic_21000_21000_934548_avg45_std0.25_random_n14.mtx	21000	21000	934548	0.2119	7.21	 	0.005
synthetic_21000_21000_934542_avg45_std0.3_random_n14.mtx	21000	21000	934542	0.2119	7.21	 	0.005
synthetic_21000_21000_934540_avg45_std0.39_random_n14.mtx	21000	21000	934540	0.2119	7.21	 	0.005
synthetic_21000_21000_934541_avg45_std0.43_random_n14.mtx	21000	21000	934541	0.2119	7.21	 	0.0051
synthetic_21000_21000_934570_avg45_std0.55_random_n14.mtx	21000	21000	934570	0.2119	7.21	 	0.0049
synthetic_21000_21000_934570_avg45_std0.64_random_n14.mtx	21000	21000	934570	0.2119	7.21	 	0.0056
synthetic_21000_21000_934526_avg45_std0.72_random_n14.mtx	21000	21000	934526	0.2119	7.21	 	0.0064
synthetic_21000_21000_934556_avg45_std0.78_random_n14.mtx	21000	21000	934556	0.2119	7.21	 	0.0054
synthetic_21000_21000_934579_avg45_std0.84_random_n14.mtx	21000	21000	934579	0.2119	7.21	 	0.0059
synthetic_21000_21000_934642_avg45_std0.98_random_n14.mtx	21000	21000	934642	0.2119	7.211	 	0.0069
synthetic_21000_21000_934598_avg45_std1.14_random_n14.mtx	21000	21000	934598	0.2119	7.211	 	0.0054
synthetic_21000_21000_934519_avg45_std1.32_random_n14.mtx	21000	21000	934519	0.2119	7.21	 	0.0069
synthetic_21000_21000_934518_avg45_std1.5_random_n14.mtx	21000	21000	934518	0.2119	7.21	 	0.0057
synthetic_21000_21000_934545_avg45_std1.6_random_n14.mtx	21000	21000	934545	0.2119	7.21	 	0.0065
synthetic_21000_21000_934569_avg45_std2.25_random_n14.mtx	21000	21000	934569	0.2119	7.21	 	0.0066
synthetic_21000_21000_934618_avg45_std2.5_random_n14.mtx	21000	21000	934618	0.2119	7.211	 	0.005
synthetic_21000_21000_934680_avg45_std3_random_n14.mtx	21000	21000	934680	0.2119	7.211	 	0.0049
synthetic_21000_21000_934874_avg45_std8_random_n14.mtx	21000	21000	934874	0.212	7.213	 	0.0054
synthetic_21000_21000_935056_avg45_std13_random_n14.mtx	21000	21000	935056	0.212	7.214	 	0.0051
synthetic_38000_38000_531505_avg12_std13_random_n14.mtx	38000	38000	531505	0.0368	4.2	 	0.0089
synthetic_38000_38000_741037_avg20_std0.02_random_n14.mtx	38000	38000	741037	0.0513	5.799	 	0.009
synthetic_38000_38000_741037_avg20_std0.09_random_n14.mtx	38000	38000	741037	0.0513	5.799	 	0.0101
synthetic_38000_38000_741037_avg20_std0.2_random_n14.mtx	38000	38000	741037	0.0513	5.799	 	0.0089
synthetic_38000_38000_741038_avg20_std0.25_random_n14.mtx	38000	38000	741038	0.0513	5.799	 	0.0088
synthetic_38000_38000_741031_avg20_std0.3_random_n14.mtx	38000	38000	741031	0.0513	5.799	 	0.0097
synthetic_38000_38000_741000_avg20_std0.39_random_n14.mtx	38000	38000	741000	0.0513	5.798	 	0.0088
synthetic_38000_38000_741016_avg20_std0.43_random_n14.mtx	38000	38000	741016	0.0513	5.798	 	0.0089
synthetic_38000_38000_741082_avg20_std0.55_random_n14.mtx	38000	38000	741082	0.0513	5.799	 	0.0089
synthetic_38000_38000_741092_avg20_std0.64_random_n14.mtx	38000	38000	741092	0.0513	5.799	 	0.0088
synthetic_38000_38000_741001_avg20_std0.72_random_n14.mtx	38000	38000	741001	0.0513	5.798	 	0.0092
synthetic_38000_38000_740936_avg20_std0.78_random_n14.mtx	38000	38000	740936	0.0513	5.798	 	0.0089
synthetic_38000_38000_741008_avg20_std0.84_random_n14.mtx	38000	38000	741008	0.0513	5.798	 	0.0088
synthetic_38000_38000_741018_avg20_std0.98_random_n14.mtx	38000	38000	741018	0.0513	5.798	 	0.0091
synthetic_38000_38000_741022_avg20_std1.14_random_n14.mtx	38000	38000	741022	0.0513	5.799	 	0.0087
synthetic_38000_38000_741024_avg20_std1.32_random_n14.mtx	38000	38000	741024	0.0513	5.799	 	0.0088
synthetic_38000_38000_740921_avg20_std1.5_random_n14.mtx	38000	38000	740921	0.0513	5.798	 	0.0087
synthetic_38000_38000_740927_avg20_std1.6_random_n14.mtx	38000	38000	740927	0.0513	5.798	 	0.0087
synthetic_38000_38000_740879_avg20_std2.25_random_n14.mtx	38000	38000	740879	0.0513	5.797	 	0.0088
synthetic_38000_38000_740963_avg20_std2.5_random_n14.mtx	38000	38000	740963	0.0513	5.798	 	0.0088
synthetic_38000_38000_740922_avg20_std3_random_n14.mtx	38000	38000	740922	0.0513	5.798	 	0.0086
synthetic_38000_38000_742101_avg20_std8_random_n14.mtx	38000	38000	742101	0.0514	5.807	 	0.0087
synthetic_38000_38000_767036_avg20_std13_random_n14.mtx	38000	38000	767036	0.0531	5.997	 	0.0098
synthetic_38000_38000_817037_avg22_std0.02_random_n14.mtx	38000	38000	817037	0.0566	6.378	 	0.0101
synthetic_38000_38000_817037_avg22_std0.09_random_n14.mtx	38000	38000	817037	0.0566	6.378	 	0.0091
synthetic_38000_38000_817037_avg22_std0.2_random_n14.mtx	38000	38000	817037	0.0566	6.378	 	0.0089
synthetic_38000_38000_817038_avg22_std0.25_random_n14.mtx	38000	38000	817038	0.0566	6.378	 	0.0089
synthetic_38000_38000_817031_avg22_std0.3_random_n14.mtx	38000	38000	817031	0.0566	6.378	 	0.0087
synthetic_38000_38000_817000_avg22_std0.39_random_n14.mtx	38000	38000	817000	0.0566	6.378	 	0.0091
synthetic_38000_38000_817016_avg22_std0.43_random_n14.mtx	38000	38000	817016	0.0566	6.378	 	0.0088
synthetic_38000_38000_817082_avg22_std0.55_random_n14.mtx	38000	38000	817082	0.0566	6.379	 	0.0087
synthetic_38000_38000_817092_avg22_std0.64_random_n14.mtx	38000	38000	817092	0.0566	6.379	 	0.0088
synthetic_38000_38000_817001_avg22_std0.72_random_n14.mtx	38000	38000	817001	0.0566	6.378	 	0.0087
synthetic_38000_38000_816936_avg22_std0.78_random_n14.mtx	38000	38000	816936	0.0566	6.378	 	0.0096
synthetic_38000_38000_817008_avg22_std0.84_random_n14.mtx	38000	38000	817008	0.0566	6.378	 	0.0121
synthetic_38000_38000_817018_avg22_std0.98_random_n14.mtx	38000	38000	817018	0.0566	6.378	 	0.0105
synthetic_38000_38000_817022_avg22_std1.14_random_n14.mtx	38000	38000	817022	0.0566	6.378	 	0.0096
synthetic_38000_38000_817024_avg22_std1.32_random_n14.mtx	38000	38000	817024	0.0566	6.378	 	0.0106
synthetic_38000_38000_816921_avg22_std1.5_random_n14.mtx	38000	38000	816921	0.0566	6.378	 	0.0096
synthetic_38000_38000_816927_avg22_std1.6_random_n14.mtx	38000	38000	816927	0.0566	6.378	 	0.0093
synthetic_38000_38000_816879_avg22_std2.25_random_n14.mtx	38000	38000	816879	0.0566	6.377	 	0.0101
synthetic_38000_38000_816963_avg22_std2.5_random_n14.mtx	38000	38000	816963	0.0566	6.378	 	0.0097
synthetic_38000_38000_816922_avg22_std3_random_n14.mtx	38000	38000	816922	0.0566	6.378	 	0.01
synthetic_38000_38000_817336_avg22_std8_random_n14.mtx	38000	38000	817336	0.0566	6.381	 	0.0097
synthetic_38000_38000_835148_avg22_std13_random_n14.mtx	38000	38000	835148	0.0578	6.517	 	0.0096
synthetic_47000_47000_508528_avg5.6_std13_random_n14.mtx	47000	47000	508528	0.023	4.059	 	0.0112
synthetic_47000_47000_515039_avg6_std13_random_n14.mtx	47000	47000	515039	0.0233	4.109	 	0.0117
synthetic_47000_47000_600890_avg10_std13_random_n14.mtx	47000	47000	600890	0.0272	4.764	 	0.0111
synthetic_47000_47000_540530_avg12_std0.02_random_n14.mtx	47000	47000	540530	0.0245	4.303	 	0.012
synthetic_47000_47000_540530_avg12_std0.09_random_n14.mtx	47000	47000	540530	0.0245	4.303	 	0.0113
synthetic_47000_47000_540530_avg12_std0.2_random_n14.mtx	47000	47000	540530	0.0245	4.303	 	0.0114
synthetic_47000_47000_540531_avg12_std0.25_random_n14.mtx	47000	47000	540531	0.0245	4.303	 	0.0111
synthetic_47000_47000_540524_avg12_std0.3_random_n14.mtx	47000	47000	540524	0.0245	4.303	 	0.011
synthetic_47000_47000_540484_avg12_std0.39_random_n14.mtx	47000	47000	540484	0.0245	4.303	 	0.0117
synthetic_47000_47000_540504_avg12_std0.43_random_n14.mtx	47000	47000	540504	0.0245	4.303	 	0.0109
synthetic_47000_47000_540593_avg12_std0.55_random_n14.mtx	47000	47000	540593	0.0245	4.304	 	0.0111
synthetic_47000_47000_540579_avg12_std0.64_random_n14.mtx	47000	47000	540579	0.0245	4.304	 	0.0109
synthetic_47000_47000_540494_avg12_std0.72_random_n14.mtx	47000	47000	540494	0.0245	4.303	 	0.0111
synthetic_47000_47000_540455_avg12_std0.78_random_n14.mtx	47000	47000	540455	0.0245	4.303	 	0.0111
synthetic_47000_47000_540523_avg12_std0.84_random_n14.mtx	47000	47000	540523	0.0245	4.303	 	0.0109
synthetic_47000_47000_540555_avg12_std0.98_random_n14.mtx	47000	47000	540555	0.0245	4.303	 	0.0109
synthetic_47000_47000_540511_avg12_std1.14_random_n14.mtx	47000	47000	540511	0.0245	4.303	 	0.0109
synthetic_47000_47000_540569_avg12_std1.32_random_n14.mtx	47000	47000	540569	0.0245	4.304	 	0.0108
synthetic_47000_47000_540454_avg12_std1.5_random_n14.mtx	47000	47000	540454	0.0245	4.303	 	0.0107
synthetic_47000_47000_540500_avg12_std1.6_random_n14.mtx	47000	47000	540500	0.0245	4.303	 	0.0121
synthetic_47000_47000_540376_avg12_std2.25_random_n14.mtx	47000	47000	540376	0.0245	4.302	 	0.013
synthetic_47000_47000_540497_avg12_std2.5_random_n14.mtx	47000	47000	540497	0.0245	4.303	 	0.0114
synthetic_47000_47000_540480_avg12_std3_random_n14.mtx	47000	47000	540480	0.0245	4.303	 	0.011
synthetic_47000_47000_562276_avg12_std8_random_n14.mtx	47000	47000	562276	0.0255	4.469	 	0.0111
synthetic_47000_47000_657250_avg12_std13_random_n14.mtx	47000	47000	657250	0.0298	5.194	 	0.011
synthetic_47000_47000_916530_avg20_std0.02_random_n14.mtx	47000	47000	916530	0.0415	7.172	 	0.0107
synthetic_47000_47000_916530_avg20_std0.09_random_n14.mtx	47000	47000	916530	0.0415	7.172	 	0.0109
synthetic_47000_47000_916530_avg20_std0.2_random_n14.mtx	47000	47000	916530	0.0415	7.172	 	0.0113
synthetic_47000_47000_916531_avg20_std0.25_random_n14.mtx	47000	47000	916531	0.0415	7.172	 	0.0111
synthetic_47000_47000_916524_avg20_std0.3_random_n14.mtx	47000	47000	916524	0.0415	7.172	 	0.0108
synthetic_47000_47000_916484_avg20_std0.39_random_n14.mtx	47000	47000	916484	0.0415	7.172	 	0.0108
synthetic_47000_47000_916504_avg20_std0.43_random_n14.mtx	47000	47000	916504	0.0415	7.172	 	0.0113
synthetic_47000_47000_916593_avg20_std0.55_random_n14.mtx	47000	47000	916593	0.0415	7.172	 	0.011
synthetic_47000_47000_916579_avg20_std0.64_random_n14.mtx	47000	47000	916579	0.0415	7.172	 	0.0128
synthetic_47000_47000_916494_avg20_std0.72_random_n14.mtx	47000	47000	916494	0.0415	7.172	 	0.0112
synthetic_47000_47000_916455_avg20_std0.78_random_n14.mtx	47000	47000	916455	0.0415	7.171	 	0.0118
synthetic_47000_47000_916523_avg20_std0.84_random_n14.mtx	47000	47000	916523	0.0415	7.172	 	0.0128
synthetic_47000_47000_916555_avg20_std0.98_random_n14.mtx	47000	47000	916555	0.0415	7.172	 	0.0114
synthetic_47000_47000_916511_avg20_std1.14_random_n14.mtx	47000	47000	916511	0.0415	7.172	 	0.0109
synthetic_47000_47000_916569_avg20_std1.32_random_n14.mtx	47000	47000	916569	0.0415	7.172	 	0.0108
synthetic_47000_47000_916454_avg20_std1.5_random_n14.mtx	47000	47000	916454	0.0415	7.171	 	0.0108
synthetic_47000_47000_916500_avg20_std1.6_random_n14.mtx	47000	47000	916500	0.0415	7.172	 	0.0107
synthetic_47000_47000_916376_avg20_std2.25_random_n14.mtx	47000	47000	916376	0.0415	7.171	 	0.0116
synthetic_47000_47000_916497_avg20_std2.5_random_n14.mtx	47000	47000	916497	0.0415	7.172	 	0.0108
synthetic_47000_47000_916480_avg20_std3_random_n14.mtx	47000	47000	916480	0.0415	7.171	 	0.0114
synthetic_47000_47000_918026_avg20_std8_random_n14.mtx	47000	47000	918026	0.0416	7.183	 	0.011
synthetic_47000_47000_948853_avg20_std13_random_n14.mtx	47000	47000	948853	0.043	7.418	 	0.0111
synthetic_47000_47000_1010530_avg22_std0.02_random_n14.mtx	47000	47000	1010530	0.0457	7.889	 	0.0108
synthetic_47000_47000_1010530_avg22_std0.09_random_n14.mtx	47000	47000	1010530	0.0457	7.889	 	0.0109
synthetic_47000_47000_1010530_avg22_std0.2_random_n14.mtx	47000	47000	1010530	0.0457	7.889	 	0.0108
synthetic_47000_47000_1010531_avg22_std0.25_random_n14.mtx	47000	47000	1010531	0.0457	7.889	 	0.0109
synthetic_47000_47000_1010524_avg22_std0.3_random_n14.mtx	47000	47000	1010524	0.0457	7.889	 	0.0113
synthetic_47000_47000_1010484_avg22_std0.39_random_n14.mtx	47000	47000	1010484	0.0457	7.889	 	0.012
synthetic_47000_47000_1010504_avg22_std0.43_random_n14.mtx	47000	47000	1010504	0.0457	7.889	 	0.0124
synthetic_47000_47000_1010593_avg22_std0.55_random_n14.mtx	47000	47000	1010593	0.0457	7.89	 	0.0133
synthetic_47000_47000_1010579_avg22_std0.64_random_n14.mtx	47000	47000	1010579	0.0457	7.889	 	0.0111
synthetic_47000_47000_1010494_avg22_std0.72_random_n14.mtx	47000	47000	1010494	0.0457	7.889	 	0.011
synthetic_47000_47000_1010455_avg22_std0.78_random_n14.mtx	47000	47000	1010455	0.0457	7.888	 	0.0111
synthetic_47000_47000_1010523_avg22_std0.84_random_n14.mtx	47000	47000	1010523	0.0457	7.889	 	0.0109
synthetic_47000_47000_1010555_avg22_std0.98_random_n14.mtx	47000	47000	1010555	0.0457	7.889	 	0.011
synthetic_47000_47000_1010511_avg22_std1.14_random_n14.mtx	47000	47000	1010511	0.0457	7.889	 	0.0118
synthetic_47000_47000_1010569_avg22_std1.32_random_n14.mtx	47000	47000	1010569	0.0457	7.889	 	0.0108
synthetic_47000_47000_1010454_avg22_std1.5_random_n14.mtx	47000	47000	1010454	0.0457	7.888	 	0.011
synthetic_47000_47000_1010500_avg22_std1.6_random_n14.mtx	47000	47000	1010500	0.0457	7.889	 	0.011
synthetic_47000_47000_1010376_avg22_std2.25_random_n14.mtx	47000	47000	1010376	0.0457	7.888	 	0.0109
synthetic_47000_47000_1010497_avg22_std2.5_random_n14.mtx	47000	47000	1010497	0.0457	7.889	 	0.0109
synthetic_47000_47000_1010480_avg22_std3_random_n14.mtx	47000	47000	1010480	0.0457	7.889	 	0.0109
synthetic_47000_47000_1011101_avg22_std8_random_n14.mtx	47000	47000	1011101	0.0458	7.893	 	0.0108
synthetic_64000_64000_649359_avg3.1_std13_random_n14.mtx	64000	64000	649359	0.0159	5.198	 	0.0153
synthetic_64000_64000_661507_avg4_std13_random_n14.mtx	64000	64000	661507	0.0162	5.291	 	0.0153
synthetic_64000_64000_666379_avg4.3_std13_random_n14.mtx	64000	64000	666379	0.0163	5.328	 	0.0157
synthetic_64000_64000_690520_avg5.6_std13_random_n14.mtx	64000	64000	690520	0.0169	5.512	 	0.0154
synthetic_64000_64000_699350_avg6_std13_random_n14.mtx	64000	64000	699350	0.0171	5.58	 	0.0152
synthetic_64000_64000_607993_avg10_std0.02_random_n14.mtx	64000	64000	607993	0.0148	4.883	 	0.016
synthetic_64000_64000_607993_avg10_std0.09_random_n14.mtx	64000	64000	607993	0.0148	4.883	 	0.0153
synthetic_64000_64000_607993_avg10_std0.2_random_n14.mtx	64000	64000	607993	0.0148	4.883	 	0.0161
synthetic_64000_64000_607993_avg10_std0.25_random_n14.mtx	64000	64000	607993	0.0148	4.883	 	0.0157
synthetic_64000_64000_607985_avg10_std0.3_random_n14.mtx	64000	64000	607985	0.0148	4.883	 	0.0154
synthetic_64000_64000_607933_avg10_std0.39_random_n14.mtx	64000	64000	607933	0.0148	4.882	 	0.0154
synthetic_64000_64000_607952_avg10_std0.43_random_n14.mtx	64000	64000	607952	0.0148	4.882	 	0.0151
synthetic_64000_64000_608107_avg10_std0.55_random_n14.mtx	64000	64000	608107	0.0148	4.884	 	0.0157
synthetic_64000_64000_608108_avg10_std0.64_random_n14.mtx	64000	64000	608108	0.0148	4.884	 	0.0152
synthetic_64000_64000_608020_avg10_std0.72_random_n14.mtx	64000	64000	608020	0.0148	4.883	 	0.0151
synthetic_64000_64000_607921_avg10_std0.78_random_n14.mtx	64000	64000	607921	0.0148	4.882	 	0.0154
synthetic_64000_64000_607983_avg10_std0.84_random_n14.mtx	64000	64000	607983	0.0148	4.883	 	0.0152
synthetic_64000_64000_608027_avg10_std0.98_random_n14.mtx	64000	64000	608027	0.0148	4.883	 	0.0166
synthetic_64000_64000_608016_avg10_std1.14_random_n14.mtx	64000	64000	608016	0.0148	4.883	 	0.0186
synthetic_64000_64000_608118_avg10_std1.32_random_n14.mtx	64000	64000	608118	0.0148	4.884	 	0.015
synthetic_64000_64000_607944_avg10_std1.5_random_n14.mtx	64000	64000	607944	0.0148	4.882	 	0.0148
synthetic_64000_64000_607973_avg10_std1.6_random_n14.mtx	64000	64000	607973	0.0148	4.883	 	0.0149
synthetic_64000_64000_607847_avg10_std2.25_random_n14.mtx	64000	64000	607847	0.0148	4.882	 	0.0146
synthetic_64000_64000_607878_avg10_std2.5_random_n14.mtx	64000	64000	607878	0.0148	4.882	 	0.0149
synthetic_64000_64000_607913_avg10_std3_random_n14.mtx	64000	64000	607913	0.0148	4.882	 	0.0147
synthetic_64000_64000_658646_avg10_std8_random_n14.mtx	64000	64000	658646	0.0161	5.269	 	0.0152
synthetic_64000_64000_816691_avg10_std13_random_n14.mtx	64000	64000	816691	0.0199	6.475	 	0.0152
synthetic_64000_64000_735993_avg12_std0.02_random_n14.mtx	64000	64000	735993	0.018	5.859	 	0.0148
synthetic_64000_64000_735993_avg12_std0.09_random_n14.mtx	64000	64000	735993	0.018	5.859	 	0.0155
synthetic_64000_64000_735993_avg12_std0.2_random_n14.mtx	64000	64000	735993	0.018	5.859	 	0.0159
synthetic_64000_64000_735993_avg12_std0.25_random_n14.mtx	64000	64000	735993	0.018	5.859	 	0.0183
synthetic_64000_64000_735985_avg12_std0.3_random_n14.mtx	64000	64000	735985	0.018	5.859	 	0.0158
synthetic_64000_64000_735933_avg12_std0.39_random_n14.mtx	64000	64000	735933	0.018	5.859	 	0.0158
synthetic_64000_64000_735952_avg12_std0.43_random_n14.mtx	64000	64000	735952	0.018	5.859	 	0.015
synthetic_64000_64000_736107_avg12_std0.55_random_n14.mtx	64000	64000	736107	0.018	5.86	 	0.0147
synthetic_64000_64000_736108_avg12_std0.64_random_n14.mtx	64000	64000	736108	0.018	5.86	 	0.0148
synthetic_64000_64000_736020_avg12_std0.72_random_n14.mtx	64000	64000	736020	0.018	5.86	 	0.0148
synthetic_64000_64000_735921_avg12_std0.78_random_n14.mtx	64000	64000	735921	0.018	5.859	 	0.0148
synthetic_64000_64000_735983_avg12_std0.84_random_n14.mtx	64000	64000	735983	0.018	5.859	 	0.0155
synthetic_64000_64000_736027_avg12_std0.98_random_n14.mtx	64000	64000	736027	0.018	5.86	 	0.0153
