filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1	time2
artificial_4000_4000_405026_mu_3.1_std_125_random_s14_n.mtx	4000	4000	405026	2.5314	4.65	 	0.0027	0
artificial_4000_4000_405166_mu_4_std_125_random_s14_n.mtx	4000	4000	405166	2.5323	4.652	 	0.0021	0
artificial_4000_4000_405229_mu_4.3_std_125_random_s14_n.mtx	4000	4000	405229	2.5327	4.653	 	0.0023	0
artificial_4000_4000_405430_mu_5.6_std_125_random_s14_n.mtx	4000	4000	405430	2.5339	4.655	 	0.0023	0
artificial_4000_4000_405496_mu_6_std_125_random_s14_n.mtx	4000	4000	405496	2.5344	4.656	 	0.0021	0
artificial_4000_4000_406377_mu_10_std_125_random_s14_n.mtx	4000	4000	406377	2.5399	4.666	 	0.0022	0
artificial_4000_4000_406918_mu_12_std_125_random_s14_n.mtx	4000	4000	406918	2.5432	4.672	 	0.002	0
artificial_4000_4000_409960_mu_20_std_125_random_s14_n.mtx	4000	4000	409960	2.5622	4.707	 	0.0021	0
artificial_4000_4000_410978_mu_22_std_125_random_s14_n.mtx	4000	4000	410978	2.5686	4.719	 	0.0022	0
artificial_4000_4000_423501_mu_39_std_125_random_s14_n.mtx	4000	4000	423501	2.6469	4.862	 	0.0021	0
artificial_4000_4000_429589_mu_45_std_125_random_s14_n.mtx	4000	4000	429589	2.6849	4.932	 	0.0021	0
artificial_4000_4000_435175_mu_50_std_125_random_s14_n.mtx	4000	4000	435175	2.7198	4.995	 	0.0023	0
artificial_4000_4000_441362_mu_55_std_125_random_s14_n.mtx	4000	4000	441362	2.7585	5.066	 	0.0022	0
artificial_4000_4000_455563_mu_65_std_125_random_s14_n.mtx	4000	4000	455563	2.8473	5.229	 	0.002	0
artificial_4000_4000_463431_mu_70_std_125_random_s14_n.mtx	4000	4000	463431	2.8964	5.319	 	0.0021	0
artificial_4000_4000_480767_mu_80_std_125_random_s14_n.mtx	4000	4000	480767	3.0048	5.517	 	0.002	0
artificial_4000_4000_418010_mu_105_std_0.02_random_s14_n.mtx	4000	4000	418010	2.6126	4.799	 	0.0025	0
artificial_4000_4000_418010_mu_105_std_0.09_random_s14_n.mtx	4000	4000	418010	2.6126	4.799	 	0.0029	0
artificial_4000_4000_418010_mu_105_std_0.2_random_s14_n.mtx	4000	4000	418010	2.6126	4.799	 	0.0028	0
artificial_4000_4000_418010_mu_105_std_0.25_random_s14_n.mtx	4000	4000	418010	2.6126	4.799	 	0.0027	0
artificial_4000_4000_418008_mu_105_std_0.3_random_s14_n.mtx	4000	4000	418008	2.6126	4.799	 	0.0028	0
artificial_4000_4000_418008_mu_105_std_0.39_random_s14_n.mtx	4000	4000	418008	2.6126	4.799	 	0.0023	0
artificial_4000_4000_418005_mu_105_std_0.43_random_s14_n.mtx	4000	4000	418005	2.6125	4.799	 	0.0027	0
artificial_4000_4000_417994_mu_105_std_0.55_random_s14_n.mtx	4000	4000	417994	2.6125	4.799	 	0.0027	0
artificial_4000_4000_418007_mu_105_std_0.64_random_s14_n.mtx	4000	4000	418007	2.6125	4.799	 	0.0025	0
artificial_4000_4000_417997_mu_105_std_0.72_random_s14_n.mtx	4000	4000	417997	2.6125	4.799	 	0.0024	0
artificial_4000_4000_418008_mu_105_std_0.78_random_s14_n.mtx	4000	4000	418008	2.6126	4.799	 	0.0026	0
artificial_4000_4000_417997_mu_105_std_0.84_random_s14_n.mtx	4000	4000	417997	2.6125	4.799	 	0.0025	0
artificial_4000_4000_417970_mu_105_std_0.98_random_s14_n.mtx	4000	4000	417970	2.6123	4.799	 	0.0027	0
artificial_4000_4000_417978_mu_105_std_1.14_random_s14_n.mtx	4000	4000	417978	2.6124	4.799	 	0.0026	0
artificial_4000_4000_417984_mu_105_std_1.32_random_s14_n.mtx	4000	4000	417984	2.6124	4.799	 	0.0021	0
artificial_4000_4000_417960_mu_105_std_1.5_random_s14_n.mtx	4000	4000	417960	2.6122	4.798	 	0.0026	0
artificial_4000_4000_417943_mu_105_std_1.6_random_s14_n.mtx	4000	4000	417943	2.6121	4.798	 	0.0023	0
artificial_4000_4000_417950_mu_105_std_2.25_random_s14_n.mtx	4000	4000	417950	2.6122	4.798	 	0.0026	0
artificial_4000_4000_417912_mu_105_std_2.5_random_s14_n.mtx	4000	4000	417912	2.612	4.798	 	0.0025	0
artificial_4000_4000_417918_mu_105_std_3_random_s14_n.mtx	4000	4000	417918	2.612	4.798	 	0.0027	0
artificial_4000_4000_417735_mu_105_std_8_random_s14_n.mtx	4000	4000	417735	2.6108	4.796	 	0.0024	0
artificial_4000_4000_417565_mu_105_std_13_random_s14_n.mtx	4000	4000	417565	2.6098	4.794	 	0.0026	0
artificial_4000_4000_532966_mu_105_std_125_random_s14_n.mtx	4000	4000	532966	3.331	6.115	 	0.0028	0
artificial_4000_4000_478010_mu_120_std_0.02_random_s14_n.mtx	4000	4000	478010	2.9876	5.486	 	0.0022	0
artificial_4000_4000_478010_mu_120_std_0.09_random_s14_n.mtx	4000	4000	478010	2.9876	5.486	 	0.0021	0
artificial_4000_4000_478010_mu_120_std_0.2_random_s14_n.mtx	4000	4000	478010	2.9876	5.486	 	0.004	0
artificial_4000_4000_478010_mu_120_std_0.25_random_s14_n.mtx	4000	4000	478010	2.9876	5.486	 	0.0027	0
artificial_4000_4000_478008_mu_120_std_0.3_random_s14_n.mtx	4000	4000	478008	2.9875	5.486	 	0.0023	0
artificial_4000_4000_478008_mu_120_std_0.39_random_s14_n.mtx	4000	4000	478008	2.9875	5.486	 	0.0024	0
artificial_4000_4000_478005_mu_120_std_0.43_random_s14_n.mtx	4000	4000	478005	2.9875	5.486	 	0.0021	0
artificial_4000_4000_477994_mu_120_std_0.55_random_s14_n.mtx	4000	4000	477994	2.9875	5.485	 	0.0025	0
artificial_4000_4000_478007_mu_120_std_0.64_random_s14_n.mtx	4000	4000	478007	2.9875	5.486	 	0.0027	0
artificial_4000_4000_477997_mu_120_std_0.72_random_s14_n.mtx	4000	4000	477997	2.9875	5.486	 	0.0024	0
artificial_4000_4000_478008_mu_120_std_0.78_random_s14_n.mtx	4000	4000	478008	2.9875	5.486	 	0.0026	0
artificial_4000_4000_477997_mu_120_std_0.84_random_s14_n.mtx	4000	4000	477997	2.9875	5.486	 	0.0022	0
artificial_4000_4000_477970_mu_120_std_0.98_random_s14_n.mtx	4000	4000	477970	2.9873	5.485	 	0.0023	0
artificial_4000_4000_477978_mu_120_std_1.14_random_s14_n.mtx	4000	4000	477978	2.9874	5.485	 	0.0043	0
artificial_4000_4000_477984_mu_120_std_1.32_random_s14_n.mtx	4000	4000	477984	2.9874	5.485	 	0.0022	0
artificial_4000_4000_477960_mu_120_std_1.5_random_s14_n.mtx	4000	4000	477960	2.9872	5.485	 	0.0027	0
artificial_4000_4000_477943_mu_120_std_1.6_random_s14_n.mtx	4000	4000	477943	2.9871	5.485	 	0.0029	0
artificial_4000_4000_477950_mu_120_std_2.25_random_s14_n.mtx	4000	4000	477950	2.9872	5.485	 	0.0028	0
artificial_4000_4000_477912_mu_120_std_2.5_random_s14_n.mtx	4000	4000	477912	2.987	5.485	 	0.0027	0
artificial_4000_4000_477918_mu_120_std_3_random_s14_n.mtx	4000	4000	477918	2.987	5.485	 	0.0028	0
artificial_4000_4000_477735_mu_120_std_8_random_s14_n.mtx	4000	4000	477735	2.9858	5.483	 	0.0033	0
artificial_4000_4000_477565_mu_120_std_13_random_s14_n.mtx	4000	4000	477565	2.9848	5.481	 	0.0026	0
artificial_4000_4000_569837_mu_120_std_125_random_s14_n.mtx	4000	4000	569837	3.5615	6.537	 	0.0024	0
artificial_4000_4000_618010_mu_155_std_0.02_random_s14_n.mtx	4000	4000	618010	3.8626	7.088	 	0.0024	0
artificial_4000_4000_618010_mu_155_std_0.09_random_s14_n.mtx	4000	4000	618010	3.8626	7.088	 	0.0024	0
artificial_4000_4000_618010_mu_155_std_0.2_random_s14_n.mtx	4000	4000	618010	3.8626	7.088	 	0.0022	0
artificial_4000_4000_618010_mu_155_std_0.25_random_s14_n.mtx	4000	4000	618010	3.8626	7.088	 	0.0024	0
