filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1	time2
artificial_38000_38000_98780978_mu_2600_std_0.02_random_s14_g.mtx	38000	38000	98780978	6.8408	1130.604	 	0.0206	1
artificial_38000_38000_98780978_mu_2600_std_0.09_random_s14_g.mtx	38000	38000	98780978	6.8408	1130.604	 	0.0209	1
artificial_38000_38000_98780978_mu_2600_std_0.2_random_s14_g.mtx	38000	38000	98780978	6.8408	1130.604	 	0.0202	1
artificial_38000_38000_98780978_mu_2600_std_0.25_random_s14_g.mtx	38000	38000	98780978	6.8408	1130.604	 	0.0205	1
artificial_38000_38000_98780975_mu_2600_std_0.3_random_s14_g.mtx	38000	38000	98780975	6.8408	1130.604	 	0.0201	1
artificial_38000_38000_98780956_mu_2600_std_0.39_random_s14_g.mtx	38000	38000	98780956	6.8408	1130.603	 	0.0202	1
artificial_38000_38000_98780944_mu_2600_std_0.43_random_s14_g.mtx	38000	38000	98780944	6.8408	1130.603	 	0.0201	1
artificial_38000_38000_98781015_mu_2600_std_0.55_random_s14_g.mtx	38000	38000	98781015	6.8408	1130.604	 	0.0199	1
artificial_38000_38000_98780965_mu_2600_std_0.64_random_s14_g.mtx	38000	38000	98780965	6.8408	1130.603	 	0.0202	1
artificial_38000_38000_98780894_mu_2600_std_0.72_random_s14_g.mtx	38000	38000	98780894	6.8408	1130.603	 	0.0204	1
artificial_38000_38000_98780876_mu_2600_std_0.78_random_s14_g.mtx	38000	38000	98780876	6.8408	1130.602	 	0.0202	1
artificial_38000_38000_98780883_mu_2600_std_0.84_random_s14_g.mtx	38000	38000	98780883	6.8408	1130.602	 	0.0205	1
artificial_38000_38000_98780988_mu_2600_std_0.98_random_s14_g.mtx	38000	38000	98780988	6.8408	1130.604	 	0.0203	1
artificial_38000_38000_98781004_mu_2600_std_1.14_random_s14_g.mtx	38000	38000	98781004	6.8408	1130.604	 	0.0202	1
artificial_38000_38000_98781028_mu_2600_std_1.32_random_s14_g.mtx	38000	38000	98781028	6.8408	1130.604	 	0.0199	1
artificial_38000_38000_98780964_mu_2600_std_1.5_random_s14_g.mtx	38000	38000	98780964	6.8408	1130.603	 	0.0203	1
artificial_38000_38000_98780955_mu_2600_std_1.6_random_s14_g.mtx	38000	38000	98780955	6.8408	1130.603	 	0.0198	1
artificial_38000_38000_98780866_mu_2600_std_2.25_random_s14_g.mtx	38000	38000	98780866	6.8408	1130.602	 	0.0196	1
artificial_38000_38000_98780827_mu_2600_std_2.5_random_s14_g.mtx	38000	38000	98780827	6.8408	1130.602	 	0.02	1
artificial_38000_38000_98780867_mu_2600_std_3_random_s14_g.mtx	38000	38000	98780867	6.8408	1130.602	 	0.0202	1
artificial_38000_38000_98780666_mu_2600_std_8_random_s14_g.mtx	38000	38000	98780666	6.8408	1130.6	 	0.0205	1
artificial_38000_38000_98780463_mu_2600_std_13_random_s14_g.mtx	38000	38000	98780463	6.8408	1130.598	 	0.0205	1
artificial_38000_38000_98775776_mu_2600_std_125_random_s14_g.mtx	38000	38000	98775776	6.8404	1130.544	 	0.0208	1
artificial_47000_47000_122176464_mu_2600_std_0.02_random_s14_g.mtx	47000	47000	122176464	5.5308	1398.378	 	0.0244	1
artificial_47000_47000_122176464_mu_2600_std_0.09_random_s14_g.mtx	47000	47000	122176464	5.5308	1398.378	 	0.0251	1
artificial_47000_47000_122176464_mu_2600_std_0.2_random_s14_g.mtx	47000	47000	122176464	5.5308	1398.378	 	0.025	1
artificial_47000_47000_122176464_mu_2600_std_0.25_random_s14_g.mtx	47000	47000	122176464	5.5308	1398.378	 	0.0249	1
artificial_47000_47000_122176460_mu_2600_std_0.3_random_s14_g.mtx	47000	47000	122176460	5.5308	1398.378	 	0.0249	1
artificial_47000_47000_122176437_mu_2600_std_0.39_random_s14_g.mtx	47000	47000	122176437	5.5308	1398.378	 	0.025	1
artificial_47000_47000_122176426_mu_2600_std_0.43_random_s14_g.mtx	47000	47000	122176426	5.5308	1398.378	 	0.0251	1
artificial_47000_47000_122176485_mu_2600_std_0.55_random_s14_g.mtx	47000	47000	122176485	5.5309	1398.378	 	0.0252	1
artificial_47000_47000_122176460_mu_2600_std_0.64_random_s14_g.mtx	47000	47000	122176460	5.5308	1398.378	 	0.0241	1
artificial_47000_47000_122176369_mu_2600_std_0.72_random_s14_g.mtx	47000	47000	122176369	5.5308	1398.377	 	0.0252	1
artificial_47000_47000_122176330_mu_2600_std_0.78_random_s14_g.mtx	47000	47000	122176330	5.5308	1398.376	 	0.0251	1
artificial_47000_47000_122176303_mu_2600_std_0.84_random_s14_g.mtx	47000	47000	122176303	5.5308	1398.376	 	0.0248	1
artificial_47000_47000_122176416_mu_2600_std_0.98_random_s14_g.mtx	47000	47000	122176416	5.5308	1398.377	 	0.0248	1
artificial_47000_47000_122176447_mu_2600_std_1.14_random_s14_g.mtx	47000	47000	122176447	5.5308	1398.378	 	0.0252	1
artificial_47000_47000_122176460_mu_2600_std_1.32_random_s14_g.mtx	47000	47000	122176460	5.5308	1398.378	 	0.025	1
artificial_47000_47000_122176370_mu_2600_std_1.5_random_s14_g.mtx	47000	47000	122176370	5.5308	1398.377	 	0.0251	1
artificial_47000_47000_122176322_mu_2600_std_1.6_random_s14_g.mtx	47000	47000	122176322	5.5308	1398.376	 	0.0248	1
artificial_47000_47000_122176270_mu_2600_std_2.25_random_s14_g.mtx	47000	47000	122176270	5.5308	1398.376	 	0.025	1
artificial_47000_47000_122176159_mu_2600_std_2.5_random_s14_g.mtx	47000	47000	122176159	5.5308	1398.374	 	0.0256	1
artificial_47000_47000_122176252_mu_2600_std_3_random_s14_g.mtx	47000	47000	122176252	5.5308	1398.376	 	0.0245	1
artificial_47000_47000_122175795_mu_2600_std_8_random_s14_g.mtx	47000	47000	122175795	5.5308	1398.37	 	0.0243	1
artificial_47000_47000_122175367_mu_2600_std_13_random_s14_g.mtx	47000	47000	122175367	5.5308	1398.365	 	0.0256	1
artificial_47000_47000_122165117_mu_2600_std_125_random_s14_g.mtx	47000	47000	122165117	5.5303	1398.248	 	0.0252	1
artificial_64000_64000_166367995_mu_2600_std_0.02_random_s14_g.mtx	64000	64000	166367995	4.0617	1904.175	 	0.0338	1
artificial_64000_64000_166367995_mu_2600_std_0.09_random_s14_g.mtx	64000	64000	166367995	4.0617	1904.175	 	0.034	1
artificial_64000_64000_166367995_mu_2600_std_0.2_random_s14_g.mtx	64000	64000	166367995	4.0617	1904.175	 	0.0345	1
artificial_64000_64000_166367994_mu_2600_std_0.25_random_s14_g.mtx	64000	64000	166367994	4.0617	1904.175	 	0.0336	1
artificial_64000_64000_166367993_mu_2600_std_0.3_random_s14_g.mtx	64000	64000	166367993	4.0617	1904.175	 	0.0335	1
artificial_64000_64000_166367968_mu_2600_std_0.39_random_s14_g.mtx	64000	64000	166367968	4.0617	1904.174	 	0.0342	1
artificial_64000_64000_166367953_mu_2600_std_0.43_random_s14_g.mtx	64000	64000	166367953	4.0617	1904.174	 	0.0336	1
artificial_64000_64000_166367989_mu_2600_std_0.55_random_s14_g.mtx	64000	64000	166367989	4.0617	1904.175	 	0.034	1
artificial_64000_64000_166368016_mu_2600_std_0.64_random_s14_g.mtx	64000	64000	166368016	4.0617	1904.175	 	0.0351	1
artificial_64000_64000_166367901_mu_2600_std_0.72_random_s14_g.mtx	64000	64000	166367901	4.0617	1904.174	 	0.0358	1
artificial_64000_64000_166367878_mu_2600_std_0.78_random_s14_g.mtx	64000	64000	166367878	4.0617	1904.173	 	0.0343	1
artificial_64000_64000_166367859_mu_2600_std_0.84_random_s14_g.mtx	64000	64000	166367859	4.0617	1904.173	 	0.0343	1
artificial_64000_64000_166368033_mu_2600_std_0.98_random_s14_g.mtx	64000	64000	166368033	4.0617	1904.175	 	0.0351	1
artificial_64000_64000_166368045_mu_2600_std_1.14_random_s14_g.mtx	64000	64000	166368045	4.0617	1904.175	 	0.0358	1
artificial_64000_64000_166368096_mu_2600_std_1.32_random_s14_g.mtx	64000	64000	166368096	4.0617	1904.176	 	0.035	1
artificial_64000_64000_166367964_mu_2600_std_1.5_random_s14_g.mtx	64000	64000	166367964	4.0617	1904.174	 	0.0337	1
artificial_64000_64000_166367915_mu_2600_std_1.6_random_s14_g.mtx	64000	64000	166367915	4.0617	1904.174	 	0.0342	1
artificial_64000_64000_166367911_mu_2600_std_2.25_random_s14_g.mtx	64000	64000	166367911	4.0617	1904.174	 	0.0341	1
artificial_64000_64000_166367918_mu_2600_std_2.5_random_s14_g.mtx	64000	64000	166367918	4.0617	1904.174	 	0.0336	1
artificial_64000_64000_166368021_mu_2600_std_3_random_s14_g.mtx	64000	64000	166368021	4.0617	1904.175	 	0.034	1
artificial_64000_64000_166368079_mu_2600_std_8_random_s14_g.mtx	64000	64000	166368079	4.0617	1904.176	 	0.0354	1
artificial_64000_64000_166368040_mu_2600_std_13_random_s14_g.mtx	64000	64000	166368040	4.0617	1904.175	 	0.0338	1
artificial_64000_64000_166368546_mu_2600_std_125_random_s14_g.mtx	64000	64000	166368546	4.0617	1904.181	 	0.0337	1
artificial_68000_68000_176765954_mu_2600_std_0.02_random_s14_g.mtx	68000	68000	176765954	3.8228	2023.185	 	0.0363	1
artificial_68000_68000_176765953_mu_2600_std_0.09_random_s14_g.mtx	68000	68000	176765953	3.8228	2023.185	 	0.0368	1
artificial_68000_68000_176765953_mu_2600_std_0.2_random_s14_g.mtx	68000	68000	176765953	3.8228	2023.185	 	0.037	1
