filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1	time2
artificial_38000_38000_15940978_mu_420_std_0.02_random_s14_g.mtx	38000	38000	15940978	1.1039	182.575	 	0.0194	1
artificial_38000_38000_15940978_mu_420_std_0.09_random_s14_g.mtx	38000	38000	15940978	1.1039	182.575	 	0.0202	1
artificial_38000_38000_15940978_mu_420_std_0.2_random_s14_g.mtx	38000	38000	15940978	1.1039	182.575	 	0.0196	1
artificial_38000_38000_15940978_mu_420_std_0.25_random_s14_g.mtx	38000	38000	15940978	1.1039	182.575	 	0.0203	1
artificial_38000_38000_15940975_mu_420_std_0.3_random_s14_g.mtx	38000	38000	15940975	1.1039	182.575	 	0.0202	1
artificial_38000_38000_15940956_mu_420_std_0.39_random_s14_g.mtx	38000	38000	15940956	1.1039	182.575	 	0.02	1
artificial_38000_38000_15940944_mu_420_std_0.43_random_s14_g.mtx	38000	38000	15940944	1.1039	182.575	 	0.0202	1
artificial_38000_38000_15941016_mu_420_std_0.55_random_s14_g.mtx	38000	38000	15941016	1.1039	182.575	 	0.0203	1
artificial_38000_38000_15940964_mu_420_std_0.64_random_s14_g.mtx	38000	38000	15940964	1.1039	182.575	 	0.02	1
artificial_38000_38000_15940898_mu_420_std_0.72_random_s14_g.mtx	38000	38000	15940898	1.1039	182.574	 	0.0203	1
artificial_38000_38000_15940876_mu_420_std_0.78_random_s14_g.mtx	38000	38000	15940876	1.1039	182.574	 	0.02	1
artificial_38000_38000_15940885_mu_420_std_0.84_random_s14_g.mtx	38000	38000	15940885	1.1039	182.574	 	0.0199	1
artificial_38000_38000_15940996_mu_420_std_0.98_random_s14_g.mtx	38000	38000	15940996	1.1039	182.575	 	0.02	1
artificial_38000_38000_15941012_mu_420_std_1.14_random_s14_g.mtx	38000	38000	15941012	1.1039	182.575	 	0.0213	1
artificial_38000_38000_15941028_mu_420_std_1.32_random_s14_g.mtx	38000	38000	15941028	1.1039	182.576	 	0.0203	1
artificial_38000_38000_15940969_mu_420_std_1.5_random_s14_g.mtx	38000	38000	15940969	1.1039	182.575	 	0.0208	1
artificial_38000_38000_15940958_mu_420_std_1.6_random_s14_g.mtx	38000	38000	15940958	1.1039	182.575	 	0.0202	1
artificial_38000_38000_15940867_mu_420_std_2.25_random_s14_g.mtx	38000	38000	15940867	1.1039	182.574	 	0.0201	1
artificial_38000_38000_15940830_mu_420_std_2.5_random_s14_g.mtx	38000	38000	15940830	1.1039	182.573	 	0.0205	1
artificial_38000_38000_15940879_mu_420_std_3_random_s14_g.mtx	38000	38000	15940879	1.1039	182.574	 	0.0201	1
artificial_38000_38000_15940591_mu_420_std_8_random_s14_g.mtx	38000	38000	15940591	1.1039	182.571	 	0.0196	1
artificial_38000_38000_15940384_mu_420_std_13_random_s14_g.mtx	38000	38000	15940384	1.1039	182.568	 	0.0203	1
artificial_38000_38000_15935933_mu_420_std_125_random_s14_g.mtx	38000	38000	15935933	1.1036	182.517	 	0.0204	1
artificial_47000_47000_19716464_mu_420_std_0.02_random_s14_g.mtx	47000	47000	19716464	0.8926	225.816	 	0.0251	1
artificial_47000_47000_19716464_mu_420_std_0.09_random_s14_g.mtx	47000	47000	19716464	0.8926	225.816	 	0.0251	1
artificial_47000_47000_19716464_mu_420_std_0.2_random_s14_g.mtx	47000	47000	19716464	0.8926	225.816	 	0.0256	1
artificial_47000_47000_19716464_mu_420_std_0.25_random_s14_g.mtx	47000	47000	19716464	0.8926	225.816	 	0.0254	1
artificial_47000_47000_19716460_mu_420_std_0.3_random_s14_g.mtx	47000	47000	19716460	0.8926	225.816	 	0.0249	1
artificial_47000_47000_19716438_mu_420_std_0.39_random_s14_g.mtx	47000	47000	19716438	0.8926	225.816	 	0.0251	1
artificial_47000_47000_19716427_mu_420_std_0.43_random_s14_g.mtx	47000	47000	19716427	0.8925	225.816	 	0.0251	1
artificial_47000_47000_19716486_mu_420_std_0.55_random_s14_g.mtx	47000	47000	19716486	0.8926	225.817	 	0.0249	1
artificial_47000_47000_19716460_mu_420_std_0.64_random_s14_g.mtx	47000	47000	19716460	0.8926	225.816	 	0.0251	1
artificial_47000_47000_19716376_mu_420_std_0.72_random_s14_g.mtx	47000	47000	19716376	0.8925	225.815	 	0.0245	1
artificial_47000_47000_19716332_mu_420_std_0.78_random_s14_g.mtx	47000	47000	19716332	0.8925	225.815	 	0.0246	1
artificial_47000_47000_19716310_mu_420_std_0.84_random_s14_g.mtx	47000	47000	19716310	0.8925	225.815	 	0.0253	1
artificial_47000_47000_19716427_mu_420_std_0.98_random_s14_g.mtx	47000	47000	19716427	0.8925	225.816	 	0.0251	1
artificial_47000_47000_19716453_mu_420_std_1.14_random_s14_g.mtx	47000	47000	19716453	0.8926	225.816	 	0.0252	1
artificial_47000_47000_19716454_mu_420_std_1.32_random_s14_g.mtx	47000	47000	19716454	0.8926	225.816	 	0.0247	1
artificial_47000_47000_19716378_mu_420_std_1.5_random_s14_g.mtx	47000	47000	19716378	0.8925	225.815	 	0.0242	1
artificial_47000_47000_19716326_mu_420_std_1.6_random_s14_g.mtx	47000	47000	19716326	0.8925	225.815	 	0.0251	1
artificial_47000_47000_19716261_mu_420_std_2.25_random_s14_g.mtx	47000	47000	19716261	0.8925	225.814	 	0.0258	1
artificial_47000_47000_19716163_mu_420_std_2.5_random_s14_g.mtx	47000	47000	19716163	0.8925	225.813	 	0.0251	1
artificial_47000_47000_19716273_mu_420_std_3_random_s14_g.mtx	47000	47000	19716273	0.8925	225.814	 	0.0268	1
artificial_47000_47000_19715729_mu_420_std_8_random_s14_g.mtx	47000	47000	19715729	0.8925	225.808	 	0.0259	1
artificial_47000_47000_19715286_mu_420_std_13_random_s14_g.mtx	47000	47000	19715286	0.8925	225.803	 	0.0257	1
artificial_47000_47000_19707342_mu_420_std_125_random_s14_g.mtx	47000	47000	19707342	0.8921	225.712	 	0.0247	1
artificial_64000_64000_14047995_mu_220_std_0.02_random_s14_g.mtx	64000	64000	14047995	0.343	161.011	 	0.0339	1
artificial_64000_64000_14047994_mu_220_std_0.09_random_s14_g.mtx	64000	64000	14047994	0.343	161.011	 	0.0338	1
artificial_64000_64000_14047991_mu_220_std_0.2_random_s14_g.mtx	64000	64000	14047991	0.343	161.011	 	0.0332	1
artificial_64000_64000_14047989_mu_220_std_0.25_random_s14_g.mtx	64000	64000	14047989	0.343	161.011	 	0.0336	1
artificial_64000_64000_14047986_mu_220_std_0.3_random_s14_g.mtx	64000	64000	14047986	0.343	161.011	 	0.0335	1
artificial_64000_64000_14047962_mu_220_std_0.39_random_s14_g.mtx	64000	64000	14047962	0.343	161.01	 	0.0335	1
artificial_64000_64000_14047948_mu_220_std_0.43_random_s14_g.mtx	64000	64000	14047948	0.343	161.01	 	0.0338	1
artificial_64000_64000_14047995_mu_220_std_0.55_random_s14_g.mtx	64000	64000	14047995	0.343	161.011	 	0.0336	1
artificial_64000_64000_14048013_mu_220_std_0.64_random_s14_g.mtx	64000	64000	14048013	0.343	161.011	 	0.0336	1
artificial_64000_64000_14047910_mu_220_std_0.72_random_s14_g.mtx	64000	64000	14047910	0.343	161.01	 	0.0334	1
artificial_64000_64000_14047884_mu_220_std_0.78_random_s14_g.mtx	64000	64000	14047884	0.343	161.009	 	0.0334	1
artificial_64000_64000_14047864_mu_220_std_0.84_random_s14_g.mtx	64000	64000	14047864	0.343	161.009	 	0.0333	1
artificial_64000_64000_14048040_mu_220_std_0.98_random_s14_g.mtx	64000	64000	14048040	0.343	161.011	 	0.0337	1
artificial_64000_64000_14048041_mu_220_std_1.14_random_s14_g.mtx	64000	64000	14048041	0.343	161.011	 	0.0342	1
artificial_64000_64000_14048099_mu_220_std_1.32_random_s14_g.mtx	64000	64000	14048099	0.343	161.012	 	0.0342	1
artificial_64000_64000_14047972_mu_220_std_1.5_random_s14_g.mtx	64000	64000	14047972	0.343	161.01	 	0.0336	1
artificial_64000_64000_14047915_mu_220_std_1.6_random_s14_g.mtx	64000	64000	14047915	0.343	161.01	 	0.0326	1
artificial_64000_64000_14047911_mu_220_std_2.25_random_s14_g.mtx	64000	64000	14047911	0.343	161.01	 	0.0326	1
artificial_64000_64000_14047907_mu_220_std_2.5_random_s14_g.mtx	64000	64000	14047907	0.343	161.01	 	0.034	1
artificial_64000_64000_14048012_mu_220_std_3_random_s14_g.mtx	64000	64000	14048012	0.343	161.011	 	0.0335	1
artificial_64000_64000_14047952_mu_220_std_8_random_s14_g.mtx	64000	64000	14047952	0.343	161.01	 	0.0338	1
artificial_64000_64000_14047938_mu_220_std_13_random_s14_g.mtx	64000	64000	14047938	0.343	161.01	 	0.0329	1
artificial_64000_64000_14054497_mu_220_std_125_random_s14_g.mtx	64000	64000	14054497	0.3431	161.085	 	0.0345	1
artificial_68000_68000_14925953_mu_220_std_0.02_random_s14_g.mtx	68000	68000	14925953	0.3228	171.073	 	0.0349	1
artificial_68000_68000_14925952_mu_220_std_0.09_random_s14_g.mtx	68000	68000	14925952	0.3228	171.073	 	0.0353	1
artificial_68000_68000_14925948_mu_220_std_0.2_random_s14_g.mtx	68000	68000	14925948	0.3228	171.073	 	0.0354	1
artificial_68000_68000_14925946_mu_220_std_0.25_random_s14_g.mtx	68000	68000	14925946	0.3228	171.073	 	0.0357	1
artificial_68000_68000_14925941_mu_220_std_0.3_random_s14_g.mtx	68000	68000	14925941	0.3228	171.073	 	0.0363	1
artificial_68000_68000_14925910_mu_220_std_0.39_random_s14_g.mtx	68000	68000	14925910	0.3228	171.073	 	0.0352	1
artificial_68000_68000_14925899_mu_220_std_0.43_random_s14_g.mtx	68000	68000	14925899	0.3228	171.073	 	0.0354	1
artificial_68000_68000_14925929_mu_220_std_0.55_random_s14_g.mtx	68000	68000	14925929	0.3228	171.073	 	0.0341	1
artificial_68000_68000_14925944_mu_220_std_0.64_random_s14_g.mtx	68000	68000	14925944	0.3228	171.073	 	0.0356	1
artificial_68000_68000_14925835_mu_220_std_0.72_random_s14_g.mtx	68000	68000	14925835	0.3228	171.072	 	0.036	1
artificial_68000_68000_14925812_mu_220_std_0.78_random_s14_g.mtx	68000	68000	14925812	0.3228	171.072	 	0.0354	1
artificial_68000_68000_14925790_mu_220_std_0.84_random_s14_g.mtx	68000	68000	14925790	0.3228	171.072	 	0.0355	1
artificial_68000_68000_14925964_mu_220_std_0.98_random_s14_g.mtx	68000	68000	14925964	0.3228	171.074	 	0.0353	1
artificial_68000_68000_14925937_mu_220_std_1.14_random_s14_g.mtx	68000	68000	14925937	0.3228	171.073	 	0.0353	1
artificial_68000_68000_14926018_mu_220_std_1.32_random_s14_g.mtx	68000	68000	14926018	0.3228	171.074	 	0.0353	1
artificial_68000_68000_14925862_mu_220_std_1.5_random_s14_g.mtx	68000	68000	14925862	0.3228	171.072	 	0.0359	1
artificial_68000_68000_14925793_mu_220_std_1.6_random_s14_g.mtx	68000	68000	14925793	0.3228	171.072	 	0.035	1
artificial_68000_68000_14925703_mu_220_std_2.25_random_s14_g.mtx	68000	68000	14925703	0.3228	171.071	 	0.0355	1
artificial_68000_68000_14925712_mu_220_std_2.5_random_s14_g.mtx	68000	68000	14925712	0.3228	171.071	 	0.0354	1
artificial_68000_68000_14925763_mu_220_std_3_random_s14_g.mtx	68000	68000	14925763	0.3228	171.071	 	0.0357	1
artificial_68000_68000_14925294_mu_220_std_8_random_s14_g.mtx	68000	68000	14925294	0.3228	171.066	 	0.0369	1
artificial_68000_68000_14924920_mu_220_std_13_random_s14_g.mtx	68000	68000	14924920	0.3228	171.062	 	0.0359	1
artificial_68000_68000_14923572_mu_220_std_125_random_s14_g.mtx	68000	68000	14923572	0.3227	171.046	 	0.0362	1
artificial_83000_83000_12823499_mu_155_std_0.02_random_s14_g.mtx	83000	83000	12823499	0.1861	147.07	 	0.0435	1
artificial_83000_83000_12823498_mu_155_std_0.09_random_s14_g.mtx	83000	83000	12823498	0.1861	147.07	 	0.042	1
artificial_83000_83000_12823491_mu_155_std_0.2_random_s14_g.mtx	83000	83000	12823491	0.1861	147.07	 	0.0446	1
artificial_83000_83000_12823485_mu_155_std_0.25_random_s14_g.mtx	83000	83000	12823485	0.1861	147.07	 	0.0437	1
artificial_83000_83000_12823480_mu_155_std_0.3_random_s14_g.mtx	83000	83000	12823480	0.1861	147.07	 	0.0434	1
artificial_83000_83000_12823441_mu_155_std_0.39_random_s14_g.mtx	83000	83000	12823441	0.1861	147.069	 	0.0444	1
artificial_83000_83000_12823422_mu_155_std_0.43_random_s14_g.mtx	83000	83000	12823422	0.1861	147.069	 	0.0431	1
artificial_83000_83000_12823445_mu_155_std_0.55_random_s14_g.mtx	83000	83000	12823445	0.1861	147.069	 	0.0431	1
artificial_83000_83000_12823507_mu_155_std_0.64_random_s14_g.mtx	83000	83000	12823507	0.1861	147.07	 	0.0435	1
artificial_83000_83000_12823420_mu_155_std_0.72_random_s14_g.mtx	83000	83000	12823420	0.1861	147.069	 	0.0431	1
artificial_83000_83000_12823406_mu_155_std_0.78_random_s14_g.mtx	83000	83000	12823406	0.1861	147.069	 	0.0431	1
artificial_83000_83000_12823390_mu_155_std_0.84_random_s14_g.mtx	83000	83000	12823390	0.1861	147.069	 	0.0431	1
artificial_83000_83000_12823498_mu_155_std_0.98_random_s14_g.mtx	83000	83000	12823498	0.1861	147.07	 	0.0442	1
artificial_83000_83000_12823523_mu_155_std_1.14_random_s14_g.mtx	83000	83000	12823523	0.1861	147.07	 	0.0435	1
artificial_83000_83000_12823643_mu_155_std_1.32_random_s14_g.mtx	83000	83000	12823643	0.1861	147.072	 	0.0432	1
artificial_83000_83000_12823470_mu_155_std_1.5_random_s14_g.mtx	83000	83000	12823470	0.1861	147.07	 	0.0432	1
artificial_83000_83000_12823404_mu_155_std_1.6_random_s14_g.mtx	83000	83000	12823404	0.1861	147.069	 	0.0432	1
artificial_83000_83000_12823371_mu_155_std_2.25_random_s14_g.mtx	83000	83000	12823371	0.1861	147.068	 	0.0438	1
artificial_83000_83000_12823419_mu_155_std_2.5_random_s14_g.mtx	83000	83000	12823419	0.1861	147.069	 	0.0432	1
artificial_83000_83000_12823442_mu_155_std_3_random_s14_g.mtx	83000	83000	12823442	0.1861	147.069	 	0.0434	1
