filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1	time2
artificial_863000_863000_189427763_mu_220_std_1.6_random_s14_n.mtx	863000	863000	189427763	0.0254	2171.121	 	0.441	1
artificial_863000_863000_189427693_mu_220_std_2.25_random_s14_n.mtx	863000	863000	189427693	0.0254	2171.12	 	0.4426	1
artificial_863000_863000_189427147_mu_220_std_2.5_random_s14_n.mtx	863000	863000	189427147	0.0254	2171.114	 	0.444	1
artificial_863000_863000_189427280_mu_220_std_3_random_s14_n.mtx	863000	863000	189427280	0.0254	2171.115	 	0.4404	1
artificial_863000_863000_189424895_mu_220_std_8_random_s14_n.mtx	863000	863000	189424895	0.0254	2171.088	 	0.441	1
artificial_863000_863000_189423438_mu_220_std_13_random_s14_n.mtx	863000	863000	189423438	0.0254	2171.071	 	0.442	1
artificial_863000_863000_192854707_mu_220_std_125_random_s14_n.mtx	863000	863000	192854707	0.0259	2210.339	 	0.451	1
artificial_952000_952000_208964151_mu_220_std_0.02_random_s14_n.mtx	952000	952000	208964151	0.0231	2395.037	 	0.4835	1
artificial_952000_952000_208964151_mu_220_std_0.09_random_s14_n.mtx	952000	952000	208964151	0.0231	2395.037	 	0.4881	1
artificial_952000_952000_208964151_mu_220_std_0.2_random_s14_n.mtx	952000	952000	208964151	0.0231	2395.037	 	0.4841	1
artificial_952000_952000_208964139_mu_220_std_0.25_random_s14_n.mtx	952000	952000	208964139	0.0231	2395.036	 	0.4897	1
artificial_952000_952000_208964144_mu_220_std_0.3_random_s14_n.mtx	952000	952000	208964144	0.0231	2395.036	 	0.4876	1
artificial_952000_952000_208963852_mu_220_std_0.39_random_s14_n.mtx	952000	952000	208963852	0.0231	2395.033	 	0.4914	1
artificial_952000_952000_208963969_mu_220_std_0.43_random_s14_n.mtx	952000	952000	208963969	0.0231	2395.034	 	0.4836	1
artificial_952000_952000_208964319_mu_220_std_0.55_random_s14_n.mtx	952000	952000	208964319	0.0231	2395.038	 	0.4916	1
artificial_952000_952000_208964110_mu_220_std_0.64_random_s14_n.mtx	952000	952000	208964110	0.0231	2395.036	 	0.4857	1
artificial_952000_952000_208964136_mu_220_std_0.72_random_s14_n.mtx	952000	952000	208964136	0.0231	2395.036	 	0.4915	1
artificial_952000_952000_208964231_mu_220_std_0.78_random_s14_n.mtx	952000	952000	208964231	0.0231	2395.037	 	0.4932	1
artificial_952000_952000_208964292_mu_220_std_0.84_random_s14_n.mtx	952000	952000	208964292	0.0231	2395.038	 	0.4847	1
artificial_952000_952000_208964238_mu_220_std_0.98_random_s14_n.mtx	952000	952000	208964238	0.0231	2395.038	 	0.4921	1
artificial_952000_952000_208964370_mu_220_std_1.14_random_s14_n.mtx	952000	952000	208964370	0.0231	2395.039	 	0.4852	1
artificial_952000_952000_208963892_mu_220_std_1.32_random_s14_n.mtx	952000	952000	208963892	0.0231	2395.034	 	0.491	1
artificial_952000_952000_208963942_mu_220_std_1.5_random_s14_n.mtx	952000	952000	208963942	0.0231	2395.034	 	0.4852	1
artificial_952000_952000_208963781_mu_220_std_1.6_random_s14_n.mtx	952000	952000	208963781	0.0231	2395.032	 	0.4917	1
artificial_952000_952000_208963888_mu_220_std_2.25_random_s14_n.mtx	952000	952000	208963888	0.0231	2395.034	 	0.4864	1
artificial_952000_952000_208963222_mu_220_std_2.5_random_s14_n.mtx	952000	952000	208963222	0.0231	2395.026	 	0.4911	1
artificial_952000_952000_208963706_mu_220_std_3_random_s14_n.mtx	952000	952000	208963706	0.0231	2395.031	 	0.4855	1
artificial_952000_952000_208962503_mu_220_std_8_random_s14_n.mtx	952000	952000	208962503	0.0231	2395.018	 	0.4908	1
artificial_952000_952000_208962455_mu_220_std_13_random_s14_n.mtx	952000	952000	208962455	0.0231	2395.017	 	0.4864	1
artificial_952000_952000_212773838_mu_220_std_125_random_s14_n.mtx	952000	952000	212773838	0.0235	2438.635	 	0.5038	1
artificial_987000_987000_216646576_mu_220_std_0.02_random_s14_n.mtx	987000	987000	216646576	0.0222	2483.088	 	0.5018	1
artificial_987000_987000_216646576_mu_220_std_0.09_random_s14_n.mtx	987000	987000	216646576	0.0222	2483.088	 	0.5032	1
artificial_987000_987000_216646576_mu_220_std_0.2_random_s14_n.mtx	987000	987000	216646576	0.0222	2483.088	 	0.5036	1
artificial_987000_987000_216646564_mu_220_std_0.25_random_s14_n.mtx	987000	987000	216646564	0.0222	2483.088	 	0.5026	1
artificial_987000_987000_216646564_mu_220_std_0.3_random_s14_n.mtx	987000	987000	216646564	0.0222	2483.088	 	0.5026	1
artificial_987000_987000_216646291_mu_220_std_0.39_random_s14_n.mtx	987000	987000	216646291	0.0222	2483.085	 	0.5044	1
artificial_987000_987000_216646462_mu_220_std_0.43_random_s14_n.mtx	987000	987000	216646462	0.0222	2483.087	 	0.5007	1
artificial_987000_987000_216646810_mu_220_std_0.55_random_s14_n.mtx	987000	987000	216646810	0.0222	2483.091	 	0.5071	1
artificial_987000_987000_216646658_mu_220_std_0.64_random_s14_n.mtx	987000	987000	216646658	0.0222	2483.089	 	0.499	1
artificial_987000_987000_216646659_mu_220_std_0.72_random_s14_n.mtx	987000	987000	216646659	0.0222	2483.089	 	0.5042	1
artificial_987000_987000_216646758_mu_220_std_0.78_random_s14_n.mtx	987000	987000	216646758	0.0222	2483.09	 	0.5019	1
artificial_987000_987000_216646896_mu_220_std_0.84_random_s14_n.mtx	987000	987000	216646896	0.0222	2483.092	 	0.5044	1
artificial_987000_987000_216646878_mu_220_std_0.98_random_s14_n.mtx	987000	987000	216646878	0.0222	2483.092	 	0.5031	1
artificial_987000_987000_216647124_mu_220_std_1.14_random_s14_n.mtx	987000	987000	216647124	0.0222	2483.095	 	0.5012	1
artificial_987000_987000_216646711_mu_220_std_1.32_random_s14_n.mtx	987000	987000	216646711	0.0222	2483.09	 	0.5034	1
artificial_987000_987000_216646762_mu_220_std_1.5_random_s14_n.mtx	987000	987000	216646762	0.0222	2483.091	 	0.5032	1
artificial_987000_987000_216646614_mu_220_std_1.6_random_s14_n.mtx	987000	987000	216646614	0.0222	2483.089	 	0.5023	1
artificial_987000_987000_216646840_mu_220_std_2.25_random_s14_n.mtx	987000	987000	216646840	0.0222	2483.091	 	0.5076	1
artificial_987000_987000_216646210_mu_220_std_2.5_random_s14_n.mtx	987000	987000	216646210	0.0222	2483.084	 	0.5019	1
artificial_987000_987000_216646881_mu_220_std_3_random_s14_n.mtx	987000	987000	216646881	0.0222	2483.092	 	0.5058	1
artificial_987000_987000_216646576_mu_220_std_8_random_s14_n.mtx	987000	987000	216646576	0.0222	2483.088	 	0.5026	1
artificial_987000_987000_216647705_mu_220_std_13_random_s14_n.mtx	987000	987000	216647705	0.0222	2483.101	 	0.5091	1
artificial_987000_987000_220609906_mu_220_std_125_random_s14_n.mtx	987000	987000	220609906	0.0226	2528.445	 	0.523	1
artificial_1000000_1000000_219500045_mu_220_std_0.02_random_s14_n.mtx	1000000	1000000	219500045	0.022	2515.793	 	0.5071	1
artificial_1000000_1000000_219500045_mu_220_std_0.09_random_s14_n.mtx	1000000	1000000	219500045	0.022	2515.793	 	0.5179	1
artificial_1000000_1000000_219500045_mu_220_std_0.2_random_s14_n.mtx	1000000	1000000	219500045	0.022	2515.793	 	0.5191	1
artificial_1000000_1000000_219500033_mu_220_std_0.25_random_s14_n.mtx	1000000	1000000	219500033	0.022	2515.793	 	0.5144	1
artificial_1000000_1000000_219500039_mu_220_std_0.3_random_s14_n.mtx	1000000	1000000	219500039	0.022	2515.793	 	0.5067	1
artificial_1000000_1000000_219499759_mu_220_std_0.39_random_s14_n.mtx	1000000	1000000	219499759	0.0219	2515.79	 	0.5155	1
artificial_1000000_1000000_219499932_mu_220_std_0.43_random_s14_n.mtx	1000000	1000000	219499932	0.0219	2515.792	 	0.5143	1
artificial_1000000_1000000_219500294_mu_220_std_0.55_random_s14_n.mtx	1000000	1000000	219500294	0.022	2515.796	 	0.5151	1
artificial_1000000_1000000_219500183_mu_220_std_0.64_random_s14_n.mtx	1000000	1000000	219500183	0.022	2515.795	 	0.5139	1
artificial_1000000_1000000_219500198_mu_220_std_0.72_random_s14_n.mtx	1000000	1000000	219500198	0.022	2515.795	 	0.5149	1
artificial_1000000_1000000_219500310_mu_220_std_0.78_random_s14_n.mtx	1000000	1000000	219500310	0.022	2515.796	 	0.5151	1
artificial_1000000_1000000_219500434_mu_220_std_0.84_random_s14_n.mtx	1000000	1000000	219500434	0.022	2515.798	 	0.514	1
artificial_1000000_1000000_219500376_mu_220_std_0.98_random_s14_n.mtx	1000000	1000000	219500376	0.022	2515.797	 	0.5138	1
artificial_1000000_1000000_219500650_mu_220_std_1.14_random_s14_n.mtx	1000000	1000000	219500650	0.022	2515.8	 	0.5148	1
artificial_1000000_1000000_219500273_mu_220_std_1.32_random_s14_n.mtx	1000000	1000000	219500273	0.022	2515.796	 	0.5131	1
artificial_1000000_1000000_219500351_mu_220_std_1.5_random_s14_n.mtx	1000000	1000000	219500351	0.022	2515.797	 	0.5184	1
artificial_1000000_1000000_219500241_mu_220_std_1.6_random_s14_n.mtx	1000000	1000000	219500241	0.022	2515.796	 	0.5129	1
artificial_1000000_1000000_219500502_mu_220_std_2.25_random_s14_n.mtx	1000000	1000000	219500502	0.022	2515.799	 	0.5148	1
artificial_1000000_1000000_219499926_mu_220_std_2.5_random_s14_n.mtx	1000000	1000000	219499926	0.0219	2515.792	 	0.5146	1
artificial_1000000_1000000_219500537_mu_220_std_3_random_s14_n.mtx	1000000	1000000	219500537	0.022	2515.799	 	0.5143	1
artificial_1000000_1000000_219500695_mu_220_std_8_random_s14_n.mtx	1000000	1000000	219500695	0.022	2515.801	 	0.5142	1
artificial_1000000_1000000_219502187_mu_220_std_13_random_s14_n.mtx	1000000	1000000	219502187	0.022	2515.818	 	0.5135	1
artificial_1000000_1000000_223524620_mu_220_std_125_random_s14_n.mtx	1000000	1000000	223524620	0.0224	2561.851	 	0.5289	1
artificial_1383000_1383000_183273142_mu_105_std_125_random_s14_n.mtx	1383000	1383000	183273142	0.0096	2102.67	 	0.7143	1
artificial_1383000_1383000_196384731_mu_120_std_125_random_s14_n.mtx	1383000	1383000	196384731	0.0103	2252.721	 	0.7228	1
artificial_1383000_1383000_213673685_mu_155_std_0.02_random_s14_n.mtx	1383000	1383000	213673685	0.0112	2450.577	 	0.7098	1
artificial_1383000_1383000_213673685_mu_155_std_0.09_random_s14_n.mtx	1383000	1383000	213673685	0.0112	2450.577	 	0.7109	1
artificial_1383000_1383000_213673684_mu_155_std_0.2_random_s14_n.mtx	1383000	1383000	213673684	0.0112	2450.577	 	0.7085	1
artificial_1383000_1383000_213673669_mu_155_std_0.25_random_s14_n.mtx	1383000	1383000	213673669	0.0112	2450.577	 	0.7207	1
artificial_1383000_1383000_213673657_mu_155_std_0.3_random_s14_n.mtx	1383000	1383000	213673657	0.0112	2450.577	 	0.7104	1
artificial_1383000_1383000_213673329_mu_155_std_0.39_random_s14_n.mtx	1383000	1383000	213673329	0.0112	2450.573	 	0.7087	1
artificial_1383000_1383000_213673468_mu_155_std_0.43_random_s14_n.mtx	1383000	1383000	213673468	0.0112	2450.575	 	0.7114	1
artificial_1383000_1383000_213673811_mu_155_std_0.55_random_s14_n.mtx	1383000	1383000	213673811	0.0112	2450.578	 	0.7114	1
artificial_1383000_1383000_213673827_mu_155_std_0.64_random_s14_n.mtx	1383000	1383000	213673827	0.0112	2450.579	 	0.712	1
artificial_1383000_1383000_213673949_mu_155_std_0.72_random_s14_n.mtx	1383000	1383000	213673949	0.0112	2450.58	 	0.7129	1
artificial_1383000_1383000_213673768_mu_155_std_0.78_random_s14_n.mtx	1383000	1383000	213673768	0.0112	2450.578	 	0.7142	1
artificial_1383000_1383000_213673932_mu_155_std_0.84_random_s14_n.mtx	1383000	1383000	213673932	0.0112	2450.58	 	0.7096	1
artificial_1383000_1383000_213673880_mu_155_std_0.98_random_s14_n.mtx	1383000	1383000	213673880	0.0112	2450.579	 	0.7013	1
artificial_1383000_1383000_213674117_mu_155_std_1.14_random_s14_n.mtx	1383000	1383000	213674117	0.0112	2450.582	 	0.7106	1
artificial_1383000_1383000_213673878_mu_155_std_1.32_random_s14_n.mtx	1383000	1383000	213673878	0.0112	2450.579	 	0.7087	1
artificial_1383000_1383000_213673859_mu_155_std_1.5_random_s14_n.mtx	1383000	1383000	213673859	0.0112	2450.579	 	0.7081	1
artificial_1383000_1383000_213673615_mu_155_std_1.6_random_s14_n.mtx	1383000	1383000	213673615	0.0112	2450.576	 	0.7096	1
artificial_1383000_1383000_213673586_mu_155_std_2.25_random_s14_n.mtx	1383000	1383000	213673586	0.0112	2450.576	 	0.712	1
artificial_1383000_1383000_213673582_mu_155_std_2.5_random_s14_n.mtx	1383000	1383000	213673582	0.0112	2450.576	 	0.7104	1
artificial_1383000_1383000_213674168_mu_155_std_3_random_s14_n.mtx	1383000	1383000	213674168	0.0112	2450.583	 	0.7083	1
artificial_1383000_1383000_213674315_mu_155_std_8_random_s14_n.mtx	1383000	1383000	213674315	0.0112	2450.584	 	0.7105	1
artificial_1383000_1383000_213675263_mu_155_std_13_random_s14_n.mtx	1383000	1383000	213675263	0.0112	2450.595	 	0.7098	1
artificial_1383000_1383000_231609528_mu_155_std_125_random_s14_n.mtx	1383000	1383000	231609528	0.0121	2655.836	 	0.7186	1
artificial_1383000_1383000_303568685_mu_220_std_0.02_random_s14_n.mtx	1383000	1383000	303568685	0.0159	3479.344	 	0.7086	1
artificial_1383000_1383000_303568685_mu_220_std_0.09_random_s14_n.mtx	1383000	1383000	303568685	0.0159	3479.344	 	0.7139	1
artificial_1383000_1383000_303568684_mu_220_std_0.2_random_s14_n.mtx	1383000	1383000	303568684	0.0159	3479.344	 	0.7115	1
artificial_1383000_1383000_303568669_mu_220_std_0.25_random_s14_n.mtx	1383000	1383000	303568669	0.0159	3479.343	 	0.7089	1
artificial_1383000_1383000_303568657_mu_220_std_0.3_random_s14_n.mtx	1383000	1383000	303568657	0.0159	3479.343	 	0.7109	1
artificial_1383000_1383000_303568329_mu_220_std_0.39_random_s14_n.mtx	1383000	1383000	303568329	0.0159	3479.34	 	0.7115	1
artificial_1383000_1383000_303568468_mu_220_std_0.43_random_s14_n.mtx	1383000	1383000	303568468	0.0159	3479.341	 	0.71	1
artificial_1383000_1383000_303568811_mu_220_std_0.55_random_s14_n.mtx	1383000	1383000	303568811	0.0159	3479.345	 	0.7094	1
artificial_1383000_1383000_303568827_mu_220_std_0.64_random_s14_n.mtx	1383000	1383000	303568827	0.0159	3479.345	 	0.7147	1
artificial_1383000_1383000_303568949_mu_220_std_0.72_random_s14_n.mtx	1383000	1383000	303568949	0.0159	3479.347	 	0.7092	1
artificial_1383000_1383000_303568768_mu_220_std_0.78_random_s14_n.mtx	1383000	1383000	303568768	0.0159	3479.345	 	0.7092	1
artificial_1383000_1383000_303568932_mu_220_std_0.84_random_s14_n.mtx	1383000	1383000	303568932	0.0159	3479.346	 	0.7142	1
artificial_1383000_1383000_303568880_mu_220_std_0.98_random_s14_n.mtx	1383000	1383000	303568880	0.0159	3479.346	 	0.7103	1
artificial_1383000_1383000_303569117_mu_220_std_1.14_random_s14_n.mtx	1383000	1383000	303569117	0.0159	3479.349	 	0.7086	1
artificial_1383000_1383000_303568878_mu_220_std_1.32_random_s14_n.mtx	1383000	1383000	303568878	0.0159	3479.346	 	0.7107	1
artificial_1383000_1383000_303568859_mu_220_std_1.5_random_s14_n.mtx	1383000	1383000	303568859	0.0159	3479.346	 	0.7102	1
artificial_1383000_1383000_303568615_mu_220_std_1.6_random_s14_n.mtx	1383000	1383000	303568615	0.0159	3479.343	 	0.7097	1
artificial_1383000_1383000_303568586_mu_220_std_2.25_random_s14_n.mtx	1383000	1383000	303568586	0.0159	3479.342	 	0.7157	1
artificial_1383000_1383000_303568582_mu_220_std_2.5_random_s14_n.mtx	1383000	1383000	303568582	0.0159	3479.342	 	0.709	1
artificial_1383000_1383000_303569168_mu_220_std_3_random_s14_n.mtx	1383000	1383000	303569168	0.0159	3479.349	 	0.7087	1
artificial_1383000_1383000_303569315_mu_220_std_8_random_s14_n.mtx	1383000	1383000	303569315	0.0159	3479.351	 	0.7101	1
artificial_1383000_1383000_303570263_mu_220_std_13_random_s14_n.mtx	1383000	1383000	303570263	0.0159	3479.362	 	0.7102	1
artificial_1383000_1383000_309121826_mu_220_std_125_random_s14_n.mtx	1383000	1383000	309121826	0.0162	3542.894	 	0.7316	1
artificial_1635000_1635000_183827592_mu_65_std_125_random_s14_n.mtx	1635000	1635000	183827592	0.0069	2109.977	 	0.8552	1
