filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1	time2
artificial_4000_4000_878010_mu_220_std_0.02_random_s14_n.mtx	4000	4000	878010	5.4876	10.063	 	0.0025	1
artificial_4000_4000_878010_mu_220_std_0.09_random_s14_n.mtx	4000	4000	878010	5.4876	10.063	 	0.0025	1
artificial_4000_4000_878010_mu_220_std_0.2_random_s14_n.mtx	4000	4000	878010	5.4876	10.063	 	0.0021	1
artificial_4000_4000_878010_mu_220_std_0.25_random_s14_n.mtx	4000	4000	878010	5.4876	10.063	 	0.0027	1
artificial_4000_4000_878008_mu_220_std_0.3_random_s14_n.mtx	4000	4000	878008	5.4876	10.063	 	0.0023	1
artificial_4000_4000_878008_mu_220_std_0.39_random_s14_n.mtx	4000	4000	878008	5.4876	10.063	 	0.0026	1
artificial_4000_4000_878005_mu_220_std_0.43_random_s14_n.mtx	4000	4000	878005	5.4875	10.063	 	0.0026	1
artificial_4000_4000_877994_mu_220_std_0.55_random_s14_n.mtx	4000	4000	877994	5.4875	10.063	 	0.0026	1
artificial_4000_4000_878007_mu_220_std_0.64_random_s14_n.mtx	4000	4000	878007	5.4875	10.063	 	0.0025	1
artificial_4000_4000_877997_mu_220_std_0.72_random_s14_n.mtx	4000	4000	877997	5.4875	10.063	 	0.0021	1
artificial_4000_4000_878008_mu_220_std_0.78_random_s14_n.mtx	4000	4000	878008	5.4876	10.063	 	0.0026	1
artificial_4000_4000_877997_mu_220_std_0.84_random_s14_n.mtx	4000	4000	877997	5.4875	10.063	 	0.0028	1
artificial_4000_4000_877970_mu_220_std_0.98_random_s14_n.mtx	4000	4000	877970	5.4873	10.063	 	0.0025	1
artificial_4000_4000_877978_mu_220_std_1.14_random_s14_n.mtx	4000	4000	877978	5.4874	10.063	 	0.0022	1
artificial_4000_4000_877984_mu_220_std_1.32_random_s14_n.mtx	4000	4000	877984	5.4874	10.063	 	0.0026	1
artificial_4000_4000_877960_mu_220_std_1.5_random_s14_n.mtx	4000	4000	877960	5.4872	10.063	 	0.0023	1
artificial_4000_4000_877943_mu_220_std_1.6_random_s14_n.mtx	4000	4000	877943	5.4871	10.063	 	0.0034	1
artificial_4000_4000_877950_mu_220_std_2.25_random_s14_n.mtx	4000	4000	877950	5.4872	10.063	 	0.0025	1
artificial_4000_4000_877912_mu_220_std_2.5_random_s14_n.mtx	4000	4000	877912	5.487	10.062	 	0.0027	1
artificial_4000_4000_877918_mu_220_std_3_random_s14_n.mtx	4000	4000	877918	5.487	10.062	 	0.0028	1
artificial_4000_4000_877735_mu_220_std_8_random_s14_n.mtx	4000	4000	877735	5.4858	10.06	 	0.0027	1
artificial_4000_4000_877565_mu_220_std_13_random_s14_n.mtx	4000	4000	877565	5.4848	10.058	 	0.0027	1
artificial_4000_4000_892879_mu_220_std_125_random_s14_n.mtx	4000	4000	892879	5.5805	10.233	 	0.0027	1
artificial_21000_21000_808547_mu_39_std_0.02_random_s14_n.mtx	21000	21000	808547	0.1833	9.333	 	0.0109	1
