filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1	time2
artificial_21000_21000_2982893_mu_120_std_125_random_s14_n.mtx	21000	21000	2982893	0.6764	34.217	 	0.011	1
artificial_21000_21000_3244547_mu_155_std_0.02_random_s14_n.mtx	21000	21000	3244547	0.7357	37.211	 	0.0118	1
artificial_21000_21000_3244547_mu_155_std_0.09_random_s14_n.mtx	21000	21000	3244547	0.7357	37.211	 	0.011	1
artificial_21000_21000_3244547_mu_155_std_0.2_random_s14_n.mtx	21000	21000	3244547	0.7357	37.211	 	0.0114	1
artificial_21000_21000_3244548_mu_155_std_0.25_random_s14_n.mtx	21000	21000	3244548	0.7357	37.211	 	0.011	1
artificial_21000_21000_3244542_mu_155_std_0.3_random_s14_n.mtx	21000	21000	3244542	0.7357	37.211	 	0.0107	1
artificial_21000_21000_3244540_mu_155_std_0.39_random_s14_n.mtx	21000	21000	3244540	0.7357	37.211	 	0.0105	1
artificial_21000_21000_3244541_mu_155_std_0.43_random_s14_n.mtx	21000	21000	3244541	0.7357	37.211	 	0.0105	1
artificial_21000_21000_3244570_mu_155_std_0.55_random_s14_n.mtx	21000	21000	3244570	0.7357	37.211	 	0.0105	1
artificial_21000_21000_3244570_mu_155_std_0.64_random_s14_n.mtx	21000	21000	3244570	0.7357	37.211	 	0.0106	1
artificial_21000_21000_3244526_mu_155_std_0.72_random_s14_n.mtx	21000	21000	3244526	0.7357	37.211	 	0.0104	1
artificial_21000_21000_3244556_mu_155_std_0.78_random_s14_n.mtx	21000	21000	3244556	0.7357	37.211	 	0.0106	1
artificial_21000_21000_3244579_mu_155_std_0.84_random_s14_n.mtx	21000	21000	3244579	0.7357	37.211	 	0.0104	1
artificial_21000_21000_3244642_mu_155_std_0.98_random_s14_n.mtx	21000	21000	3244642	0.7357	37.212	 	0.0105	1
artificial_21000_21000_3244598_mu_155_std_1.14_random_s14_n.mtx	21000	21000	3244598	0.7357	37.212	 	0.0104	1
artificial_21000_21000_3244519_mu_155_std_1.32_random_s14_n.mtx	21000	21000	3244519	0.7357	37.211	 	0.0102	1
artificial_21000_21000_3244518_mu_155_std_1.5_random_s14_n.mtx	21000	21000	3244518	0.7357	37.211	 	0.0105	1
artificial_21000_21000_3244545_mu_155_std_1.6_random_s14_n.mtx	21000	21000	3244545	0.7357	37.211	 	0.0106	1
