filename	nr_rows	nr_cols	nr_nnz	density	mem_footprint	 	time1	time2
artificial_4000_4000_10397986_mu_2600_std_0.02_random_s14_g.mtx	4000	4000	10397986	64.9874	119.011	 	0.0028	1
artificial_4000_4000_10397986_mu_2600_std_0.09_random_s14_g.mtx	4000	4000	10397986	64.9874	119.011	 	0.0029	1
artificial_4000_4000_10397986_mu_2600_std_0.2_random_s14_g.mtx	4000	4000	10397986	64.9874	119.011	 	0.0029	1
artificial_4000_4000_10397986_mu_2600_std_0.25_random_s14_g.mtx	4000	4000	10397986	64.9874	119.011	 	0.0022	1
artificial_4000_4000_10397985_mu_2600_std_0.3_random_s14_g.mtx	4000	4000	10397985	64.9874	119.011	 	0.0028	1
artificial_4000_4000_10397977_mu_2600_std_0.39_random_s14_g.mtx	4000	4000	10397977	64.9874	119.011	 	0.0029	1
artificial_4000_4000_10397979_mu_2600_std_0.43_random_s14_g.mtx	4000	4000	10397979	64.9874	119.011	 	0.0029	1
artificial_4000_4000_10397967_mu_2600_std_0.55_random_s14_g.mtx	4000	4000	10397967	64.9873	119.011	 	0.0023	1
artificial_4000_4000_10397960_mu_2600_std_0.64_random_s14_g.mtx	4000	4000	10397960	64.9872	119.01	 	0.0027	1
artificial_4000_4000_10397934_mu_2600_std_0.72_random_s14_g.mtx	4000	4000	10397934	64.9871	119.01	 	0.0026	1
artificial_4000_4000_10397950_mu_2600_std_0.78_random_s14_g.mtx	4000	4000	10397950	64.9872	119.01	 	0.0024	1
artificial_4000_4000_10397926_mu_2600_std_0.84_random_s14_g.mtx	4000	4000	10397926	64.987	119.01	 	0.0026	1
artificial_4000_4000_10397904_mu_2600_std_0.98_random_s14_g.mtx	4000	4000	10397904	64.9869	119.01	 	0.0029	1
artificial_4000_4000_10397891_mu_2600_std_1.14_random_s14_g.mtx	4000	4000	10397891	64.9868	119.01	 	0.0027	1
artificial_4000_4000_10397891_mu_2600_std_1.32_random_s14_g.mtx	4000	4000	10397891	64.9868	119.01	 	0.0028	1
artificial_4000_4000_10397850_mu_2600_std_1.5_random_s14_g.mtx	4000	4000	10397850	64.9866	119.009	 	0.0023	1
artificial_4000_4000_10397836_mu_2600_std_1.6_random_s14_g.mtx	4000	4000	10397836	64.9865	119.009	 	0.0026	1
artificial_4000_4000_10397783_mu_2600_std_2.25_random_s14_g.mtx	4000	4000	10397783	64.9861	119.008	 	0.0033	1
artificial_4000_4000_10397728_mu_2600_std_2.5_random_s14_g.mtx	4000	4000	10397728	64.9858	119.008	 	0.0027	1
artificial_4000_4000_10397687_mu_2600_std_3_random_s14_g.mtx	4000	4000	10397687	64.9855	119.007	 	0.0028	1
artificial_4000_4000_10397168_mu_2600_std_8_random_s14_g.mtx	4000	4000	10397168	64.9823	119.001	 	0.0028	1
artificial_4000_4000_10396605_mu_2600_std_13_random_s14_g.mtx	4000	4000	10396605	64.9788	118.995	 	0.0028	1
artificial_4000_4000_10385410_mu_2600_std_125_random_s14_g.mtx	4000	4000	10385410	64.9088	118.867	 	0.003	1
artificial_21000_21000_8809564_mu_420_std_0.02_random_s14_g.mtx	21000	21000	8809564	1.9976	100.898	 	0.011	1
artificial_21000_21000_8809564_mu_420_std_0.09_random_s14_g.mtx	21000	21000	8809564	1.9976	100.898	 	0.0111	1
artificial_21000_21000_8809564_mu_420_std_0.2_random_s14_g.mtx	21000	21000	8809564	1.9976	100.898	 	0.0113	1
artificial_21000_21000_8809564_mu_420_std_0.25_random_s14_g.mtx	21000	21000	8809564	1.9976	100.898	 	0.0113	1
artificial_21000_21000_8809558_mu_420_std_0.3_random_s14_g.mtx	21000	21000	8809558	1.9976	100.898	 	0.0112	1
artificial_21000_21000_8809543_mu_420_std_0.39_random_s14_g.mtx	21000	21000	8809543	1.9976	100.897	 	0.0113	1
artificial_21000_21000_8809539_mu_420_std_0.43_random_s14_g.mtx	21000	21000	8809539	1.9976	100.897	 	0.011	1
artificial_21000_21000_8809553_mu_420_std_0.55_random_s14_g.mtx	21000	21000	8809553	1.9976	100.897	 	0.011	1
artificial_21000_21000_8809545_mu_420_std_0.64_random_s14_g.mtx	21000	21000	8809545	1.9976	100.897	 	0.0114	1
artificial_21000_21000_8809480_mu_420_std_0.72_random_s14_g.mtx	21000	21000	8809480	1.9976	100.897	 	0.0116	1
artificial_21000_21000_8809475_mu_420_std_0.78_random_s14_g.mtx	21000	21000	8809475	1.9976	100.897	 	0.0113	1
artificial_21000_21000_8809490_mu_420_std_0.84_random_s14_g.mtx	21000	21000	8809490	1.9976	100.897	 	0.0111	1
artificial_21000_21000_8809557_mu_420_std_0.98_random_s14_g.mtx	21000	21000	8809557	1.9976	100.897	 	0.0111	1
artificial_21000_21000_8809572_mu_420_std_1.14_random_s14_g.mtx	21000	21000	8809572	1.9976	100.898	 	0.0109	1
artificial_21000_21000_8809588_mu_420_std_1.32_random_s14_g.mtx	21000	21000	8809588	1.9976	100.898	 	0.0111	1
artificial_21000_21000_8809521_mu_420_std_1.5_random_s14_g.mtx	21000	21000	8809521	1.9976	100.897	 	0.011	1
artificial_21000_21000_8809538_mu_420_std_1.6_random_s14_g.mtx	21000	21000	8809538	1.9976	100.897	 	0.0111	1
artificial_21000_21000_8809557_mu_420_std_2.25_random_s14_g.mtx	21000	21000	8809557	1.9976	100.897	 	0.0111	1
artificial_21000_21000_8809572_mu_420_std_2.5_random_s14_g.mtx	21000	21000	8809572	1.9976	100.898	 	0.011	1
artificial_21000_21000_8809600_mu_420_std_3_random_s14_g.mtx	21000	21000	8809600	1.9976	100.898	 	0.0112	1
artificial_21000_21000_8809753_mu_420_std_8_random_s14_g.mtx	21000	21000	8809753	1.9977	100.9	 	0.0112	1
artificial_21000_21000_8809925_mu_420_std_13_random_s14_g.mtx	21000	21000	8809925	1.9977	100.902	 	0.0111	1
artificial_21000_21000_8815433_mu_420_std_125_random_s14_g.mtx	21000	21000	8815433	1.999	100.965	 	0.011	1
artificial_38000_38000_5870978_mu_155_std_0.02_random_s14_g.mtx	38000	38000	5870978	0.4066	67.333	 	0.0199	1
artificial_38000_38000_5870978_mu_155_std_0.09_random_s14_g.mtx	38000	38000	5870978	0.4066	67.333	 	0.0194	1
artificial_38000_38000_5870975_mu_155_std_0.2_random_s14_g.mtx	38000	38000	5870975	0.4066	67.333	 	0.0197	1
artificial_38000_38000_5870971_mu_155_std_0.25_random_s14_g.mtx	38000	38000	5870971	0.4066	67.333	 	0.0195	1
artificial_38000_38000_5870968_mu_155_std_0.3_random_s14_g.mtx	38000	38000	5870968	0.4066	67.333	 	0.0198	1
artificial_38000_38000_5870955_mu_155_std_0.39_random_s14_g.mtx	38000	38000	5870955	0.4066	67.333	 	0.0193	1
artificial_38000_38000_5870942_mu_155_std_0.43_random_s14_g.mtx	38000	38000	5870942	0.4066	67.333	 	0.02	1
artificial_38000_38000_5871011_mu_155_std_0.55_random_s14_g.mtx	38000	38000	5871011	0.4066	67.333	 	0.0211	1
artificial_38000_38000_5870961_mu_155_std_0.64_random_s14_g.mtx	38000	38000	5870961	0.4066	67.333	 	0.02	1
artificial_38000_38000_5870898_mu_155_std_0.72_random_s14_g.mtx	38000	38000	5870898	0.4066	67.332	 	0.0201	1
artificial_38000_38000_5870877_mu_155_std_0.78_random_s14_g.mtx	38000	38000	5870877	0.4066	67.332	 	0.02	1
artificial_38000_38000_5870880_mu_155_std_0.84_random_s14_g.mtx	38000	38000	5870880	0.4066	67.332	 	0.0196	1
artificial_38000_38000_5870992_mu_155_std_0.98_random_s14_g.mtx	38000	38000	5870992	0.4066	67.333	 	0.0203	1
artificial_38000_38000_5871011_mu_155_std_1.14_random_s14_g.mtx	38000	38000	5871011	0.4066	67.333	 	0.0194	1
artificial_38000_38000_5871025_mu_155_std_1.32_random_s14_g.mtx	38000	38000	5871025	0.4066	67.334	 	0.0196	1
artificial_38000_38000_5870964_mu_155_std_1.5_random_s14_g.mtx	38000	38000	5870964	0.4066	67.333	 	0.0196	1
artificial_38000_38000_5870948_mu_155_std_1.6_random_s14_g.mtx	38000	38000	5870948	0.4066	67.333	 	0.0198	1
artificial_38000_38000_5870880_mu_155_std_2.25_random_s14_g.mtx	38000	38000	5870880	0.4066	67.332	 	0.0193	1
artificial_38000_38000_5870814_mu_155_std_2.5_random_s14_g.mtx	38000	38000	5870814	0.4066	67.331	 	0.0199	1
artificial_38000_38000_5870844_mu_155_std_3_random_s14_g.mtx	38000	38000	5870844	0.4066	67.331	 	0.0196	1
artificial_38000_38000_5870589_mu_155_std_8_random_s14_g.mtx	38000	38000	5870589	0.4066	67.329	 	0.0198	1
artificial_38000_38000_5870363_mu_155_std_13_random_s14_g.mtx	38000	38000	5870363	0.4065	67.326	 	0.0199	1
artificial_38000_38000_5880234_mu_155_std_125_random_s14_g.mtx	38000	38000	5880234	0.4072	67.439	 	0.0204	1
artificial_38000_38000_8340978_mu_220_std_0.02_random_s14_g.mtx	38000	38000	8340978	0.5776	95.6	 	0.0196	1
artificial_38000_38000_8340978_mu_220_std_0.09_random_s14_g.mtx	38000	38000	8340978	0.5776	95.6	 	0.02	1
artificial_38000_38000_8340976_mu_220_std_0.2_random_s14_g.mtx	38000	38000	8340976	0.5776	95.6	 	0.0197	1
artificial_38000_38000_8340975_mu_220_std_0.25_random_s14_g.mtx	38000	38000	8340975	0.5776	95.6	 	0.0198	1
artificial_38000_38000_8340972_mu_220_std_0.3_random_s14_g.mtx	38000	38000	8340972	0.5776	95.6	 	0.0194	1
artificial_38000_38000_8340953_mu_220_std_0.39_random_s14_g.mtx	38000	38000	8340953	0.5776	95.6	 	0.0199	1
artificial_38000_38000_8340943_mu_220_std_0.43_random_s14_g.mtx	38000	38000	8340943	0.5776	95.599	 	0.0201	1
artificial_38000_38000_8341017_mu_220_std_0.55_random_s14_g.mtx	38000	38000	8341017	0.5776	95.6	 	0.0196	1
artificial_38000_38000_8340961_mu_220_std_0.64_random_s14_g.mtx	38000	38000	8340961	0.5776	95.6	 	0.0196	1
artificial_38000_38000_8340899_mu_220_std_0.72_random_s14_g.mtx	38000	38000	8340899	0.5776	95.599	 	0.0198	1
artificial_38000_38000_8340880_mu_220_std_0.78_random_s14_g.mtx	38000	38000	8340880	0.5776	95.599	 	0.0192	1
artificial_38000_38000_8340883_mu_220_std_0.84_random_s14_g.mtx	38000	38000	8340883	0.5776	95.599	 	0.0199	1
artificial_38000_38000_8340989_mu_220_std_0.98_random_s14_g.mtx	38000	38000	8340989	0.5776	95.6	 	0.0198	1
artificial_38000_38000_8341008_mu_220_std_1.14_random_s14_g.mtx	38000	38000	8341008	0.5776	95.6	 	0.0196	1
artificial_38000_38000_8341033_mu_220_std_1.32_random_s14_g.mtx	38000	38000	8341033	0.5776	95.601	 	0.0191	1
artificial_38000_38000_8340972_mu_220_std_1.5_random_s14_g.mtx	38000	38000	8340972	0.5776	95.6	 	0.02	1
artificial_38000_38000_8340946_mu_220_std_1.6_random_s14_g.mtx	38000	38000	8340946	0.5776	95.6	 	0.0198	1
artificial_38000_38000_8340880_mu_220_std_2.25_random_s14_g.mtx	38000	38000	8340880	0.5776	95.599	 	0.02	1
artificial_38000_38000_8340817_mu_220_std_2.5_random_s14_g.mtx	38000	38000	8340817	0.5776	95.598	 	0.0198	1
artificial_38000_38000_8340851_mu_220_std_3_random_s14_g.mtx	38000	38000	8340851	0.5776	95.598	 	0.0198	1
artificial_38000_38000_8340597_mu_220_std_8_random_s14_g.mtx	38000	38000	8340597	0.5776	95.596	 	0.0215	1
artificial_38000_38000_8340419_mu_220_std_13_random_s14_g.mtx	38000	38000	8340419	0.5776	95.593	 	0.0198	1
artificial_38000_38000_8334241_mu_220_std_125_random_s14_g.mtx	38000	38000	8334241	0.5772	95.523	 	0.0202	1
artificial_47000_47000_5616464_mu_120_std_0.02_random_s14_g.mtx	47000	47000	5616464	0.2543	64.455	 	0.0252	1
artificial_47000_47000_5616462_mu_120_std_0.09_random_s14_g.mtx	47000	47000	5616462	0.2543	64.455	 	0.0248	1
artificial_47000_47000_5616456_mu_120_std_0.2_random_s14_g.mtx	47000	47000	5616456	0.2543	64.455	 	0.025	1
artificial_47000_47000_5616455_mu_120_std_0.25_random_s14_g.mtx	47000	47000	5616455	0.2543	64.455	 	0.0246	1
artificial_47000_47000_5616451_mu_120_std_0.3_random_s14_g.mtx	47000	47000	5616451	0.2543	64.454	 	0.0245	1
